question;A;B;C;answer;answer_abc
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul jòn, Bob gen yon boul zoranj, epi Claire gen yon boul blan. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Claire ak Alice chanje boul. Lè sa a, Bob ak Alice chanje boul. Finalman, Bob ak Claire chanje boul. Nan fen jwèt la, Claire gen ;boul zoranj ;boul blan ;boul jòn ;boul blan ;B
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul zoranj, Bob gen yon boul blan, ak Claire gen yon boul vèt. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Bob ak Alice chanje boul. Lè sa a, Claire ak Bob chanje boul. Finalman, Bob ak Alice chanje boul. Nan fen jwèt la, Alice gen ;boul zoranj ;boul blan ;boul vèt ;boul vèt ;C
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul zoranj, Bob gen yon boul blan, ak Claire gen yon boul vèt. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Bob ak Alice chanje boul. Lè sa a, Claire ak Bob chanje boul. Finalman, Bob ak Alice chanje boul. Nan fen jwèt la, Bob gen ;boul zoranj ;boul blan ;boul vèt ;boul blan ;B
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul zoranj, Bob gen yon boul blan, ak Claire gen yon boul vèt. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Bob ak Alice chanje boul. Lè sa a, Claire ak Bob chanje boul. Finalman, Bob ak Alice chanje boul. Nan fen jwèt la, Claire gen ;boul zoranj ;boul blan ;boul vèt ;boul zoranj ;A
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul jòn, Bob gen yon boul vèt, epi Claire gen yon boul ble. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Alice ak Bob echanj boul. Apre sa, Alice ak Claire te fè echanj boul. Finalman, Claire ak Bob te fè echanj boul. Nan fen jwèt la, Alice gen ;boul ble ;boul jòn ;boul vèt ;boul ble ;A
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul jòn, Bob gen yon boul vèt, epi Claire gen yon boul ble. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Alice ak Bob echanj boul. Apre sa, Alice ak Claire te fè echanj boul. Finalman, Claire ak Bob te fè echanj boul. Nan fen jwèt la, Bob gen ;boul ble ;boul jòn ;boul vèt ;boul vèt ;C
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul jòn, Bob gen yon boul vèt, epi Claire gen yon boul ble. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Alice ak Bob echanj boul. Apre sa, Alice ak Claire te fè echanj boul. Finalman, Claire ak Bob te fè echanj boul. Nan fen jwèt la, Claire gen ;boul ble ;boul jòn ;boul vèt ;boul jòn ;B
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul mawon, Bob gen yon boul wouj, ak Claire gen yon boul violèt. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Bob ak Claire chanje boul. Apre sa, Alice ak Claire te fè echanj boul. Finalman, Alice ak Bob chanje boul. Nan fen jwèt la, Alice gen ;boul mawon ;boul wouj ;boul koulè violèt ;boul koulè violèt ;C
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul mawon, Bob gen yon boul wouj, ak Claire gen yon boul violèt. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Bob ak Claire chanje boul. Apre sa, Alice ak Claire te fè echanj boul. Finalman, Alice ak Bob chanje boul. Nan fen jwèt la, Bob gen ;boul mawon ;boul wouj ;boul koulè violèt ;boul wouj ;B
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul mawon, Bob gen yon boul wouj, ak Claire gen yon boul violèt. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Bob ak Claire chanje boul. Apre sa, Alice ak Claire te fè echanj boul. Finalman, Alice ak Bob chanje boul. Nan fen jwèt la, Claire gen ;boul mawon ;boul wouj ;boul koulè violèt ;boul mawon ;A
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul vèt, Bob gen yon boul wouj, ak Claire gen yon boul mawon. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Claire ak Alice chanje boul. Lè sa a, Bob ak Claire chanje boul. Finalman, Claire ak Alice chanje boul. Nan fen jwèt la, Alice gen ;boul mawon ;boul wouj ;boul vèt ;boul wouj ;B
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul vèt, Bob gen yon boul wouj, ak Claire gen yon boul mawon. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Claire ak Alice chanje boul. Lè sa a, Bob ak Claire chanje boul. Finalman, Claire ak Alice chanje boul. Nan fen jwèt la, Bob gen ;boul mawon ;boul wouj ;boul vèt ;boul vèt ;C
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul vèt, Bob gen yon boul wouj, ak Claire gen yon boul mawon. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Claire ak Alice chanje boul. Lè sa a, Bob ak Claire chanje boul. Finalman, Claire ak Alice chanje boul. Nan fen jwèt la, Claire gen ;boul mawon ;boul wouj ;boul vèt ;boul mawon ;A
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul zoranj, Bob gen yon boul blan, ak Claire gen yon boul koulè wouj violèt. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Bob ak Claire chanje boul. Lè sa a, Alice ak Bob echanj boul. Finalman, Claire ak Bob te fè echanj boul. Nan fen jwèt la, Alice gen ;boul zoranj ;boul blan ;boul koulè violèt ;boul koulè violèt ;C
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul zoranj, Bob gen yon boul blan, ak Claire gen yon boul koulè wouj violèt. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Bob ak Claire chanje boul. Lè sa a, Alice ak Bob echanj boul. Finalman, Claire ak Bob te fè echanj boul. Nan fen jwèt la, Bob gen ;boul zoranj ;boul blan ;boul koulè violèt ;boul blan ;B
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul zoranj, Bob gen yon boul blan, ak Claire gen yon boul koulè wouj violèt. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Bob ak Claire chanje boul. Lè sa a, Alice ak Bob echanj boul. Finalman, Claire ak Bob te fè echanj boul. Nan fen jwèt la, Claire gen ;boul zoranj ;boul blan ;boul koulè violèt ;boul zoranj ;A
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul ble, Bob gen yon boul nwa, epi Claire gen yon boul woz. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Bob ak Claire chanje boul. Lè sa a, Bob ak Alice chanje boul. Finalman, Alice ak Claire chanje boul. Nan fen jwèt la, Alice gen ;boul ble ;boul nwa ;boul woz ;boul nwa ;B
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul ble, Bob gen yon boul nwa, epi Claire gen yon boul woz. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Bob ak Claire chanje boul. Lè sa a, Bob ak Alice chanje boul. Finalman, Alice ak Claire chanje boul. Nan fen jwèt la, Bob gen ;boul ble ;boul nwa ;boul woz ;boul ble ;A
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul ble, Bob gen yon boul nwa, epi Claire gen yon boul woz. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Bob ak Claire chanje boul. Lè sa a, Bob ak Alice chanje boul. Finalman, Alice ak Claire chanje boul. Nan fen jwèt la, Claire gen ;boul ble ;boul nwa ;boul woz ;boul woz ;C
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul mawon, Bob gen yon boul ble, ak Claire gen yon boul violèt. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Bob ak Alice chanje boul. Lè sa a, Claire ak Alice chanje boul. Finalman, Bob ak Claire chanje boul. Nan fen jwèt la, Alice gen ;boul ble ;boul mawon ;boul koulè violèt ;boul koulè violèt ;C
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul mawon, Bob gen yon boul ble, ak Claire gen yon boul violèt. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Bob ak Alice chanje boul. Lè sa a, Claire ak Alice chanje boul. Finalman, Bob ak Claire chanje boul. Nan fen jwèt la, Bob gen ;boul ble ;boul mawon ;boul koulè violèt ;boul ble ;A
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul mawon, Bob gen yon boul ble, ak Claire gen yon boul violèt. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Bob ak Alice chanje boul. Lè sa a, Claire ak Alice chanje boul. Finalman, Bob ak Claire chanje boul. Nan fen jwèt la, Claire gen ;boul ble ;boul mawon ;boul koulè violèt ;boul mawon ;B
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul zoranj, Bob gen yon boul violèt, ak Claire gen yon boul woz. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Alice ak Claire chanje boul. Lè sa a, Bob ak Alice chanje boul. Finalman, Alice ak Claire chanje boul. Nan fen jwèt la, Alice gen ;boul zoranj ;boul koulè violèt ;boul woz ;boul zoranj ;A
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul zoranj, Bob gen yon boul violèt, ak Claire gen yon boul woz. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Alice ak Claire chanje boul. Lè sa a, Bob ak Alice chanje boul. Finalman, Alice ak Claire chanje boul. Nan fen jwèt la, Bob gen ;boul zoranj ;boul koulè violèt ;boul woz ;boul woz ;C
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul zoranj, Bob gen yon boul violèt, ak Claire gen yon boul woz. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Alice ak Claire chanje boul. Lè sa a, Bob ak Alice chanje boul. Finalman, Alice ak Claire chanje boul. Nan fen jwèt la, Claire gen ;boul zoranj ;boul koulè violèt ;boul woz ;boul koulè violèt ;B
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul ble, Bob gen yon boul wouj, epi Claire gen yon boul jòn. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Claire ak Bob chanje boul. Lè sa a, Claire ak Alice chanje boul. Finalman, Bob ak Claire chanje boul. Nan fen jwèt la, Alice gen ;boul ble ;boul wouj ;boul jòn ;boul wouj ;B
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul ble, Bob gen yon boul wouj, epi Claire gen yon boul jòn. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Claire ak Bob chanje boul. Lè sa a, Claire ak Alice chanje boul. Finalman, Bob ak Claire chanje boul. Nan fen jwèt la, Bob gen ;boul ble ;boul wouj ;boul jòn ;boul ble ;A
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul ble, Bob gen yon boul wouj, epi Claire gen yon boul jòn. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Claire ak Bob chanje boul. Lè sa a, Claire ak Alice chanje boul. Finalman, Bob ak Claire chanje boul. Nan fen jwèt la, Claire gen ;boul ble ;boul wouj ;boul jòn ;boul jòn ;C
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul woz, Bob gen yon boul wouj, ak Claire gen yon boul vèt. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Claire ak Bob chanje boul. Apre sa, Alice ak Claire te fè echanj boul. Finalman, Claire ak Bob te fè echanj boul. Nan fen jwèt la, Alice gen ;boul wouj ;boul woz ;boul vèt ;boul wouj ;A
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul woz, Bob gen yon boul wouj, ak Claire gen yon boul vèt. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Claire ak Bob chanje boul. Apre sa, Alice ak Claire te fè echanj boul. Finalman, Claire ak Bob te fè echanj boul. Nan fen jwèt la, Bob gen ;boul wouj ;boul woz ;boul vèt ;boul woz ;B
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul woz, Bob gen yon boul wouj, ak Claire gen yon boul vèt. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Claire ak Bob chanje boul. Apre sa, Alice ak Claire te fè echanj boul. Finalman, Claire ak Bob te fè echanj boul. Nan fen jwèt la, Claire gen ;boul wouj ;boul woz ;boul vèt ;boul vèt ;C
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul nwa, Bob gen yon boul mawon, ak Claire gen yon boul ble. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Bob ak Claire chanje boul. Lè sa a, Alice ak Bob echanj boul. Finalman, Claire ak Alice chanje boul. Nan fen jwèt la, Alice gen ;boul ble ;boul nwa ;boul mawon ;boul mawon ;C
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul nwa, Bob gen yon boul mawon, ak Claire gen yon boul ble. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Bob ak Claire chanje boul. Lè sa a, Alice ak Bob echanj boul. Finalman, Claire ak Alice chanje boul. Nan fen jwèt la, Bob gen ;boul ble ;boul nwa ;boul mawon ;boul nwa ;B
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul nwa, Bob gen yon boul mawon, ak Claire gen yon boul ble. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Bob ak Claire chanje boul. Lè sa a, Alice ak Bob echanj boul. Finalman, Claire ak Alice chanje boul. Nan fen jwèt la, Claire gen ;boul ble ;boul nwa ;boul mawon ;boul ble ;A
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul woz, Bob gen yon boul zoranj, epi Claire gen yon boul ble. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Alice ak Claire chanje boul. Lè sa a, Alice ak Bob echanj boul. Finalman, Claire ak Bob te fè echanj boul. Nan fen jwèt la, Alice gen ;boul zoranj ;boul ble ;boul woz ;boul zoranj ;A
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul woz, Bob gen yon boul zoranj, epi Claire gen yon boul ble. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Alice ak Claire chanje boul. Lè sa a, Alice ak Bob echanj boul. Finalman, Claire ak Bob te fè echanj boul. Nan fen jwèt la, Bob gen ;boul zoranj ;boul ble ;boul woz ;boul woz ;C
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul woz, Bob gen yon boul zoranj, epi Claire gen yon boul ble. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Alice ak Claire chanje boul. Lè sa a, Alice ak Bob echanj boul. Finalman, Claire ak Bob te fè echanj boul. Nan fen jwèt la, Claire gen ;boul zoranj ;boul ble ;boul woz ;boul ble ;B
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul blan, Bob gen yon boul mawon, ak Claire gen yon boul nwa. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Alice ak Claire chanje boul. Lè sa a, Alice ak Bob echanj boul. Finalman, Bob ak Claire chanje boul. Nan fen jwèt la, Alice gen ;boul blan ;boul nwa ;boul mawon ;boul mawon ;C
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul blan, Bob gen yon boul mawon, ak Claire gen yon boul nwa. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Alice ak Claire chanje boul. Lè sa a, Alice ak Bob echanj boul. Finalman, Bob ak Claire chanje boul. Nan fen jwèt la, Bob gen ;boul blan ;boul nwa ;boul mawon ;boul blan ;A
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul blan, Bob gen yon boul mawon, ak Claire gen yon boul nwa. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Alice ak Claire chanje boul. Lè sa a, Alice ak Bob echanj boul. Finalman, Bob ak Claire chanje boul. Nan fen jwèt la, Claire gen ;boul blan ;boul nwa ;boul mawon ;boul nwa ;B
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul wouj, Bob gen yon boul zoranj, ak Claire gen yon boul vèt. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Alice ak Bob echanj boul. Lè sa a, Bob ak Claire chanje boul. Finalman, Alice ak Bob chanje boul. Nan fen jwèt la, Alice gen ;boul zoranj ;boul wouj ;boul vèt ;boul vèt ;C
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul wouj, Bob gen yon boul zoranj, ak Claire gen yon boul vèt. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Alice ak Bob echanj boul. Lè sa a, Bob ak Claire chanje boul. Finalman, Alice ak Bob chanje boul. Nan fen jwèt la, Bob gen ;boul zoranj ;boul wouj ;boul vèt ;boul zoranj ;A
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul wouj, Bob gen yon boul zoranj, ak Claire gen yon boul vèt. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Alice ak Bob echanj boul. Lè sa a, Bob ak Claire chanje boul. Finalman, Alice ak Bob chanje boul. Nan fen jwèt la, Claire gen ;boul zoranj ;boul wouj ;boul vèt ;boul wouj ;B
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul mawon, Bob gen yon boul wouj, ak Claire gen yon boul ble. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Alice ak Bob echanj boul. Lè sa a, Bob ak Claire chanje boul. Finalman, Alice ak Bob chanje boul. Nan fen jwèt la, Alice gen ;boul ble ;boul mawon ;boul wouj ;boul ble ;A
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul mawon, Bob gen yon boul wouj, ak Claire gen yon boul ble. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Alice ak Bob echanj boul. Lè sa a, Bob ak Claire chanje boul. Finalman, Alice ak Bob chanje boul. Nan fen jwèt la, Bob gen ;boul ble ;boul mawon ;boul wouj ;boul wouj ;C
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul mawon, Bob gen yon boul wouj, ak Claire gen yon boul ble. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Alice ak Bob echanj boul. Lè sa a, Bob ak Claire chanje boul. Finalman, Alice ak Bob chanje boul. Nan fen jwèt la, Claire gen ;boul ble ;boul mawon ;boul wouj ;boul mawon ;B
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul woz, Bob gen yon boul zoranj, ak Claire gen yon boul blan. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Bob ak Claire chanje boul. Lè sa a, Claire ak Alice chanje boul. Finalman, Alice ak Bob chanje boul. Nan fen jwèt la, Alice gen ;boul zoranj ;boul blan ;boul woz ;boul blan ;B
Alice, Bob, ak Claire ap jwe yon jwèt. Nan kòmansman jwèt la, yo chak kenbe yon boul: Alice gen yon boul woz, Bob gen yon boul zoranj, ak Claire gen yon boul blan. Pandan jwèt la ap pwogrese, de jwè yo ap fè echanj boul yo. Premyèman, Bob ak Claire chanje boul. Lè sa a, Claire ak Alice chanje boul. Finalman, Alice ak Bob chanje boul. Nan fen jwèt la, Bob gen ;boul zoranj ;boul blan ;boul woz ;boul zoranj ;A
