question;A;B;C;answer;answer_abc
Ալիսը, Բոբը եւ Քլերը խաղ են խաղում: Խաղի սկզբում նրանք յուրաքանչյուրը բռնում է գնդակ: Ալիսն ունի կանաչ գնդակ, Բոբը ունի սեւ գնդակ, իսկ Քլերը ՝ մանուշակագույն: Խաղի ընթացքում խաղացողները փոխանակում են գնդակները։ Նախ, Բոբն ու Ալիսը փոխանակում են իրենց գնդակները: Այնուհետեւ, Քլերը եւ Ալիսը փոխանակեցին իրենց գնդակները: Վերջապես Բոբն ու Ալիսը փոխանակում են իրենց գնդակները: Խաղի վերջում Ալիսը ունի ;սեւ գնդակ ;մանուշակագույն գնդակ ;կանաչ գնդակ ;կանաչ գնդակ ;C
Ալիսը, Բոբը եւ Քլերը խաղ են խաղում: Խաղի սկզբում նրանք յուրաքանչյուրը բռնում է գնդակ: Ալիսն ունի կանաչ գնդակ, Բոբը ունի սեւ գնդակ, իսկ Քլերը ՝ մանուշակագույն: Խաղի ընթացքում խաղացողները փոխանակում են գնդակները։ Նախ, Բոբն ու Ալիսը փոխանակում են իրենց գնդակները: Այնուհետեւ, Քլերը եւ Ալիսը փոխանակեցին իրենց գնդակները: Վերջապես Բոբն ու Ալիսը փոխանակում են իրենց գնդակները: Խաղի վերջում Բոբը ;սեւ գնդակ ;մանուշակագույն գնդակ ;կանաչ գնդակ ;մանուշակագույն գնդակ ;B
Ալիսը, Բոբը եւ Քլերը խաղ են խաղում: Խաղի սկզբում նրանք յուրաքանչյուրը բռնում է գնդակ: Ալիսն ունի կանաչ գնդակ, Բոբը ունի սեւ գնդակ, իսկ Քլերը ՝ մանուշակագույն: Խաղի ընթացքում խաղացողները փոխանակում են գնդակները։ Նախ, Բոբն ու Ալիսը փոխանակում են իրենց գնդակները: Այնուհետեւ, Քլերը եւ Ալիսը փոխանակեցին իրենց գնդակները: Վերջապես Բոբն ու Ալիսը փոխանակում են իրենց գնդակները: Խաղի վերջում Քլերը ;սեւ գնդակ ;մանուշակագույն գնդակ ;կանաչ գնդակ ;սեւ գնդակ ;A
Ալիսը, Բոբը եւ Քլերը խաղ են խաղում: Խաղի սկզբում նրանք յուրաքանչյուրը բռնում է գնդակ: Ալիսն ունի վարդագույն գնդակ, Բոբը 'կապույտ գնդակ, իսկ Քլերը' սպիտակ գնդակ: Խաղի ընթացքում խաղացողները փոխանակում են գնդակները։ Նախ, Ալիսն ու Քլերը փոխանակում են իրենց գնդակները: Բոբն ու Քլերը փոխանակում են իրենց գնդակները: Վերջապես, Քլերը եւ Ալիսը փոխանակում են իրենց գնդակները: Խաղի վերջում Ալիսը ունի ;սպիտակ գնդակ ;շագանակագույն գնդակ ;վարդագույն գնդակ ;շագանակագույն գնդակ ;B
Ալիսը, Բոբը եւ Քլերը խաղ են խաղում: Խաղի սկզբում նրանք յուրաքանչյուրը բռնում է գնդակ: Ալիսն ունի վարդագույն գնդակ, Բոբը 'կապույտ գնդակ, իսկ Քլերը' սպիտակ գնդակ: Խաղի ընթացքում խաղացողները փոխանակում են գնդակները։ Նախ, Ալիսն ու Քլերը փոխանակում են իրենց գնդակները: Բոբն ու Քլերը փոխանակում են իրենց գնդակները: Վերջապես, Քլերը եւ Ալիսը փոխանակում են իրենց գնդակները: Խաղի վերջում Բոբը ;սպիտակ գնդակ ;շագանակագույն գնդակ ;վարդագույն գնդակ ;վարդագույն գնդակ ;C
Ալիսը, Բոբը եւ Քլերը խաղ են խաղում: Խաղի սկզբում նրանք յուրաքանչյուրը բռնում է գնդակ: Ալիսն ունի վարդագույն գնդակ, Բոբը 'կապույտ գնդակ, իսկ Քլերը' սպիտակ գնդակ: Խաղի ընթացքում խաղացողները փոխանակում են գնդակները։ Նախ, Ալիսն ու Քլերը փոխանակում են իրենց գնդակները: Բոբն ու Քլերը փոխանակում են իրենց գնդակները: Վերջապես, Քլերը եւ Ալիսը փոխանակում են իրենց գնդակները: Խաղի վերջում Քլերը ;սպիտակ գնդակ ;շագանակագույն գնդակ ;վարդագույն գնդակ ;սպիտակ գնդակ ;A
Ալիսը, Բոբը եւ Քլերը խաղ են խաղում: Խաղի սկզբում նրանք յուրաքանչյուրը բռնում է գնդակ. Ալիսն ունի կանաչ գնդակ, Բոբը' մանուշակագույն, իսկ Քլերը' կապույտ: Խաղի ընթացքում խաղացողները փոխանակում են գնդակները։ Նախ, Բոբն ու Ալիսը փոխանակում են իրենց գնդակները: Այնուհետեւ Քլերը եւ Բոբը փոխանակեցին իրենց գնդակները: Վերջապես Բոբն ու Ալիսը փոխանակում են իրենց գնդակները: Խաղի վերջում Ալիսը ունի ;կապույտ գնդակ ;մանուշակագույն գնդակ ;կանաչ գնդակ ;կապույտ գնդակ ;A
Ալիսը, Բոբը եւ Քլերը խաղ են խաղում: Խաղի սկզբում նրանք յուրաքանչյուրը բռնում է գնդակ. Ալիսն ունի կանաչ գնդակ, Բոբը' մանուշակագույն, իսկ Քլերը' կապույտ: Խաղի ընթացքում խաղացողները փոխանակում են գնդակները։ Նախ, Բոբն ու Ալիսը փոխանակում են իրենց գնդակները: Այնուհետեւ Քլերը եւ Բոբը փոխանակեցին իրենց գնդակները: Վերջապես Բոբն ու Ալիսը փոխանակում են իրենց գնդակները: Խաղի վերջում Բոբը ;կապույտ գնդակ ;մանուշակագույն գնդակ ;կանաչ գնդակ ;մանուշակագույն գնդակ ;B
Ալիսը, Բոբը եւ Քլերը խաղ են խաղում: Խաղի սկզբում նրանք յուրաքանչյուրը բռնում է գնդակ. Ալիսն ունի կանաչ գնդակ, Բոբը' մանուշակագույն, իսկ Քլերը' կապույտ: Խաղի ընթացքում խաղացողները փոխանակում են գնդակները։ Նախ, Բոբն ու Ալիսը փոխանակում են իրենց գնդակները: Այնուհետեւ Քլերը եւ Բոբը փոխանակեցին իրենց գնդակները: Վերջապես Բոբն ու Ալիսը փոխանակում են իրենց գնդակները: Խաղի վերջում Քլերը ;կապույտ գնդակ ;մանուշակագույն գնդակ ;կանաչ գնդակ ;կանաչ գնդակ ;C
Ալիսը, Բոբը եւ Քլերը խաղ են խաղում: Խաղի սկզբում նրանք յուրաքանչյուրը բռնում է գնդակ: Ալիսն ունի նարնջագույն գնդակ, Բոբը' սպիտակ, իսկ Քլերը' վարդագույն: Խաղի ընթացքում խաղացողները փոխանակում են գնդակները։ Նախ, Քլերը եւ Ալիսը փոխանակում են իրենց գնդակները: Բոբն ու Ալիսը փոխանակում են իրենց գնդակները: Վերջապես, Ալիսն ու Քլերը փոխանակում են իրենց գնդակները: Խաղի վերջում Ալիսը ունի ;նարնջագույն գնդակ ;սպիտակ գնդակ ;վարդագույն գնդակ ;նարնջագույն գնդակ ;A
Ալիսը, Բոբը եւ Քլերը խաղ են խաղում: Խաղի սկզբում նրանք յուրաքանչյուրը բռնում է գնդակ: Ալիսն ունի նարնջագույն գնդակ, Բոբը' սպիտակ, իսկ Քլերը' վարդագույն: Խաղի ընթացքում խաղացողները փոխանակում են գնդակները։ Նախ, Քլերը եւ Ալիսը փոխանակում են իրենց գնդակները: Բոբն ու Ալիսը փոխանակում են իրենց գնդակները: Վերջապես, Ալիսն ու Քլերը փոխանակում են իրենց գնդակները: Խաղի վերջում Բոբը ;նարնջագույն գնդակ ;սպիտակ գնդակ ;վարդագույն գնդակ ;վարդագույն գնդակ ;C
Ալիսը, Բոբը եւ Քլերը խաղ են խաղում: Խաղի սկզբում նրանք յուրաքանչյուրը բռնում է գնդակ: Ալիսն ունի նարնջագույն գնդակ, Բոբը' սպիտակ, իսկ Քլերը' վարդագույն: Խաղի ընթացքում խաղացողները փոխանակում են գնդակները։ Նախ, Քլերը եւ Ալիսը փոխանակում են իրենց գնդակները: Բոբն ու Ալիսը փոխանակում են իրենց գնդակները: Վերջապես, Ալիսն ու Քլերը փոխանակում են իրենց գնդակները: Խաղի վերջում Քլերը ;նարնջագույն գնդակ ;սպիտակ գնդակ ;վարդագույն գնդակ ;սպիտակ գնդակ ;B
Ալիսը, Բոբը եւ Քլերը խաղ են խաղում: Խաղի սկզբում նրանք յուրաքանչյուրը բռնում է գնդակ: Ալիսն ունի նարնջագույն գնդակ, Բոբը ունի կարմիր գնդակ, իսկ Քլերը ունի վարդագույն գնդակ: Խաղի ընթացքում խաղացողները փոխանակում են գնդակները։ Նախ, Բոբն ու Քլերը փոխանակում են իրենց գնդակները: Այնուհետեւ Ալիսն ու Բոբը փոխանակում են իրենց գնդակները: Վերջապես, Քլերը եւ Բոբը փոխանակում են իրենց գնդակները: Խաղի վերջում Ալիսը ունի ;նարնջագույն գնդակ ;կարմիր գնդակ ;վարդագույն գնդակ ;վարդագույն գնդակ ;C
