,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
99,Steve était assis dans le café.,"Pendant qu'il était au café, il lisait généralement un livre.","Mais aujourd'hui, il a oublié son livre.",Il n'avait pas d'autre choix que de réfléchir beaucoup.,Steve a terminé son puzzle en un temps record.,"Tout en réfléchissant, Steve a eu une idée pour un roman.",2
100,John se rendait au magasin quand il s'est rendu compte qu'il avait oublié son portefeuille.,Son permis de conduire était dans le portefeuille.,Les lumières de la police ont commencé à clignoter derrière lui.,"Après s'être arrêté, il a dit à l'agent qu'il avait oublié son portefeuille à la maison.",John a ensuite agressé l'officier.,L'officier était compréhensif.,2
101,Tom aimait les énigmes en grandissant.,Il n'était pas juste en dehors de l'aventure de la salle d'évasion.,Il a calmé sa respiration et s'est préparé mentalement.,"Trente minutes plus tard, il a quitté la salle d'évasion en un temps record.",Il était fier de son accomplissement.,Tom était contrarié d'avoir mal réussi.,1
102,Gina s'ennuyait en nettoyant sa chambre.,Mais il fallait le faire.,Elle décida d'allumer la radio.,Il y avait une chanson qu'elle n'avait jamais entendue.,Elle a aimé la chanson.,Gina s'est habillée et est partie au travail.,1
103,Une petite tempête de neige a traversé une ville.,Le toit de l'école s'est effondré sous le poids.,Un concierge est monté pour inspecter.,Le toit tremblait sous le nouveau poids.,Le toit était parfait.,Le concierge était effrayé.,2
104,Mon anniversaire était hier.,"À ma grande surprise, mes amis ont organisé une fête pour moi.",Je n'arrivais pas à le croire.,La fête était très amusante.,Je détestais mon anniversaire.,C'était la meilleure fête d'anniversaire de tous les temps.,2
105,Ma mère a jeté son vieux dictionnaire.,Je l'ai récupéré à la poubelle.,Je me suis retrouvé à le sentir.,Ça me rappelait l'odeur d'une vieille bibliothèque.,C'était dégoûtant.,Ça sentait si bon que je l'ai mangé.,1
106,Nos parents nous ont emmenés au Paragon Park en 1963.,Nous avons pris un ferry depuis Rowes Wharf à Boston.,"On a fait du carrosse, du fouet et de la chenille.",On a joué au skeeball.,Nous avons de nombreux bons souvenirs de ce voyage d'enfance.,Je ne me souviens pas d'être allé à Paragon Park.,1
107,Mon film préféré est Le Magicien d'Oz.,Je pensais que c'était réel quand j'étais jeune.,"Chaque fois que je le regardais, je me sentais plongé dans le film.",Les personnages m'ont emmené au pays d'Oz.,"Un jour, j'ai décidé d'acheter le film.",Je n'ai pas aimé le Magicien d'Oz.,1
108,Mary Ann est allée se promener sur un sentier dans le parc.,Elle a croisé des gens avec des enfants et des animaux.,Elle passait devant des gens qui faisaient du jogging et qui faisaient du vélo.,Elle a vu beaucoup de plantes.,Mary Ann a eu une éruption cutanée à cause de l'herbe à puces.,Mary Ann a fini de faire sa salade et a apprécié de la manger.,1
109,"Un jour, un chien est entré dans une famille qui avait deux chats.","Un chat n'a pas eu de problème avec le nouveau chien, mais l'autre était effrayé.",Il miaule fort et gratte le nez du chien.,Il a sauté d'un côté de la pièce à l'autre pour échapper au chien.,Il s'est serré contre le chien.,Le chien l'a trouvé et l'a déchiré.,2
110,Mon animal préféré est l'oryx arabe.,Je ne les vois pas habituellement car c'est une antilope africaine.,Je dois aller dans les zoos.,Ma famille m'a acheté un joli cadeau pour mon anniversaire cette année.,Ils m'ont donné un grand livre illustré sur les animaux africains.,Ils m'ont donné un livre sur l'histoire de l'ordinateur.,1
111,"Chaque jour, je crie à ma fille de faire ses devoirs.",J'ai finalement décidé que c'était sa propre responsabilité.,Elle ne l'a pas fait en une seule soirée.,"Je l'ai quand même envoyée au lit, sachant qu'elle aurait des ennuis à l'école.",Elle a fini par avoir une mauvaise note pour le devoir.,Elle a joué au basket avec ses amies tout l'après-midi.,1
112,Un jeune garçon voulait être lanceur dans son équipe de baseball.,Il s'entraînait beaucoup avec ses frères.,"À l'entraînement, son entraîneur l'a laissé essayer de lancer.",Le garçon n'a pas bien fait.,Le jeune garçon est rentré chez lui déçu.,L'entraîneur a offert au garçon le poste de lanceur de base.,1
113,Sue s'est réveillée au milieu de la nuit à une odeur horrible.,Elle ne pouvait pas comprendre ce que c'était.,Elle regarda autour d'elle.,Puis elle a remarqué le scie.,Sarah a commencé à regarder la télé.,Sarah a trouvé du lait avarié sur son bureau.,2
114,Mark remarque qu'un jour ses dents commencent à lui faire mal.,Il décide de se rendre chez son dentiste pour voir ce qui ne va pas.,Le dentiste dit à Mark qu'il doit lui faire enlever ses dents de sagesse.,Mark est d'accord pour faire l'opération.,Mark espérait que l'opération arrêterait ses douleurs dentaires.,Le collègue de Mark lui a dit qu'il n'allait pas voter aux élections.,1
115,Lulu venait d'emménager dans sa nouvelle maison.,Elle avait un lave-vaisselle pour la première fois.,Elle a décidé de faire un chargement de vaisselle cette nuit-là.,"Dans le compartiment, elle a versé du savon à vaisselle.",Lulu a éteint le lave-vaisselle.,Lulu a allumé le lave-vaisselle.,2
116,Le fermier Bill a appelé les vaches dans le champ.,Ils sont venus courir pour leur nourriture.,Bill a versé des grains pour les vaches dans de grandes seaux.,Les vaches ont bien mangé leur dîner.,Bill était fier de son travail.,Bill est allé chercher les vaches.,1
117,Terry est sorti de l'hôpital frustré et découragé.,Il avait du mal à ouvrir la porte de sa voiture avec un pouce cassé.,"À la maison, il a demandé à sa sœur de lui prêter de l'argent pour l'opération.",Elle a accepté à la condition qu'il trouve un emploi dans l'assurance.,Il a accepté.,La sœur de Terry a décidé de se faire opérer le pouce.,1
118,Mary a travaillé dans un concessionnaire de voitures pendant deux ans sans vendre.,Son patron lui dit qu'elle doit vendre une voiture bientôt.,"Un jour, un couple entre dans le concessionnaire et demande à voir une voiture.",Mary leur vend une très grosse voiture chère.,Le patron de Mary est content de sa vente.,Mary est triste d'avoir vendu une voiture.,1
119,Brie et son chat ont emménagé avec son petit ami et son chat.,Les deux chats se détestaient.,Ils passaient la plupart de leur temps à siffler l'un à l'autre.,"Une nuit, six mois plus tard, les chats ont décidé de se câliner.",Brie était heureuse qu'ils soient devenus amis.,Elle détestait le fromage.,1
120,Tim avait besoin d'un nouveau plancher de cuisine.,Le sien était vieux et cassé.,Il est donc allé acheter de nouvelles tuiles.,Il a trouvé de superbes tuiles et les a apportées à la maison.,Il a installé un beau nouveau plancher de cuisine dans sa maison.,Tim a rendu les carreaux au magasin le lendemain.,1
121,Dave a décidé un jour qu'il voulait aller voir un spectacle de nickelback.,Il a commandé quelques billets.,Il a ensuite invité quelques-uns de ses amis.,"Ils sont tous allés au spectacle, et ils ont passé un bon moment.",Dave cherche sur Internet d'autres concerts qui lui plairont.,Dave a pris le contrôle de l'hélicoptère et a atterri sur le terrain.,1
122,Il y a un cimetière avec 199 pierres tombales.,12 hommes ont apporté un cercueil.,12 hommes ont enterré le cercueil.,Les hommes et les femmes pleuraient ensemble.,Ils se réjouirent de la vue.,Ils pleuraient des pertes.,2
123,Joe était confiant en entrant dans son match de boxe.,Il a dominé les quatre premiers rounds.,Il a été frappé par un crochet gauche qui lui a coupé un œil en cinquième.,Les sept dernières rondes ont été un aller-retour.,Joe a finalement gagné le combat.,Joe a terminé le combat sans coupures ni blessures.,1
124,La chose la plus laide est arrivée à Jimmy.,Il a ramassé un sac de chips du sol de sa chambre.,Il a mangé des chips en sortant.,"À l'extérieur, son ami lui a demandé pourquoi il y avait des fourmis sur son sac.",Jimmy était malade à l'estomac.,Jimmy a mangé une autre puce dans le sac.,1
125,Mon fils a participé à un derby de voitures de jouets.,Le père et le fils ont conçu des petites voitures à allumettes.,Certaines équipes ont conçu des voitures de luxe.,"Nous avons conçu une voiture simple, qui a gagné le derby.",Mon fils et moi n'étions pas bien.,Mon fils était heureux que nous ayons gagné.,2
126,Brian a essayé pour l'équipe de hockey cette année.,"Malheureusement, il n'a pas fait l'équipe.",Le coach a dit qu'il devait être plus rapide sur les patins.,Brian a passé tout l'hiver à travailler sur son patinage de vitesse.,Il a fini par faire partie de l'équipe.,Il a décidé de ne pas essayer pour l'équipe.,1
127,Kelly était en train de skier quand elle a soudain entendu un grand vacarme derrière elle.,Elle regarda en arrière et vit un mur de neige venir vers elle.,Elle a paniqué et a commencé à descendre plus vite.,"Alors que la coulée de neige la rattrape, elle saute rapidement dans les arbres.",Kelly s'est accroché à un arbre et s'est accroché fort.,Kelly a été capable de skier en montée sur l'avalanche.,1
128,Harry voulait vraiment voir le nouveau film Star Wars.,Il a fait la queue au guichet le jour de l'ouverture.,Il a pu s'acheter un billet.,Il a regardé le film en entier.,Harry était content d'avoir vu le film avec ses amis.,Harry a vraiment aimé le film.,2
129,Mark commençait un nouveau travail le lendemain.,Il était nerveux à l'idée d'être entouré d'étrangers.,Il avait à peine dormi la nuit précédente à cause de l'anxiété.,"Quand il est entré dans le bâtiment, il a été chaleureusement accueilli par de nombreuses personnes.",Il a été viré le même jour et a quitté le bâtiment.,Il s'est rendu compte qu'il s'intégrerait parfaitement dans son nouveau travail.,2
130,Ellen avait une petite fille qui dormait dans un berceau dans sa propre chambre.,"Un matin, Ellen n'a pas entendu son bébé hurler, alors elle est allée vérifier.",Sa fille ne bougeait pas et ne respirait pas!,Ellen a appelé la police dans une terrible panique.,Ellen avait très peur.,Ellen était très calme.,1
131,Pearl collectionnait des CD avec des couvertures affreuses.,Elle aimait un CD de jazz avec deux dauphins photoshoppés ensemble.,Sa sœur a volé le CD en étant en colère contre elle.,Le cœur de Pearl s'est effondré et elle a supplié sa sœur de le lui rendre.,La sœur de Pearl espérait lui faire plaisir.,La sœur de Pearl voulait se venger.,2
132,Anna est allée à la plage.,"La marée a reculé, et elle a vu une mare.",Elle est allée l'inspecter et a été étonnée de la vie qui s'y trouvait.,"Il y avait des poissons, des oursins, des étoiles de mer, c'était incroyable!",Anna observait la vie marine et réfléchissait à la merveille de la nature.,Anna était déçue de son voyage sur la côte.,1
133,Brianna se plaignait amèrement quand sa famille était en camping.,Ça lui gâcherait les cheveux et les ongles et il n'y avait pas de télé.,"Cependant, elle a oublié ces choses quand elle a goûté son premier S'MORE.",Elle grignote sa tarte et contemple le ciel étoilé.,Brianna détestait les s'mores.,Brianna adorait les s'mores.,2
134,Shay faisait de la randonnée dans les bois.,Puis elle s'est rendu compte qu'elle était perdue!,Elle a essayé de ne pas paniquer.,Elle a refait le chemin jusqu'au camp.,Shay a été retrouvée dans les bois des semaines plus tard.,Shay était soulagé.,2
135,Troy était le meilleur joueur de son équipe de basket.,Son équipe jouait au championnat ce soir.,Troy a marqué 56 points pour remporter le match pour son équipe.,Il a porté un énorme trophée après le match.,Il a décidé que le basket n'était peut-être pas pour lui.,"Le lendemain matin, il s'est rendu compte qu'il était en première page du journal.",2
136,Simon a été empoisonné.,Il a pensé à tous les restaurants qu'il a récemment visités.,Il appelait ses amis qui mangeaient avec lui à ces occasions.,Un de ses amis lui a dit qu'il était également malade d'une intoxication alimentaire.,Ils ont trouvé quel restaurant c'était.,Ils sont retournés manger au même restaurant.,1
137,Arnold avait peur des oiseaux.,"Un jour, il était à un pique-nique.",Un oiseau volait au loin.,Il a atterri sur sa nourriture.,Arnold était calme et heureux de voir l'oiseau.,Arnold a crié de peur!,2
138,"Un jour, Adam a acheté deux pistolets à air comprimé.","Il en a donné un à son fils, Christian.",Christian voulait jouer avec les armes dans la maison.,Christian a tiré et cassé l'écran de la télévision.,Adam a pris le pistolet à Christian.,Adam était très fier de Christian.,1
139,Kip était déçu qu'il n'y ait pas de neige.,Il se plaignait à ses parents qu'il n'y avait pas de Noël sans.,Ils lui ont dit d'aller se coucher.,Kip s'est dirigé à pied vers sa chambre et s'est finalement endormi.,"Pour le remonter le moral, les parents de Kip l'ont emmené en Floride.",Kip rêvait de flocons de neige.,2
