,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
140,Ben has always wanted to learn how to play the piano.,"Now that his children are grown, he has more free time.",Ben enrolls in a piano class with a local tutor.,"Although it is difficult, he is dedicated to learning.",He gives up because it's too hard.,He gets better with each lesson.,2
141,Benson was bullied at school by another boy.,Benson started losing sleep over it.,He finally told his teachers at school about it.,The teachers approached the bully about the problem.,They praised him.,The bully was expelled.,2
142,My father and I were making room for plants in the backyard.,We dug for several minutes trying to make room.,I found a box that was buried in the ground.,"When I looked inside, there was a dead animal.",I put the box back and found another place to dig.,I was so happy.,1
143,"Karen had gone away to school, leaving behind her partner Sam.","Sam was missing Karen, but he had a plan to fix that.","On a long weekend, Sam took the train upstate to visit Karen.","Karen who was missing Sam, had a plan to fix it as well.","She traveled home to see Sam, and they missed each other!","She broke up with Sam, leaving him heartbroken.",1
144,Joey was camping with his friends.,He wanted to start a fire to roast marshmallows.,He found some sticks and logs in the woods.,He used a match to light the logs.,Joey hated camping.,Then he roasted marshmallows.,2
145,Diana cleans office buildings for a living.,She washes toilets and scrubs floors.,On Friday she was really sick and nauseous at work.,She couldn't take the day off.,She ate a huge lunch.,She threw up in the toilet.,2
146,Jason's best friend is getting married in India next year.,Jason decides that he wants to learn Hindi before the wedding.,He hires a tutor and practices speaking Hindi every day.,"When the wedding day arrives, Jason is fluent in Hindi!",Everyone was impressed that Jason had become bilingual.,Jason's best friend was not impressed.,1
147,Todd and Ashley were dating.,Todd got irritated with Ashley.,He gave her the silent treatment.,Ashley got upset.,She was mad because Todd wouldn't stop talking.,She decided not to talk to Todd either.,2
148,My friends and I got invited to a party at college.,We all got dressed up for the exciting event.,We were all so excited to have fun!,"At the party, we danced the whole time.",We hate parties.,We had a great time!,2
149,Kelly and her friends decided to have a baking party.,The girls decided to bake some cookies.,They baked chocolate and oatmeal cookies.,After they were done they wrapped them in bags.,They handed them out to all the neighbors.,They gave all the hamburgers to passersby.,1
150,Girls are a lot of trouble.,Sometimes they say things they don't mean.,The last one I talked to lied to me.,She told me she was rich.,She ended up being very poor.,This proves girls tell the truth all the time.,1
151,It was a very cold day.,The snow was falling very hard for many hours.,The people of Lansing were stuck in their homes without power.,The storm brought three feet of snow to the city.,The school stayed open longer than usual.,School was canceled.,2
152,Larry was playing golf with his father.,Larry was feeling really energetic from his coffee earlier.,He hit the ball as hard as he could on his first swing.,Larry got a hole in one!,Larry was mad about his score.,Larry was excited to have scored his first hole in one.,2
153,Candy woke up excited because it was her birthday.,But the whole day went by and no one gave her any gifts.,She began to feel depressed and thought everyone had forgotten.,"Later, she got hungry and headed for the kitchen, but stopped.",She didn't want to binge eat out of depression.,She's very happy no one gave her gifts.,1
154,"Recently, I became very unhappy with my job.",I decided to look around for a new one so I would be happy.,I applied to many different places.,One place called me back and I went for an interview.,I decided to go for a run.,I went to the interview and was happy to get the job.,2
155,Lindsey really wanted a new pair of shoes.,The shoes were very expensive.,She decided to save up her money.,"After several weeks, she could get the shoes.",She spent the money on going out to eat.,She bought and enjoyed the shoes.,2
156,Ora had dared not to shower in order to join a sorority.,She couldn't imagine going without clean water for a week!,Then she thought of a loophole.,They didn't say Ora couldn't take a bath!,Ora took a bath.,Ora took a shower.,1
157,On Allison's 25th birthday her family took her to bingo.,She had never played before and was nervous.,After they showed her how to play she was excited to begin.,On the fourth game she got a bingo.,Allison plans to pay bingo again in the future.,Allison thinks bingo is boring.,1
158,Nya wanted to see the parade downtown.,She caught three buses.,Then she took the subway.,She made it downtown just in time.,Nya missed the parade altogether.,Nya was excited to be able to watch the parade.,2
159,Madeline was thrilled to get a new purse at Saks.,Her mother took her to the bag department.,Madeline immediately saw a pink bag she loved.,She couldn't believe how amazing it was.,Madeline was upset with her new purchase.,Madeline's mother happily bought the bag for her.,2
160,Tom bought a new plant.,He kept it by his bed.,The plant stopped growing.,His mother said it needed sunlight.,So Tom moved the plant to a window.,Tom closed his windows to block out as much sunlight as possible.,1
161,Yu Darvish is a pitcher for the Texas Rangers.,For the last two seasons he has been injured.,"According to reports, he's finally healthy and able to play.",Ranger fans are hopeful he'll be a leader for their pitchers.,Ranger fans want him gone.,Ranger fans are looking forward to his return.,2
162,Avery received a homework assignment due in two weeks.,She immediately read through the task.,She made a schedule and broke it down into tasks for each day.,She completed the tasks on their scheduled day.,Avery dropped out of school.,Avery finished her project early.,2
163,Chester decides to go to the mall one afternoon.,"He doesn't intend to buy anything, but just wants to walk around.","However, he sees a very nice shirt on sale.",Chester buys the shirt because the price is so good.,Chester immediately threw away the shirt he bought.,Chester was very pleased with the shirt he bought.,2
164,Gina realized she needed to get to work on her report.,She had wasted the whole day and only had one left to complete it.,She sat down and began to work.,Her mother wanted her to do the dishes.,Gina wished she hadn't wasted her day.,Gina was glad she'd wasted her day.,1
