,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
84,줄리는 손에 닿는 모든 것을 읽는 걸 좋아했어요.,대부분의 시간을 도서관에서 보냈습니다.,그녀가 가장 좋아하는 도서관은 왓슨 미스 (Miss Watson) 가 운영했습니다.,왓슨 아가씨가 줄리의 책에 대한 애정을 보고 그녀에게 일자리를 제안했어요.,줄리 는 기꺼이 받아들였다!,줄리는 친구의 눈을 찌르고,1
85,에이미의 가족은 시스 플래그에 가려고 했어요,그녀는 차에 앉아서 도착을 기다렸다.,도착했을 때 그녀는 공원을 조사 그녀의 무릎에 앉아.,그녀는 가장 큰 롤러코스터를 타기 위해 한 시간 동안 줄을 서서 기다렸습니다.,에이미는 공원에 있는 것에 정말 흥분했어요.,에이미는 공원이 지루하다고 생각했어요.,1
86,스티브는 축구 경기에 서둘러 갔어요.,고속도로에서 스티브는 차를 아주 빨리 몰았어요.,고속도로 경비대가 스티브의 차를 막았어요,그 경찰관 은 스티브 에게 과속 과다 를 범한 죄 로 벌금 을 내렸다.,스티브는 기뻐했습니다.,스티브는 화가 나있었어요,2
87,제 딸은 친구의 첫 생일파티에 갔어요.,파티에 가는 걸 너무 기대하고 있었어요,일주일 동안 그밖에 아무 말도 하지 않았죠.,"파티에 갔고, 아주 재미있었어요.",그녀는 다시는 파티에 가지 않기로 결심했습니다.,집에 돌아왔을 때 그녀는 즉시 잠들었습니다.,2
88,밥은 음식을 살 돈이 필요했어요.,그는 돈이 없어서 먹을 수 없어서 슬프다.,그는 그의 힘든 삶에 대해 책을 쓰기로 결심했습니다.,"이 책 은 즉시 많은 칭찬 을 받았으며, 수천 부 가 팔렸다!",책 판매 수익으로 밥은 먹고 살 수 있었습니다.,이 책에 대한 대중의 반응은 밥이 여전히 배고픈 것을 의미합니다.,1
89,오늘 첫 마라톤을 마쳤습니다.,약 6마일 정도였는데 정말 열심히 일했어요,약 3개월 동안 훈련했습니다.,내 인생에서 해야 할 일 목록에 항상,이렇게 행복해본 적 없어요,나 자신에게 실망한 것 같네요,1
90,바비는 과일 롤을 비행기의 모양으로 접어 놓았다.,그는 팔을 부러뜨리고 그가 할 수 있는 만큼 단단하게 롤-업 비행기를 던졌다.,하지만 너무 무거워서 벽돌처럼 떨어졌어요,밥비는 비행기들은 종이로 만들어야 한다고 결정했어요.,바비는 5살이었는데,바비는 35살이었어,1
91,샘은 어느 날 밤 별을 바라보던 중이었어,갑자기 그는 볼트 똑바로 앉아.,그는 반짝이는 움직이는 별을 봤어요!,아빠한테 보여주려고 달려갔어요,그의 아버지는 별이 실제로 조명을 가진 제트기였기 때문에 웃었습니다.,샘의 아버지는 아들이 지질학에 관심이 있어서 기뻐했습니다.,1
92,존과 메그는 5년 동안 데이트를 했지,존은 메그를 사랑했고 그녀와 결혼하고 싶어했어요.,오늘 밤 영화 데이트 후에 그녀에게 결혼 청약을 하기로 결정했어요,"그들이 영화관에서 나갔을 때, 그는 갑자기 무릎을 꿇었습니다.",메그에게 욕설을 부릅니다,그는 그녀에게 결혼 제안을 했다.,2
93,손길이 닿지 않는 곳에 아름다운 바나나 무더기가 매달려 있었습니다.,"바비가 신발을 던지려고 했지만, 부딪혔어요.",나무에 올라갔다가 넘어졌어요,"그 다음, 그는 으로 격렬하게 때렸지만, 그 은 너무 짧아서 도달할 수 없었습니다.",바비가 바나나를 가져갔다고 화가 났어요,바비는 바나나를 가져오기 위해 사다리를 가져오러 창고로 들어갔어요.,2
94,베스는 병에서 회복 중이었습니다.,4일만에 먹이를 먹을 수 있게 됐어요.,그녀는 더 나아졌지만 그녀는 잘하지 않았습니다.,그녀는 금요일은 학교를 쉬고 회복할 시간을 갖기로 결정했습니다.,베스는 쉬어야 했어요,베스는 금요일 휴일에는 축구를 했다.,1
95,로다는 신규 분홍색 양말을 샀어,그녀는 그들을 사랑했어요.,"하지만 그녀가 벗었을 때, 다른 빨래와 섞여버렸어요.","세탁날, 그녀는 옷을 분류하지 않고 세탁했습니다.",로다는 점심식사를 하고 이메일을 돌려보기로 했습니다.,"슬프게도, 그 옷들은 망가졌고 론다는 새 옷들을 사야 했습니다.",2
96,폭풍이 불고 있는 동안 바다는 무서웠다.,마커스는 배가 올라서서 추락하는 걸 싫어했어요,그 때문에 배가 아프더군요.,그는 그의 오두막에 숨어 눈을 감았지만 도움이 되지 않았습니다.,마커스는 너무 흥분해서 춤을 추기 시작했습니다.,마커스는 바다병으로 구토를 했습니다.,2
97,어제 안나는 낮잠을 자기로 결심했어요.,그녀는 의자에 편안하게 앉아 눈을 감았다.,잠들었을 때 딸의 강아지가 껴안아 들어왔어요,그녀는 매우 놀랐습니다.,"그녀는 사랑스러운 강아지를 안아주고, 그것을 보고 기뻐했습니다.",새끼 고양이는 아주 귀여웠어.,1
98,척은 집 근처의 바를 좋아해요,친구랑 자주 가요,어느 날 그는 그 곳에 가고 있었는데 문을 닫은 것을 알아챘습니다.,사업이 중단되었습니다.,척은 화가 나있었어,척은 그 가게가 마침내 문을 닫았다는 것에 기뻐했습니다.,1
99,스티브는 카페에 앉아있었어요.,"카페에 있을 때, 그는 보통 책을 읽었다.",하지만 오늘 그는 책을 잊었습니다.,"그는 선택의 여지가 없었고, 많은 생각을 해야만 했습니다.",스티브는 십자말을 기록 시간 안에 풀었습니다.,생각하다가 스티브는 소설을 쓸 생각이 들었어요.,2
100,존은 가게로 운전하고 있을 때 지갑을 잊은 걸 깨달았어요.,지갑에 운전면허증이 있었어,경찰의 불빛이 그의 뒤에 깜빡이기 시작했어요.,차를 차에 뒀더니 경찰에게 지갑을 집에 잊어버렸다고 말했어요,존은 그 경찰을 공격했습니다.,그 경관이 이해했어요,2
101,톰은 어릴 때 퍼즐을 즐겼습니다.,그는 단지 탈출실 모험을 벗어난 게 아니었습니다.,그는 숨을 쉬고 정신적으로 준비했습니다.,"30분 후, 그는 기록적인 시간 안에 탈출실을 빠져나왔습니다.",그는 그의 성취에 자부심을 느꼈다.,톰은 자신이 잘 못해졌다는 것에 화가 나 있었다.,1
102,지나는 방을 청소하는 동안 지루해했다.,하지만 그렇게 해야만 했습니다.,그녀는 라디오를 켜기로 결심했습니다.,그녀가 들어본 적이 없는 노래가 있었습니다.,그녀는 노래를 즐겼습니다.,지나는 옷을 입고 일하러 떠났어요,1
103,작은 눈 폭풍이 마을을 지나갔다.,학교 지붕은 무게 아래에서 굽어.,정비원이 꼭대기에 올라가서 확인했습니다.,지붕은 새로운 무게 아래에서 흔들렸다.,지붕은 완전히 괜찮았어요.,집 관리자는 겁에 질렸어요,2
104,내 생일은 어제였어,내 친구들은 나를 위해 파티를 준비했다.,믿기 힘들었어요,파티는 아주 재미있었어요.,내 생일이 싫었어,최고의 생일 파티였어,2
105,어머니는 그녀의 오래된 사전을 버렸습니다.,쓰레기통에서 꺼냈어요,그 냄새를 맡으면서,오래된 도서관의 냄새를 떠올리게 했어요.,정말 끔찍했어요,냄새가 너무 좋아서 먹었어요,1
106,우리 부모님은 1963년에 우리를 파라곤 파크로 데려갔어요.,보스턴의 로우즈 와어프에서 페리를 타고,"우리는 카루셀, 휘파람, 그리고 애벌레를 타고",스키볼을 했지,우리 는 이 어린 시절 여행 에 대한 많은 좋은 기억 을 가지고 있습니다.,파라곤 파크에 갔던 기억은 없어요,1
107,내가 제일 좋아하는 영화는 오즈의 마법사입니다.,어렸을 때 진짜라고 생각했지,"제가 영화를 볼 때마다, 저는 영화 속에 빠져들었습니다.",그 캐릭터들은 저를 오즈의 땅으로 데려갔습니다.,"어느 날, 저는 영화를 구매하기로 결심했습니다.",난 오즈의 마법사 싫어,1
108,메리 앤은 공원의 길에서 산책했다.,그녀는 아이들과 동물들을 지나갔습니다.,그녀는 사람들이 달리거나 자전거를 타는 것을 지나갔습니다.,그녀는 많은 식물을 봤습니다.,"메리 앤은 그 중 하나에서 발진을 일으켰는데, 그 이유는 독성 아이비였기 때문이었죠.",메리 앤은 샐러드를 만들어서 즐겨 먹었다.,1
109,"어느 날, 한 개가 두 마리의 고양이를 키우는 가족에게 들어왔다.",한 고양이는 새 개를 신경 쓰지 않았지만 다른 고양이는 겁을 먹었습니다.,그는 크게 짖어 개 코를 긁었다.,그는 개로부터 도망치기 위해 방의 한쪽에서 다른 쪽으로 뛰어들었다.,그는 개에게 몸을 껴안았다.,개는 그를 찾아서 다,2
110,제가 가장 좋아하는 동물은 아라비아 오릭스입니다.,보통은 못 볼 수 있는데 아프리카의 양떼이기 때문이에요,동물원에 가야 해요,내 가족은 내 생일에 좋은 선물을 줬어.,아프리카 동물에 관한 그림책이 컸어요.,컴퓨터의 역사에 관한 책을 줬어요.,1
111,매일 딸에게 숙제를 하라고 짜증나게 하곤 해요.,결국 저는 그녀가 스스로 책임져야 한다고 결정했습니다.,"물론, 한밤중에 한 건 아니죠.",학교 문제도 있을 줄 알았는데 어차피 잠자리에 들게 했어요,그녀는 과제에 대해 나쁜 평가를 받았습니다.,그녀는 오후 내내 친구들과 농구를 했다.,1
112,한 소년 은 자기 야구 팀 에서 투수 를 하고 싶어 했다.,그는 형제들과 함께 연습을 많이 했습니다.,훈련에서 코치는 투수로서의 임무를 맡게 했습니다.,그 소년은 잘하지 못했습니다.,그 소년은 실망해서 집으로 돌아갔다.,코치는 그 소년에게 선발 투수 자리를 제안했습니다.,1
113,수는 밤중에 끔찍한 냄새로 깨어났어요,그녀는 그것이 무엇인지를 알아낼 수 없었다.,그녀는 방을 둘러보았다.,그리고 그녀는 그것을 보았다.,사라는 TV를 보기 시작했습니다.,사라는 책상에서 망가진 우유를 발견했어요.,2
114,어느 날 마크는 이빨이 아프기 시작했다는 걸 알아차렸다.,그 는 문제 가 무엇 인지 보기 위해 치과 의사를 방문 하기 로 결심 한다.,치과 의사는 마크 에게 지혜 이빨 을 제거 해야 한다고 말 합니다.,마크는 수술을 받기로 동의했습니다.,마크는 이 수술이 치아 통증을 없애 줄 것으로 기대했습니다.,마크의 동료는 그가 선거에 투표하지 않을 것이라고 말했다.,1
115,루루는 새 집으로 이사 왔어요,그녀는 처음으로 식기세척기를 가지고 있었습니다.,그날 밤 그녀는 많은 접시를 치고 나갔어요.,"칸에, 그녀는 세탁기를 부어 넣었습니다.",루루가 식기세척기를 꺼놨어,루루가 식기세척기를 켰어,2
116,농부 빌은 들에서 소를 불러,그들은 음식을 위해 달려왔어요.,빌은 큰 통에 소를 위해 곡물을 쏟아 부었다.,소들은 행복하게 저녁을 먹었다.,빌은 자신의 일에 자부심을 느꼈습니다.,빌은 소들을 찾아갔다.,1
117,테리 는 좌절 하고 낙담 한 상태 로 병원 을 떠났다.,엄지손가락이 부러져서 차문을 열지 못했어요,집에서 동생에게 수술을 위해 돈을 빌려달라고 부탁했습니다.,그녀는 그가 보험에 취업하는 조건으로 동의했습니다.,그는 동의했습니다.,테리의 여동생은 엄지 손가락 수술을 받기로 결정했습니다.,1
118,메리는 2년 동안 팔지 않고 자동차 대리점에서 일해왔다.,그녀의 상사는 그녀가 곧 차를 팔아야 한다고 말한다.,어느 날 한 부부가 대리점에 와서 차를 보라고 요청합니다.,메리는 그들에게 아주 크고 비싼 차를 팔아준다.,메리의 상사는 그녀의 매각에 만족합니다.,메리는 차를 팔았다는 것에 슬퍼하고 있다.,1
119,브리와 고양이는 남자친구와 고양이에 함께 살기 시작했어요,두 고양이는 서로를 싫어했다.,그들은 대부분 서로를 시끄럽게 했다.,"6개월이 지난 어느 날 밤, 고양이들은 서로 안아주기로 결심했습니다.",브리는 그들이 친구가 된 것을 기뻐했다.,브리는 치즈를 싫어했지,1
120,팀은 부엌 바닥을 새로 써야 했어요,그의 건 낡고 찢어졌어요,그래서 그는 새로운 타일을 사러 갔습니다.,그는 멋진 타일을 찾아 집으로 가져왔다.,그는 집안에 아름다운 새로운 부엌 바닥을 설치했다.,팀은 다음 날 가게에 타일을 돌려주었습니다.,1
121,"데이브는 어느 날, 니클백 쇼를 보고 싶다고 결심했어요.",그는 몇 장의 티켓을 주문했습니다.,"그 후, 친구 몇 명을 초대했습니다.",모두 공연을 보고 즐거웠어요,데이브는 인터넷에서 그가 좋아하는 콘서트를 더 많이 찾아보죠.,데이브는 헬리콥터를 조종하고 그 필드에 착륙했습니다.,1
122,199개의 무덤돌이 있는 묘지가 있습니다.,12명이 관을 가져왔어요,12명이 관을 땅에 묻어놨어요,남녀 모두 함께 울었습니다.,그들은 그 광경에 기뻐했습니다.,그들은 손실을 위해 애도했습니다.,2
123,조는 권투 경기에 들어갔을 때 자신감을 느꼈습니다.,그는 첫 4라운드를 지배했습니다.,5차전에서 왼쪽 후크로 한 발에 찔려 눈이 부러졌어요,지난 7라운드는 앞뒤로 돌아다녔어요,조는 결국 싸움에서 승리했습니다.,조는 상처나 상처 없이 싸움을 마쳤다.,1
