,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
97,"Ieri, Anna a decis să facă un pui de somn.",Ea a luat confortabil în scaunul ei și a închis ochii.,"Chiar când a adormit, căţeluşul fiicei ei a sărit în poala ei!",A fost foarte surprinsă.,"S-a îmbrăţişat cu adorabilul căţeluş, bucuros să-l vadă.",Pisica era foarte drăguţă.,1
98,Lui Chuck îi place barul ăsta de lângă casa lui.,Merge acolo tot timpul cu prietenii.,A fost pe drum acolo într-o zi şi a observat că era închis.,A fost închisă.,Chuck a fost supărat.,Chuck era fericit că locul ăla s-a închis în sfârşit.,1
99,Steve stătea în cafenea.,"În timp ce era la cafenea, el de obicei citea o carte.",Dar azi şi-a uitat cartea.,Nu a avut de ales decât să se gândească mult.,Steve şi-a terminat rebusul în timp record.,"În timp ce se gândea, lui Steve i-a venit ideea unui roman.",2
100,John conducea spre magazin când şi-a dat seama că şi-a uitat portofelul.,Permisul de conducere era în portofel.,Lumina poliţiei a început să clipească în spatele lui.,"După ce a oprit, i-a spus poliţistului că şi-a uitat portofelul acasă.",John a continuat apoi să-l atace pe ofiţer.,Ofiţerul a fost înţelegător.,2
101,Tom a fost pasionat de puzzle-uri în copilărie.,Nu a fost doar în afara aventurii din camera de evadare.,Şi-a calmat respiraţia şi s-a pregătit mental.,"Treizeci de minute mai târziu, a ieșit din camera de evadare în timp record.",Era mândru de realizarea sa.,Tom era supărat că a făcut-o prost.,1
102,Gina s-a plictisit în timp ce-şi curăţa camera.,Dar trebuia să se facă.,A decis să pornească radioul.,Era un cântec pe care nu l-a mai auzit până acum.,I-a plăcut cântecul.,Gina s-a îmbrăcat şi a plecat la muncă.,1
103,O mică furtună de zăpadă a venit printr-un oraş.,Acoperişul şcolii s-a rupt sub greutate.,Un om de serviciu a urcat pe vârf pentru a inspecta.,Acoperişul s-a zguduit sub noua greutate.,Acoperişul era în regulă.,Domnul de serviciu a fost speriat.,2
104,Ieri a fost ziua mea.,"Spre surprinderea mea, prietenii mei au organizat o petrecere pentru mine.",Nu mi-a venit să cred.,Petrecerea a fost foarte distractivă.,Mi-am urât ziua de naştere.,A fost cea mai bună petrecere de ziua mea.,2
105,Mama a aruncat vechiul ei dicționar.,Am recuperat-o din gunoi.,"Stând cu ea, m-am trezit mirosindu-l.",Mi-a amintit de mirosul unei biblioteci vechi.,A fost dezgustător.,Miroase atât de bine încât l-am mâncat.,1
106,Părinţii noştri ne-au dus la Paragon Park în 1963.,Am luat un feribot de la Rowes Wharf din Boston.,"Am mers pe carusel, pe bici şi pe omiţă.",Am jucat skeeball.,Avem multe amintiri frumoase din această călătorie din copilărie.,Nu-mi amintesc să fi fost în Paragon Park.,1
107,Filmul meu preferat este Vrăjitorul din Oz.,Când eram tânăr credeam că e real.,"De fiecare dată când mă uitam la el, mă simţeam cufundat în film.",Personajele m-au dus în Ţara lui Oz.,"Într-o zi, am decis să cumpăr filmul.",Nu mi-a plăcut Vrajitorul din Oz.,1
108,Mary Ann a mers la o plimbare pe un traseu în parc.,A trecut pe lângă oameni cu copii şi animale.,Trecea pe lângă oameni care alergau şi mergeau cu bicicleta.,A văzut multe plante.,Mary Ann a avut o erupţie la unul din ei pentru că era cuibăru otrăvitor.,Mary Ann a terminat să-şi facă salata şi s-a bucurat să o mănânce.,1
109,"Într-o zi, un câine s-a mutat într-o familie care avea două pisici.","O pisică nu s-a supărat de câinele nou, dar cealaltă pisică era speriată.",A miauit tare şi a zgâriat nasul câinelui.,A sărit de la o parte a camerei la cealaltă pentru a scăpa de câine.,S-a îmbrăţişat cu câinele.,Câinele l-a găsit şi l-a muşcat.,2
110,Animalul meu preferat este Oryxul arab.,De obicei nu le pot vedea pentru că e o antilopă africană.,Trebuie să merg la grădini zoologice.,Familia mea mi-a cumpărat un cadou frumos de ziua mea anul acesta.,Mi-au dat o carte mare ilustrată despre animalele africane.,Mi-au dat o carte despre istoria calculatoarelor.,1
111,"În fiecare zi, îmi bat joc de fiica mea să-şi facă temele.",În cele din urmă am decis că este responsabilitatea ei.,"Sigur, nu a făcut-o într-o seară.","Am trimis-o la culcare oricum, ştiind că va avea probleme la şcoală.",A terminat cu o notă proastă la test.,A jucat baschet cu prietenii ei toată după-amiaza.,1
112,Un băiat tânăr voia să arunce pentru echipa sa de baseball.,A exersat mult cu fraţii lui.,"La antrenament, antrenorul l-a lăsat să încerce să arunce.",Băiatul nu a făcut bine.,Băiatul s-a dus acasă dezamăgit.,Antrenorul i-a oferit băiatului poziţia de aruncător de bază.,1
113,Sue s-a trezit în mijlocul nopţii cu un miros groaznic.,Nu a putut să-şi dea seama ce era.,S-a uitat în jurul camerei.,Apoi a observat-o.,Sarah a început să se uite la televizor.,Sarah a găsit lapte stricat pe birou.,2
114,Mark observă că dinţii încep să-l doară într-o zi.,El decide să meargă la dentist să vadă ce se întâmplă.,Dentistul îi spune lui Mark că trebuie să-i scoată dinţii înţelepciunii.,Mark este de acord să facă operaţia.,Mark spera că procedura îi va opri durerile dentare.,Colegul lui Mark i-a spus că nu va vota la alegeri.,1
115,Lulu tocmai s-a mutat în noua ei casă.,A avut o mașină de spălat vase pentru prima dată.,A decis să spele o grămadă de vase în acea noapte.,"În compartiment, a turnat nişte săpun de vase.",Lulu a oprit maşina de spălat vase.,Lulu a pornit maşina de spălat vase.,2
116,Fermierul Bill a strigat la vacile din câmp.,Au venit alergând după mâncare.,Bill a turnat nişte cereale pentru vaci în nişte cutii mari.,Vacile au mâncat cu bucurie cina.,Bill era mândru de munca sa.,Bill a căutat vacile.,1
117,Terry a plecat de la spital frustrat şi descurajat.,A avut probleme cu deschiderea ușii mașinii cu un deget rupt.,"Acasă, a cerut surorii sale să-i împrumute bani pentru operaţie.",A fost de acord cu condiţia ca el să-şi ia o slujbă la asigurări.,A fost de acord.,Sora lui Terry a decis să-şi opereze degetul mare.,1
118,Mary a lucrat la un dealer de maşini timp de doi ani fără să vândă.,Şeful ei îi spune că trebuie să vândă o maşină în curând.,Într-o zi un cuplu vine la dealer şi cere să vadă o maşină.,Mary le vinde o maşină foarte mare şi scumpă.,Şeful lui Mary e fericit cu vânzarea ei.,Mary este tristă că a vândut o mașină.,1
119,Brie şi pisica ei s-au mutat cu prietenul ei şi pisica lui.,Cele două pisici se urau.,Şi-au petrecut majoritatea timpului şuierindu-se unul pe celălalt.,"Într-o noapte, şase luni mai târziu, pisicile au decis să se îmbrăţişeze.",Brie era bucuros că au devenit prieteni.,Brie ura brânza.,1
120,Tim avea nevoie de o podea nouă în bucătărie.,A lui era vechi şi spart.,Aşa că a plecat să cumpere nişte plăci noi.,A găsit nişte plăci frumoase şi le-a adus acasă.,A instalat o podea nouă şi frumoasă în bucătărie.,Tim a returnat plăcile la magazin a doua zi.,1
121,Dave a decis într-o zi că vrea să meargă la un spectacol cu bani.,A comandat câteva bilete.,Apoi şi-a invitat câţiva prieteni.,Au fost la spectacol şi s-au distrat.,Dave caută pe internet concerte care să-i placă.,Dave a preluat controlul elicopterului şi a aterizat pe teren.,1
122,Există un cimitir cu 199 de pietre funerare.,12 oameni au adus un sicriu.,12 oameni au îngropat sicriul.,Bărbaţii şi femeile au plâns împreună.,S-au bucurat la vedere.,Au plâns pierderile.,2
123,Joe a fost încrezător când a intrat în meciul de box.,A dominat primele patru runde.,A fost lovit cu un cârlig stâng care i-a tăiat ochiul în a cincea repriză.,Ultimele şapte runde au fost o afacere de întoarcere şi de întoarcere.,Joe a câştigat în cele din urmă lupta.,Joe a terminat lupta fără tăieturi sau răni.,1
124,Cel mai urât lucru s-a întâmplat cu Jimmy.,A ridicat o pungă de chipsuri de pe podeaua dormitorului.,"În drum spre casă, a mâncat nişte cartofi prăjiţi.","Prietenul lui a spus că afară, de ce sunt furnicile pe geanta ta?",Jimmy a simţit rău la stomac.,Jimmy a mâncat un alt cip din punga.,1
125,Fiul meu a participat la un derby cu maşini de jucărie.,Echipele tată-fiu au proiectat maşini mici cu cutii de chibrituri.,Unele echipe au proiectat maşini de lux.,"Am proiectat o mașină simplă, care a câștigat de fapt derby-ul.",Eu şi fiul meu nu ne-am descurcat bine.,Fiul meu a fost fericit că am câştigat.,2
126,Brian a încercat pentru echipa de hochei în acest an.,"Din păcate, nu a intrat în echipă.",Antrenorul a spus că trebuie să fie mai rapid pe patine.,Brian a petrecut toată iarna lucrând la patinajul de viteză.,A intrat în final în echipă.,A decis să nu încerce pentru echipa.,1
127,Kelly era la schi când a auzit dintr-o dată un zgomot puternic în spatele ei.,S-a uitat în spate şi a văzut un zid de zăpadă venind spre ea.,A intrat în panică şi a început să alunece mai repede pe pantă.,"Când avalanşa a ajuns la ea, ea a sărit repede în copaci.",Kelly a prins un copac şi s-a agăţat strâns.,Kelly a fost capabil să schieze în sus pe avalanşă.,1
128,Harry a vrut să vadă noul film Star Wars.,A aşteptat la coadă la casa de bilete în ziua de deschidere.,A fost în stare să-şi cumpere un bilet.,A văzut întregul film.,Harry s-a bucurat că a văzut filmul cu prietenii lui.,Lui Harry i-a plăcut filmul.,2
129,Mark avea să înceapă o nouă slujbă a doua zi.,Era nervos să fie în preajma atâtor străini.,Abia a dormit noaptea trecută din cauza anxietăţii.,"Când a intrat în clădire, a fost întâmpinat cu căldură de mulți oameni.",A fost concediat în aceeaşi zi şi a ieşit din clădire.,Şi-a dat seama că se va potrivi perfect la noua slujbă.,2
130,Ellen avea o fetiţă care dormea într-un pătuţ în camera ei.,"Într-o dimineaţă, Ellen nu a auzit copilul ei făcând scandal, aşa că s-a dus să verifice.",Fiica ei nu se mişca sau respira!,Ellen a sunat la poliţie în panică.,Ellen era îngrozitor de speriată.,Ellen a simţit o calmare.,1
131,Pearl colecţiona CD-uri cu coperţi urâte.,A prețuit un CD de jazz cu doi delfini photoshopped împreună.,Sora ei a furat CD-ul în timp ce era supărată pe ea.,Inima lui Pearl s-a scufundat şi a implorat-o pe sora ei să-l înapoieze.,Sora lui Pearl spera să-i facă pe plac.,Sora lui Pearl căuta răzbunare.,2
132,Anna a plecat la plajă.,"Când mareea s-a retras, a văzut un bazin de maree.",A mers să-l inspecteze şi a fost uimită de toată viaţa din el.,"Erau peşti, arici de mare, stele de mare - a fost incredibil!",Anna privea viaţa de pe mare şi se gândea la minunile naturii.,Anna a fost dezamăgită de călătoria ei pe ţărm.,1
133,Brianna se plângea amarnic când familia ei mergea în camping.,I-ar fi stricat părul şi unghiile şi nu era televizor.,"Cu toate acestea, ea a uitat aceste lucruri atunci când ea a gustat prima ei S'more.","Ea a mâncat mâncarea şi s-a uitat cu admiraţie la cerul imens, plin de stele.",Brianna ura s'mores.,Brianna adora s'mores.,2
134,Shay a fost de drumeție în pădure.,Apoi şi-a dat seama că s-a rătăcit!,A încercat să nu intre în panică.,A urmat paşii până a găsit drumul înapoi în tabără.,"Shay a fost găsită în pădure, după câteva săptămâni.",Shay a simţit o uşurare copleşitoare.,2
135,Troy a fost cel mai bun jucător din echipa lui de baschet.,Echipa lui a jucat în meciul de campionat în seara asta.,Troy a marcat 56 de puncte pentru a câștiga meciul pentru echipa sa.,A purtat un trofeu uriaş după meci.,A decis că poate baschetul nu e pentru el.,A doua zi a aflat că a ajuns pe prima pagină a ziarului.,2
136,Simon a luat intoxicaţie alimentară.,S-a gândit la toate restaurantele pe care le-a vizitat recent.,El a chemat prietenii săi care au mâncat cu el în aceste ocazii.,"Unul dintre prietenii lui l-a informat că a fost, de asemenea, bolnav cu intoxicație alimentară.",Au aflat care restaurant era.,S-au dus să mănânce la acelaşi restaurant.,1
137,Arnold era speriat de păsări.,Într-o zi a fost la un picnic.,O pasăre zbura în depărtare.,A aterizat pe mâncarea lui.,Arnold era calm şi fericit să vadă pasărea.,Arnold a ţipat de groază!,2
138,Într-o zi Adam a cumpărat două pistoale cu aer comprimat.,"A dat unul fiului său, Christian.",Christian a vrut să se joace cu armele din casă.,Christian a tras cu arma şi a spart ecranul de la televizor.,Adam a luat arma de la Christian.,Adam era foarte mândru de Christian.,1
139,Kip a fost dezamăgit că nu a fost zăpadă.,S-a plâns părinţilor că nu e Crăciun fără el.,I-au spus să se ducă la culcare.,Kip a mers cu picioarele la el în cameră şi în cele din urmă a adormit.,"Pentru a-l înveseli, părinţii lui Kip l-au dus în Florida.",Kip a visat cu fulgi de zăpadă.,2
140,Ben a vrut întotdeauna să înveţe să cânte la pian.,"Acum, că copiii lui au crescut, are mai mult timp liber.",Ben se înscrie la un curs de pian cu un profesor local.,"Deşi e dificil, el este dedicat învăţării.",Renunţă pentru că e prea greu.,Devine mai bun cu fiecare lecţie.,2
141,Benson a fost intimidat la şcoală de un alt băiat.,Benson a început să piardă somnul din cauza asta.,"În cele din urmă, a spus profesorilor săi de asta.",Profesorii au vorbit cu agresorul despre problema respectivă.,L-au lăudat.,Bătăuşul a fost exmatriculat.,2
142,Eu şi tatăl meu făceam loc pentru plante în curte.,Am săpat câteva minute încercând să facem loc.,Am găsit o cutie care a fost îngropată în pământ.,"Când m-am uitat înăuntru, era un animal mort.",Am pus cutia înapoi şi am găsit un alt loc unde să sap.,Am fost atât de fericit.,1
143,"Karen a plecat la şcoală, lăsându-l pe partenerul ei, Sam.","Lui Sam îi lipsea Karen, dar avea un plan pentru a rezolva asta.","Într-un weekend lung, Sam a luat trenul spre nord ca să o viziteze pe Karen.","Karen, care îi lipsea Sam, avea un plan să-l repare, de asemenea.","A plecat acasă să-l vadă pe Sam, şi au ratat-o!","S-a despărţit de Sam, lăsându-l cu inima frântă.",1
144,Joey era cu prietenii lui.,A vrut să aprindă un foc ca să prăjească bomboane.,A găsit nişte beţe şi buşteni în pădure.,A folosit un chibrit pentru a aprinde buşteni.,Joey ura campingul.,Apoi a prăjit bomboane.,2
145,Diana face curat în clădiri de birouri.,Spală toalete şi freacă podele.,Vineri a fost foarte bolnavă şi s-a îmbolnăvit la serviciu.,Nu a putut să-şi ia o zi liberă.,A mâncat un prânz imens.,A vomitat în toaletă.,2
146,Cel mai bun prieten al lui Jason se căsătoreşte în India anul viitor.,Jason decide că vrea să înveţe hindi înainte de nuntă.,Angajează un tutor şi exersează în fiecare zi să vorbească hindi.,"Când vine ziua nunţii, Jason vorbeşte fluent hindi!",Toată lumea a fost impresionat că Jason a devenit bilingv.,Cel mai bun prieten al lui Jason nu a fost impresionat.,1
147,Todd şi Ashley se întâlneau.,Todd s-a enervat pe Ashley.,El i-a dat tratamentul tăcerii.,Ashley s-a supărat.,Era supărată pentru că Todd nu se oprea din vorbit.,Ea a decis să nu vorbească nici cu Todd.,2
148,Eu şi prietenii mei am fost invitaţi la o petrecere la facultate.,Ne-am îmbrăcat pentru evenimentul emoţionant.,Eram atât de încântaţi să ne distrăm!,"La petrecere, am dansat tot timpul.",Urâm petrecerile.,Ne-am distrat de minune!,2
