,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
101,Tom je uživao u zagonetkama dok je odrastao.,Nije samo bio izvan avanture u sobi za bijeg.,Smirio je disanje i mentalno se pripremio.,"Trideset minuta kasnije, on je napustio sobu za bijeg u rekordnom vremenu.",Bio je ponosan na svoje postignuće.,Tom je bio uznemiren što je loše prošao.,1
102,Gina je bila dosadna dok je čistila sobu.,Ali to je moralo biti učinjeno.,Odlučila je uključiti radio.,Bila je pjesma koju nikad prije nije čula.,Svidjela joj se pjesma.,Gina se obukla i otišla na posao.,1
103,Mala snežna oluja je prošla kroz grad.,Krov škole se iskrivio pod težinom.,Spremnik se popeo na vrh da bi ga pregledao.,Krov se tresnuo pod novom težinom.,Krov je bio u redu.,Vratar je bio uplašen.,2
104,Jučer sam imao rođendan.,"Na moje iznenađenje, moji prijatelji su mi pripremili zabavu.",Nisam mogao vjerovati.,Zabava je bila zabavna.,Mrzila sam svoj rođendan.,Bila je to najbolja rođendanska zabava ikad.,2
105,Moja majka je bacila svoj stari rječnik.,Izvukao sam ga iz smeća.,"Sjedim s njim, našao sam se miris.",Podsjetio me na miris stare knjižnice.,Bilo je odvratno.,Tako je dobro mirisala da sam je pojela.,1
106,Naši roditelji su nas odveli u Paragon Park 1963.,Uzeli smo trajekt iz Rowes Wharfa u Bostonu.,"Vozili smo se na kolutnici, biču i gusjenici.",Igrali smo skeeball.,Imamo mnogo lijepih uspomena na ovo putovanje iz djetinjstva.,Ne sjećam se da sam išao u Paragon Park.,1
107,Moj omiljeni film je Čarobnjak iz Oza.,Mislio sam da je stvarna kad sam bio mlad.,"Kad god sam ga gledao, osjetio sam se uronjen u film.",Likovi su me odveli u Zemlju Oz.,Jednog dana sam odlučio kupiti film.,Nisam volio Čarobnjaka iz Oza.,1
108,Mary Ann je otišla u šetnju po stazi u parku.,Prošla je pored ljudi s djecom i životinjama.,Prošla je pored ljudi koji su trčali i vozili bicikle.,Vidjela je puno biljaka.,Mary Ann je dobila osip od jednog od njih jer je bio otrovni bršljan.,Mary Ann je završila sa salatom i uživala je u jeli.,1
109,"Jednog dana, pas se preselio u obitelj koja je imala dvije mačke.","Jedna mačka nije smetala novom psu, ali druga je bila uplašena.",Glasno je miauo i grebao psa po nosu.,Skočio je s jedne strane sobe na drugu da bi pobjegao od psa.,Zagrlio se do psa.,Pas ga je našao i razbio.,2
110,Moja omiljena životinja je arapski oriks.,Obično ih ne vidim jer je to afrička antilopa.,Moram ići u zoološke vrtove.,Moja obitelj mi je kupila lijep poklon za rođendan ove godine.,Dali su mi veliku ilustriranu knjigu o afričkim životinjama.,Dali su mi knjigu o povijesti računala.,1
111,"Svaki dan, ja gnjaviti moju kćer da uradi domaći.",Konačno sam odlučio da je to njena odgovornost.,"Naravno, nije to učinila samo jedne večeri.","Svejedno sam je poslao u krevet, znajući da će u školi imati problema.",Na kraju je dobila lošu ocjenu na zadatku.,Cijelo popodne je igrala košarku s prijateljima.,1
112,Jedan dječak je htio biti bacač u svom bejzbol timu.,Veoma je vježbao sa braćom.,Na treningu mu je trener dozvolio da se proba kao bacač.,Dečko nije dobro prošao.,Mladić je otišao kući razočaran.,Trener je ponudio dječaku mjesto početnog bacača.,1
113,Sue se probudila usred noći od užasnog mirisa.,Nije mogla shvatiti što je to bilo.,Pogledala je po sobi.,Onda je primijetila da je to vidjela.,Sarah je počela gledati televiziju.,Sarah je našla pokvareno mlijeko na stolu.,2
114,Mark primjećuje da mu zubi počinju boljeti.,Odluči posjetiti zubara da vidi što mu je.,Zubar kaže Marku da mu treba izvaditi mudrosti zube.,Mark se slaže da mu se operacija uradi.,Mark se nadao da će mu zahvat zaustaviti zubne bolove.,Markov kolega mu je rekao da neće glasati na izborima.,1
115,Lulu se upravo uselila u novi dom.,Prvi put je imala mašinu za pranje suđa.,Odlučila je da te noći prati puno posuđa.,"U odjeljku, ona je nalila malo sapun za suđe.",Lulu je isključila perilicu posuđa.,Lulu je upalila perilicu posuđa.,2
116,Farmer Bill je pozvao krave na polju.,Došli su trčati po hranu.,Bill je za krave stavio zrno u velike posude.,Krave su sretno pojele večeru.,Bill je bio ponosan na svoj posao.,Bill je tražio krave.,1
117,Terry je iz bolnice otišao frustriran i obeshrabren.,Imao je problema otvaranje vrata svog auta sa slomljenim palcem.,Kod kuće je zamolio sestru da mu pozajmi novac za operaciju.,Pristala je pod uvjetom da dobije posao u osiguranju.,On je pristao.,Terryjeva sestra je odlučila da joj operiraju palac.,1
118,Mary je radila u prodavaonici automobila dvije godine bez prodaje.,Šef joj kaže da uskoro mora prodati auto.,Jednog dana u prodavaonicu dolazi par i pita da li može vidjeti auto.,"Mary im prodaje vrlo veliki, skupi auto.",Mary je šef je sretan s njezinom prodaju.,Mary je tužna što je prodala auto.,1
119,Brie i njena mačka su se preselili kod njenog dečka i njegove mačke.,Dvije mačke su se mrzele.,Većinu vremena su se šuškali.,"Jedne noći, šest mjeseci kasnije, mačke su se odlučile zagrliti.",Brie je bila sretna što su postali prijatelji.,Brie je mrzio sir.,1
120,Tim je trebao novi kuhinjski pod.,Njegov je bio star i puknut.,Otišao je u kupovinu novih pločica.,Našao je sjajne pločice i donio ih kući.,Postavio je lijepi novi kuhinjski pod za svoj dom.,Tim je vratio pločice u trgovinu sljedeći dan.,1
121,Dave je odlučio jednog dana da želi ići gledati show.,Naručio je nekoliko ulaznica.,Onda je pozvao neke od svojih prijatelja.,Svi su otišli na predstavu i dobro se zabavili.,Dave provjerava internet za više koncerata koji će mu se svidjeti.,Dave je preuzeo kontrolu nad helikopterom i sletio na teren.,1
122,Postoji groblje s 199 grobnih kamenja.,12 ljudi je donijelo kovčeg.,12 ljudi je pokopalo kovčeg.,Muškarci i žene su zajedno plakali.,Oni su se radovali na pogled.,Žalili su zbog gubitaka.,2
123,Joe je bio siguran u boksačku borbu.,On je dominirao prve četiri runde.,Dobio je lijevu udarac koji mu je izrezao oko u petoj.,Zadnjih sedam rundi je bilo kao da se vraćamo.,Joe je na kraju pobijedio.,Joe je završio borbu bez posekotina ili ozljeda.,1
124,Najgore se dogodilo Jimmyju.,Podigao je vreću krumpira sa poda u spavaćoj sobi.,"Na putu van, pojeo je čips.","Napolju, njegov prijatelj je rekao, zašto su mravi puzeći po torbi?",Jimmy je imao nevolje u trbuhu.,Jimmy je pojeo još jedan čips iz vreće.,1
125,Moj sin je sudjelovao u derbiju igračkih automobila.,Otac i sin dizajnirali su male automobile od šibica.,Neki timovi su dizajnirali otmjene automobile.,Dizajnirali smo jednostavan automobil koji je zapravo pobijedio u derbiju.,Moj sin i ja nismo dobro prošli.,Moj sin je bio sretan što smo pobijedili.,2
126,Brian je pokušao u hokej timu ove godine.,"Nažalost, nije ušao u ekipu.",Trener je rekao da mora biti brži na klizaljkama.,Brian je cijelu zimu radio na brzom klizanju.,Na kraju je ušao u tim.,Odlučio je da ne pokuša u ekipi.,1
127,Kelly je skijala kad je odjednom čula veliku buku iza sebe.,Pogledala je unazad i vidjela zid snijega kako dolazi prema njoj.,Upala je u paniku i počela brže skijati niz padinu.,"Kad ju je lavina uhvatila, brzo je skočila u neke drveće.",Kelly je zgrabila drvo i čvrsto se držala.,Kelly je uspjela skijati uzbrdo na lavini.,1
128,Harry je stvarno želio vidjeti novi film Ratova zvijezda.,Čekao je u redu na blagajni na dan otvaranja.,Sam je kupio kartu.,Gledao je cijeli film.,Harry je bio sretan što je vidio film sa svojim prijateljima.,Harryju se film jako svidio.,2
129,Mark je započeo novi posao sljedećeg dana.,Bio je nervozan zbog toga što je bio u blizini toliko stranaca.,Jedva je spavao noć prije zbog anksioznosti.,"Kad je ušao u zgradu, mnogi su ga srdačno dočekali.",Otpušten je istog dana i otišao iz zgrade.,Shvatio je da će se savršeno uklopiti u novi posao.,2
130,Ellen je imala kćerku koja je spavala u kolijevci u svojoj sobi.,"Jednog jutra Ellen nije čula kako joj beba vrišti, pa je otišla provjeriti.",Kći se nije micala ni dišala!,Ellen je u strahu zvala policiju.,Ellen je bila užasno uplašena.,Ellen je osjećala stvarno mirno.,1
131,Pearl je sakupljala CD-ove s ružnim naslovnicama.,Cijenila je jazz CD s dva delfina koji su zajedno photoshoppani.,Njena sestra je ukrala CD dok je bila ljuta na nju.,Pearl je bila jako tužna i molila je sestru da joj vrati novac.,Pearlina sestra je htjela da joj bude zadovoljna.,Pearl sestra je tražila osvetu.,2
132,Anna je otišla na plažu.,"Plima je otišla, i ona je vidjela plima bazen.",Otišla je da ga pregleda i bila je zapanjena svim životom u njemu.,"Bilo je ribe, morski ježovi, morske zvijezde - bilo je nevjerojatno!",Ana je promatrala život u moru i razmišljala o čudu prirode.,Ana je bila razočarana zbog svog putovanja na obalu.,1
133,Brianna se gorko žalila kad je njena obitelj otišla u kamp.,"Uništio bi joj kosu i nokte, a nije bilo televizije.","Međutim, zaboravila je sve to kad je kušala svoj prvi S'more.","Dok je žvakala, zadivljena je gledala u ogromno, zvezdano nebo.",Brianna je mrzila s'mores.,Brianna je voljela s'mores.,2
134,Shay je planinario u šumi.,Onda je shvatila da je izgubljena!,Pokušala je da ne paniči.,Ona je povratila svoje korake dok nije pronašla put natrag u logor.,Shay je konačno pronađen tjednima kasnije u šumi.,Shay je osjetio veliko olakšanje.,2
135,Troy je bio najbolji igrač u svom košarkaškom timu.,Njegov tim je igrao u prvenstvu večeras.,Troy je postigao 56 bodova i osvojio utakmicu za svoj tim.,Nosio je veliki trofej nakon utakmice.,Odlučio je da mu košarka možda nije za njega.,Sljedećeg jutra je otkrio da je na naslovnici novina.,2
136,Simon je dobio trovanje hranom.,Sjetio se svih restorana koje je nedavno posjetio.,Pozvao je svoje prijatelje koji su jeli s njim u tim prilikama.,Jedan od njegovih prijatelja ga je obavijestio da je također bio bolestan od trovanja hranom.,Shvatili su koji restoran je to bio.,Vratili su se jesti u istom restoranu.,1
137,Arnold se bojao ptica.,Jednog dana je bio na pikniku.,Ptica je letjela u daljini.,Sletjelo je na hranu.,Arnold je bio miran i sretan što je vidio pticu.,Arnold je vrištao od straha!,2
138,Jednog dana Adam je kupio dva zraka pištolja.,"Dao je jedan svom sinu, Christianu.",Christian je htio igrati sa pištoljem u kući.,Christian je pucao i razbio ekran na televiziji.,Adam je uzeo pištolj od Christiana.,Adam je bio ponosan na Christiana.,1
139,Kip je bio razočaran što nije bilo snijega.,On je cvili svojim roditeljima da to jednostavno nije Božić bez njega.,Rekli su mu da ide u krevet.,Kip je ušao u svoju sobu i na kraju je zaspao.,Da bi ga razveselili Kipovi roditelji su ga odveli na Floridu.,Kip je sanjao o snijegama.,2
140,Ben je oduvijek želio naučiti svirati klavir.,"Sada kad su mu djeca odrasla, ima više slobodnog vremena.",Ben se upisuje na klavirski tečaj kod lokalnog učitelja.,"Iako je teško, on je posvećen učenju.",Odustaje jer je previše teško.,Postaje bolji sa svakim satom.,2
141,Bensona je maltretirao drugi dječak u školi.,Benson je počeo gubiti san zbog toga.,Konačno je rekao svojim učiteljima u školi o tome.,Učitelji su se obratili nasilniku i ispričali mu problem.,Oni su ga hvalili.,Zlostavljač je izbačen.,2
142,Moj otac i ja smo napravili prostor za biljke u dvorištu.,Kopali smo nekoliko minuta pokušavajući napraviti prostor.,Našao sam kutiju koja je bila zakopana u zemlji.,"Kad sam pogledao unutra, bila je mrtva životinja.",Stavio sam kutiju natrag i našao drugo mjesto za kopanje.,Bila sam tako sretna.,1
143,"Karen je otišla u školu, ostavljajući svog partnera Sama.","Sam je nedostajao Karen, ali je imao plan da to popravi.","Na dugim vikendom, Sam je ušao u vlak da posjeti Karen.","Karen, kojoj je Sam nedostajao, imala je plan da to popravi.","Otišla je kući da vidi Sama, a oni su propustili jedno drugo!","Raskinula je sa Samom, ostavivši ga s slomljenim srcem.",1
144,Joey je bio u kampu sa prijateljima.,Htio je zapaliti vatru da peče slatkiše.,Našao je neke štapove i drveće u šumi.,Upotrebio je šibicu da zapali drva.,Joey je mrzio kampiranje.,Onda je pecao slatkiše.,2
145,Diana čisti poslovne zgrade za život.,Ona pere toalet i briše podove.,U petak je bila stvarno bolesna i mučila se na poslu.,Nije mogla uzeti slobodan dan.,Ona je jela ogroman ručak.,Povratila je u WC.,2
146,Jasonov najbolji prijatelj se vjenčava u Indiji sljedeće godine.,Jason odluči da želi naučiti Hindi prije vjenčanja.,Unajmljuje učitelja i vježba govorenje hindskog svakog dana.,"Kad je došao dan vjenčanja, Jason je govorio tečno hindi!",Svi su bili impresionirani da je Jason postao dvosječan.,Jasonov najbolji prijatelj nije bio impresioniran.,1
147,Todd i Ashley su se viđali.,Todd se naljutio na Ashley.,On joj je dao tihu tretmana.,Ashley se uznemirila.,Bila je ljuta jer Todd nije prestao pričati.,Odlučila je da ne govori ni s Toddom.,2
148,Moji prijatelji i ja smo pozvani na zabavu na faksu.,Svi smo se odjevili za uzbudljiv događaj.,Svi smo bili tako uzbuđeni da se zabavimo!,Na zabavi smo cijelo vrijeme plesali.,Mrzimo zabave.,Bilo nam je super!,2
149,Kelly i njezine prijateljice odlučili su imati zabavu pečenja.,Djevojke su odlučile ispeći kolače.,Pecali su čokoladne i ovsenog kolača.,"Kad su završili, umotani su u vreće.",Podijelili su ih svim susjedima.,Dali su sve hamburgere prolaznicima.,1
150,Djevojke su puno problema.,Ponekad kažu stvari koje ne misle.,Zadnji s kojim sam razgovarao lagao mi je.,Rekla mi je da je bogata.,Na kraju je postala vrlo siromašna.,Ovo dokazuje da cure govore istinu cijelo vrijeme.,1
151,Bio je vrlo hladan dan.,Snijeg je padao jako puno sati.,Stanovnici Lansinga ostali su u svojim domovima bez struje.,Oluja je donijela metar snijega u grad.,Škola je bila otvorena duže nego obično.,Škola je otkazana.,2
152,Larry je igrao golf sa svojim ocem.,Larry se osjećao vrlo energično od svoje kave ranije.,Udario je loptu što je mogao na prvom zamahu.,Larry je napravio rupu u jednom!,Larry je bio ljut zbog svog rezultata.,Larry je bio uzbuđen što je postigao svoju prvu rupu u jednom.,2
153,Candy se probudila uzbuđena jer je bio njezin rođendan.,Ali cijeli dan je prošao i nitko joj nije dao nikakve poklone.,Počela je osjećati depresiju i mislila je da su svi zaboravili.,"Kasnije je postala gladna i krenula prema kuhinji, ali je stala.",Nije htjela da jede iz depresije.,Ona je vrlo sretna da joj nitko nije dao poklone.,1
154,Nedavno sam postao vrlo nesretan sa svojim poslom.,Odlučio sam da se potražim novi da bih bio sretan.,Prijavila sam se na mnogo različitih mjesta.,Jedno mjesto me pozvalo natrag i otišao sam na intervju.,Odlučio sam otići trčati.,Otišao sam na razgovor i bio sam sretan što sam dobio posao.,2
155,Lindsey je stvarno htjela novi par cipela.,Cipele su bile vrlo skupe.,Odlučila je da uštedi novac.,Nakon nekoliko tjedana mogla je dobiti cipele.,Potrošila je novac na izlazak na večeru.,Kupila je cipele i uživala u njima.,2
156,Ora je bila usmjerena da se ne tušira kako bi se pridružila sestrinstvu.,Nije mogla zamisliti da živi bez čiste vode tjedan dana!,Onda je smislila rupu.,Nisu rekli da se Ora ne može okupati!,Ora se okupala.,Ora se tuširala.,1
157,"Na Allisonin 25. rođendan, njena obitelj je odvela na bingo.",Nikad prije nije igrala i bila je nervozna.,"Nakon što su joj pokazali kako se igra, bila je uzbuđena da počne.",Na četvrtoj utakmici dobila je bingo.,Allison planira da plati bingo opet u budućnosti.,Allison misli da je bingo dosadan.,1
158,Nya je htjela vidjeti paradu u centru.,Uhvatila je tri autobusa.,Onda je ušla u podzemnu.,Došla je u centar baš na vrijeme.,Nya je propustila paradu.,Nya je bila uzbuđena što će moći gledati paradu.,2
159,Madeline je bila oduševljena što je dobila novu torbicu u Saks.,Majka ju je odvela u odjel torbi.,Madeline je odmah vidjela ružičastu torbu koju je voljela.,Nije mogla vjerovati kako je to bilo nevjerojatno.,Madeline je bila uznemirena zbog svoje nove kupovine.,Madelineina majka je sretno kupila torbu za nju.,2
160,Tom je kupio novu biljku.,Čuvao ga je pored kreveta.,Biljka je prestala rasti.,Njegova majka je rekla da treba sunčevu svjetlost.,Tom je stavio biljku na prozor.,Tom je zatvorio prozore da bi blokirao što više sunčeve svjetlosti.,1
161,Yu Darvish je bacač za Texas Rangers.,Zadnje dvije sezone je bio povrijeđen.,"Prema izvještajima, on je konačno zdrav i u stanju igrati.",Fanovi su nadani da će biti vođa njihovih bacača.,Fanovi Rangera žele da ode.,Fanovi Rangersa se raduju njegovom povratku.,2
162,Avery je dobio domaći zadatak koji je trebao biti završen za dva tjedna.,Odmah je pročitala zadatak.,Napravila je raspored i razdijelila ga na zadatke za svaki dan.,Završila je zadatke na njihov raspored.,Avery je napustio školu.,Avery je završila svoj projekt ranije.,2
163,Chester odluči otići u trgovački centar jedno popodne.,"On ne namjerava kupiti ništa, ali samo želi šetati.","Međutim, on vidi da je na rasprodaji jedna vrlo lijepa košulja.",Chester kupuje košulju jer je cijena tako dobra.,Chester je odmah bacio košulju koju je kupio.,Chester je bio vrlo zadovoljan košuljom koju je kupio.,2
