,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
81,Chúng tôi sống trong một tòa nhà cao tầng.,"Một ngày nọ, gió mạnh, một phần là do độ cao của tòa nhà.",Gió thổi nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ nhổ,Gió cũng làm sập cáp internet.,Vợ tôi và tôi rất không vui khi mất kết nối internet.,Chúng tôi thích gió mạnh và thiếu ngủ.,1
82,Kate muốn mua một bàn phím mới cho máy tính của cô ấy.,Cô ấy đã tiết kiệm hàng tháng để mua một bàn phím tốt.,Kate cuối cùng cũng lên mạng và đặt bàn phím của cô ấy!,Bà đã háo hức chờ đợi ngày nó đến.,Rồi cô ấy hủy đơn hàng.,Rồi bàn phím của cô ấy đến qua thư.,2
83,Jon tốt nghiệp đại học và bắt đầu tìm việc làm.,Anh ấy nộp đơn xin việc trong lĩnh vực của mình mỗi ngày.,"Ba tuần sau khi bắt đầu, anh ta nhận được một cuộc gọi.",Người gọi hỏi ông có muốn phỏng vấn không.,Jon chấp nhận.,Jon đã từ chối lời đề nghị.,1
84,Julie thích đọc bất cứ thứ gì mà cô ấy có thể nắm bắt được.,Hầu hết thời gian của cô ấy được dành trong thư viện.,Thư viện yêu thích của cô ấy là thư viện của cô Watson.,Cô Watson thấy Julie yêu sách và đề nghị cô ấy làm việc.,Julie vui vẻ chấp nhận!,Julie đấm vào mắt bạn mình.,1
85,Gia đình Amy sẽ đến Six Flags.,Cô ấy ngồi kiên nhẫn trong xe chờ đến.,"Khi họ đến, cô ngồi trên đầu gối của mình khảo sát công viên.",Cô ấy đã xếp hàng một tiếng để đi tàu lượn siêu tốc lớn nhất.,Amy rất vui khi được đến công viên.,Amy nghĩ công viên nhàm chán.,1
86,Steve đang vội vàng đến trận bóng đá.,"Trên đường cao tốc, Steve lái xe rất nhanh.",Lực lượng tuần tra đường cao tốc đã chặn xe của Steve.,Cảnh sát đã phạt Steve vì quá tốc độ.,Steve rất hài lòng.,Steve đã buồn.,2
87,Con gái tôi đã đi dự tiệc sinh nhật đầu tiên của một người bạn.,Cô ấy rất hào hứng khi đi đến bữa tiệc.,Cô ấy không nói gì khác cả tuần.,Cô ấy đã đến bữa tiệc và có một vụ nổ.,Cô ấy quyết định sẽ không bao giờ đi tiệc nữa.,"Khi về nhà, cô ấy ngủ ngay, kiệt sức.",2
88,Bob cần tiền để mua thức ăn.,Anh ấy buồn vì không thể ăn vì không có tiền.,Anh ấy quyết định viết một cuốn sách về cuộc sống khó khăn của mình.,Người ta ngay lập tức ca ngợi cuốn sách và mua hàng ngàn bản!,Lợi nhuận từ việc bán sách đã cho Bob đủ tiền để ăn.,Phản ứng của công chúng đối với cuốn sách có nghĩa là Bob vẫn đói.,1
89,Hôm nay tôi vừa hoàn thành cuộc chạy marathon đầu tiên.,Nó khoảng 10km và tôi đã làm việc rất chăm chỉ.,Tôi đã tập luyện cho nó trong khoảng ba tháng.,Nó luôn nằm trong danh sách những việc phải làm của tôi trong cuộc sống,Tôi chưa bao giờ hạnh phúc như thế.,Tôi thực sự thất vọng về bản thân mình.,1
90,Bobby gấp bánh trái cây của mình thành hình máy bay.,Ông bị thương lên cánh tay của mình và ném máy bay cuộn lên mạnh nhất mà ông có thể.,"Tuy nhiên, nó quá nặng và rơi như một viên gạch.",Bobby quyết định rằng máy bay nên được làm bằng giấy.,Bobby năm tuổi.,Bobby đã 35 tuổi.,1
91,Sam đang ngắm sao vào một đêm.,Đột nhiên ông ngồi thẳng.,"Ông ta thấy một ngôi sao lấp lánh, di chuyển!",Anh ta chạy đến để cho bố anh ta xem.,Cha cậu ta cười vì ngôi sao thực sự là một chiếc máy bay phản lực với ánh sáng.,Bố của Sam rất vui vì con trai ông quan tâm đến địa chất học.,1
92,John và Meg đã hẹn hò 5 năm.,"John yêu Meg, và muốn lấy cô ấy.","Anh ta quyết định cầu hôn cô ta tối nay, sau một buổi hẹn hò xem phim.","Khi họ bước ra khỏi rạp chiếu phim, anh ta đột nhiên quỳ xuống.",Anh ta bắt đầu hét những lời thô lỗ vào Meg.,Anh ta đã cầu hôn cô ấy.,2
93,Một bó chuối đẹp đẽ đang lơ lửng ngoài tầm tay.,"Bobby đã cố ném giày, nhưng nó bị kẹt.","Anh ta cố leo lên cây, nhưng anh ta ngã.","Tiếp theo, hắn đập mạnh một cái móc, nhưng nó quá ngắn để chạm vào.",Bobby buồn vì anh ta lấy được chuối.,Bobby đi vào nhà kho để lấy thang để lấy chuối.,2
94,Beth đang hồi phục sau một căn bệnh.,"Sau 4 ngày, cuối cùng cô ấy cũng có thể ăn được.","Mặc dù cô ấy đã tốt hơn, cô ấy không khỏe.",Cô ấy quyết định nghỉ học vào thứ Sáu và dành thời gian để hồi phục.,Beth cần nghỉ ngơi.,Beth chơi bóng đá vào ngày nghỉ của cô ấy.,1
95,Rhonda mua một đôi vớ màu hồng mới để mặc.,Cô ấy yêu chúng.,"Nhưng khi cô ấy cởi chúng ra, chúng bị trộn lẫn với quần áo khác.","Vào ngày giặt quần áo, cô ấy giặt quần áo mà không phân loại chúng.",Rhonda sau đó quyết định ăn trưa và trả lời email.,"Thật đáng buồn, chúng đã bị hư và Rhonda phải mua một đôi mới.",2
96,Biển rất đáng sợ trong cơn bão.,Marcus ghét cái cách con thuyền nổi lên và đâm xuống.,Nó làm anh ta bị ốm bụng.,Anh ấy nhấp vào trong cabin và nhắm mắt nhưng không có tác dụng gì.,Marcus rất vui mừng và bắt đầu nhảy múa.,Marcus sau đó nôn mửa vì bị bệnh biển.,2
97,"Hôm qua, Anna quyết định ngủ một chút.",Cô đã thoải mái trong ghế của mình và nhắm mắt.,"Ngay khi bà ngủ, chú chó con của bà nhảy vào lòng bà!",Cô ấy rất ngạc nhiên.,"Cô ôm lấy con chó con đáng yêu, vui mừng khi thấy nó.",Con mèo con rất dễ thương.,1
98,Chuck thích quán bar này gần nhà anh ta.,Anh ấy đi đó với bạn bè suốt.,"Một ngày nọ, anh ta đang trên đường đến đó và nhận thấy nó đã đóng cửa.",Nó đã bị đóng cửa.,Chuck đã rất buồn.,Chuck rất vui vì nơi đó cuối cùng cũng đóng cửa.,1
99,Steve đang ngồi trong quán cà phê.,"Trong khi ở quán cà phê, anh ấy thường đọc một cuốn sách.","Tuy nhiên, hôm nay anh ta quên cuốn sách của mình.",Anh ta không còn lựa chọn nào khác ngoài việc suy nghĩ nhiều.,Steve đã hoàn thành câu đố chéo của mình trong thời gian kỷ lục.,"Trong khi suy nghĩ, Steve nảy ra ý tưởng cho một cuốn tiểu thuyết.",2
100,John đang lái xe đi cửa hàng khi anh ấy nhận ra anh ấy quên ví của mình.,Giấy phép lái xe của anh ta trong ví.,Đèn cảnh sát bắt đầu nhấp nháy sau lưng anh ta.,"Sau khi dừng xe, anh ta nói với cảnh sát là anh ta quên ví ở nhà.",John sau đó tiếp tục tấn công sĩ quan.,Sĩ quan đã hiểu.,2
101,Tom thích câu đố khi lớn lên.,Anh ta không chỉ ở ngoài cuộc phiêu lưu phòng thoát.,Ông đã làm dịu hơi thở và chuẩn bị tinh thần.,"30 phút sau, anh ta ra khỏi phòng thoát hiểm trong thời gian kỷ lục.",Anh ấy cảm thấy tự hào về thành tựu của mình.,Tom buồn vì anh ấy làm kém.,1
102,Gina chán khi dọn phòng.,Nhưng nó phải được thực hiện.,Cô ấy quyết định bật radio.,Có một bài hát cô ấy chưa từng nghe.,Cô ấy thích bài hát.,Gina đã mặc quần áo và đi làm.,1
103,Một cơn bão tuyết nhỏ đã đến một thị trấn.,Mái trường bị sập dưới sức nặng.,Một người gác cổng leo lên để kiểm tra.,Mái nhà rung lắc dưới sức nặng mới.,Mái nhà hoàn toàn ổn.,Người quản lý nhà cửa sợ hãi.,2
104,Hôm qua là sinh nhật của tôi.,Tôi ngạc nhiên khi bạn bè tôi tổ chức một bữa tiệc cho tôi.,Tôi không thể tin được.,Buổi tiệc rất vui.,Tôi ghét ngày sinh nhật của mình.,Đó là bữa tiệc sinh nhật tuyệt vời nhất.,2
105,Mẹ tôi đã vứt từ điển cũ của bà ấy.,Tôi lấy nó từ thùng rác.,"Ngồi với nó, tôi thấy mình ngửi thấy nó.",Nó làm tôi nhớ đến mùi hương của một thư viện cũ.,Thật là ghê tởm.,Mùi thơm quá nên tôi đã ăn nó.,1
106,Cha mẹ tôi đưa chúng tôi đến công viên Paragon vào năm 1963.,Chúng tôi đi phà từ bến tàu Rowes ở Boston.,"Chúng tôi đi xe lăn, xe roi, và con sâu bướm.",Chúng tôi chơi bóng đá.,Chúng tôi có nhiều kỷ niệm đẹp về chuyến đi thời thơ ấu này.,Tôi không nhớ đến công viên Paragon.,1
107,Phim yêu thích của tôi là The Wizard of Oz.,Tôi từng nghĩ nó là thật khi còn trẻ.,"Mỗi khi xem, tôi cảm thấy mình chìm trong bộ phim.",Những nhân vật đã đưa tôi đi vào xứ Oz.,"Một ngày nọ, tôi quyết định mua bộ phim.",Tôi không thích The Wizard of Oz.,1
108,Mary Ann đi dạo trên một con đường mòn ở công viên.,Cô ấy đi ngang qua những người có con và thú vật.,Cô ấy đi ngang qua những người chạy bộ và đi xe đạp.,Cô ấy nhìn thấy rất nhiều cây.,Mary Ann bị phát ban từ một trong số chúng vì nó là cây Ivy độc.,Mary Ann đã làm xong món salad và thưởng thức nó.,1
109,"Một ngày nọ, một con chó chuyển đến một gia đình có hai con mèo.","Một con mèo không phiền về con chó mới, nhưng con mèo kia thì sợ.",Anh ấy miau to và cào mũi con chó.,Anh ta nhảy từ một bên phòng sang bên kia để thoát khỏi con chó.,Anh ta ôm lấy con chó.,Con chó tìm thấy và xé xác anh ta.,2
110,Con vật yêu thích của tôi là con Oryx Ả Rập.,Tôi thường không thấy chúng vì đó là một con linh dương châu Phi.,Tôi phải đi vườn thú.,Gia đình tôi đã mua cho tôi một món quà đẹp cho sinh nhật của tôi năm nay.,Họ cho tôi một cuốn sách lớn về động vật châu Phi.,Họ cho tôi một cuốn sách về lịch sử của máy tính.,1
111,"Mỗi ngày, tôi cứ rên rỉ con gái tôi làm bài tập về nhà.",Cuối cùng tôi quyết định rằng đó là trách nhiệm của cô ấy.,"Đúng thế, cô ấy không làm điều đó chỉ trong một buổi tối.","Dù sao tôi cũng cho con đi ngủ, vì biết con sẽ gặp rắc rối ở trường.",Cuối cùng cô ấy đã có điểm kém trong bài tập.,Cô ấy chơi bóng rổ với bạn bè suốt buổi chiều.,1
112,Một cậu bé muốn chơi bóng chày cho đội bóng chày của mình.,Anh ấy luyện tập rất nhiều với anh trai mình.,"Tại buổi tập huấn luyện, huấn luyện viên của cậu ấy cho cậu ấy thử làm một tay ném.",Cậu bé không làm tốt.,Cậu bé trở về nhà thất vọng.,Huấn luyện viên đã đề nghị cậu bé là vị trí ném bóng chính.,1
113,Sue thức dậy giữa đêm vì một mùi hôi thối.,Cô không thể tìm ra nó là gì.,Cô ấy nhìn quanh phòng.,Rồi cô ấy nhận ra đã thấy nó.,Sarah bắt đầu xem TV.,Sarah tìm thấy sữa hỏng trên bàn làm việc.,2
114,"Một ngày nọ, Mark nhận thấy răng của mình bắt đầu đau.",Anh quyết định đi khám nha sĩ để biết vấn đề là gì.,Bác sĩ nha khoa nói với Mark rằng ông cần phải cắt răng khôn.,Mark đồng ý phẫu thuật.,Mark hy vọng rằng thủ thuật này sẽ giúp anh ấy khỏi đau răng.,Đồng nghiệp của Mark nói với anh ta rằng anh ta sẽ không bỏ phiếu trong cuộc bầu cử.,1
115,Lulu vừa mới chuyển đến nhà mới.,Lần đầu tiên cô ấy có máy rửa chén.,Cô ấy quyết định dọn dẹp nhiều đồ ăn vào đêm đó.,"Trong ngăn, cô ấy đổ một ít xà phòng rửa chén.",Lulu tắt máy rửa chén.,Lulu bật máy rửa chén.,2
116,Nông dân Bill gọi những con bò trong cánh đồng.,Chúng chạy đến để lấy thức ăn.,Bill đổ một số hạt cho bò trong những thùng lớn.,Những con bò vui vẻ ăn bữa tối của chúng.,Bill tự hào về công việc của mình.,Bill đi tìm bò.,1
117,Terry rời bệnh viện với cảm giác thất vọng và nản lòng.,Anh ta gặp khó khăn khi mở cửa xe với ngón cái bị gãy.,"Ở nhà, anh ta yêu cầu chị gái cho anh ta mượn tiền để phẫu thuật.",Cô ấy đồng ý với điều kiện anh ta có được một công việc với bảo hiểm.,"Anh ấy đồng ý,",Em gái của Terry quyết định phẫu thuật ngón cái.,1
118,Mary đã làm việc tại một đại lý xe hơi trong hai năm mà không bán.,Sếp của cô ấy nói với cô ấy rằng cô ấy cần phải bán một chiếc xe sớm.,"Một ngày nọ, một cặp vợ chồng đến cửa hàng và hỏi xem một chiếc xe.",Mary bán cho họ một chiếc xe rất lớn và đắt tiền.,Sếp của Mary rất vui với việc bán hàng của cô ấy.,Mary buồn vì đã bán một chiếc xe.,1
119,Brie và con mèo của cô ấy chuyển đến sống với bạn trai và con mèo của anh ấy.,Hai con mèo ghét nhau.,Họ dành phần lớn thời gian để rít lên nhau.,"Một đêm nọ, sáu tháng sau, những con mèo quyết định ôm nhau.",Brie rất vui vì họ đã trở thành bạn.,Brie ghét pho mát.,1
120,Tim cần sàn nhà bếp mới.,Cái của hắn cũ và bị nứt.,Vậy là anh ta đi mua gạch mới.,Anh ta tìm thấy những viên gạch tuyệt vời và mang về nhà.,Anh ta lắp một sàn nhà bếp mới đẹp cho nhà mình.,Tim trả lại gạch vào cửa hàng ngày hôm sau.,1
121,Dave quyết định một ngày anh ấy muốn đi xem một chương trình nickelback.,Anh ta đã đặt vài vé.,Rồi anh ta mời một số bạn bè của mình.,"Họ đều đi xem chương trình, và có một thời gian tốt",Dave kiểm tra trên internet để tìm thêm những buổi hòa nhạc mà anh ấy thích.,Dave đã kiểm soát trực thăng và hạ cánh xuống sân.,1
122,Có một nghĩa trang với 199 mồ mả.,12 người mang theo một chiếc quan tài.,12 người đã chôn quan tài.,Đàn ông và phụ nữ cùng khóc.,Họ vui mừng khi nhìn thấy.,Họ đã thương tiếc những người đã mất.,2
123,Joe cảm thấy tự tin khi đi vào trận đấu này.,Anh ta đã thống trị bốn vòng đầu tiên.,Anh ta bị một cú cú đánh trái cắt mắt anh ta ở hiệp 5.,7 vòng cuối cùng là một cuộc phiêu lưu.,Joe cuối cùng đã thắng cuộc.,Joe đã kết thúc trận đấu mà không bị thương.,1
124,Chuyện xấu nhất đã xảy ra với Jimmy.,Anh ta nhặt một túi khoai tây chiên từ sàn phòng ngủ của mình.,"Trên đường ra ngoài, hắn ăn một ít khoai tây chiên.","Bên ngoài, người bạn của anh ta nói, tại sao có những con kiến bò trên túi của anh?",Jimmy cảm thấy bị đau bụng.,Jimmy ăn một con chip khác trong túi.,1
125,Con trai tôi tham gia một cuộc đua xe đồ chơi của lũ trẻ.,Các đội của cha và con trai thiết kế những chiếc xe hộp diêm nhỏ.,Một số đội thiết kế những chiếc xe đắt tiền.,"Chúng tôi thiết kế một chiếc xe đơn giản, mà thực sự đã thắng cuộc đua.",Con trai tôi và tôi không làm tốt.,Con trai tôi rất vui vì chúng tôi thắng.,2
