,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
97,Včera sa Anna rozhodla si zdriemnuť.,Usadila sa do kresla a zatvorila oči.,"Práve keď zaspala, do jej lona skočilo jej šteňa!",Bola veľmi prekvapená.,"Objímala sa s rozkošným šteniatkom, bola šťastná, že ho vidí.",Mačiatko bolo veľmi roztomilé.,1
98,Chuck miluje tento bar pri svojom dome.,Chodí tam stále s priateľmi.,"Jedného dňa bol na ceste tam a všimol si, že je zatvorená.",Bola zrušená.,Chuck bol naštvaný.,"Chuck bol šťastný, že to miesto sa konečne zatvorilo.",1
99,Steve sedel v kaviarni.,"Keď bol v kaviarni, zvyčajne čítal knihu.",Ale dnes zabudol knihu.,"Nemal na výber, musel veľa premýšľať.",Steve dokončil krížovku v rekordnom čase.,"Zatiaľ čo rozmýšľal, Steve prišiel s nápadom na román.",2
100,"John išiel do obchodu, keď si uvedomil, že si zabudol peňaženku.",V peňaženke bol jeho vodičák.,Za ním začali blikať policajné svetlá.,"Po zastavení povedal policajtovi, že si zabudol doma peňaženku.",John potom napadol dôstojníka.,Ten dôstojník bol pochopiteľný.,2
101,"Tom mal rád hádanky, keď vyrastal.",Nebol len mimo dobrodružstva v únikovej miestnosti.,Ukľudnil dýchanie a mentálne sa pripravil.,O 30 minút neskôr opustil únikovú miestnosť v rekordnom čase.,Bol hrdý na svoje úspechy.,"Tom bol naštvaný, že sa mu nedarilo.",1
102,"Gina sa nudila, keď čistila svoju izbu.",Ale muselo sa to urobiť.,Rozhodla sa zapnúť rádio.,"Bola tam pieseň, ktorú nikdy predtým nepočula.",Páčila sa jej pieseň.,Gina sa obliekla a odišla do práce.,1
103,Malá snehová búrka prešla cez jedno mesto.,Školská strecha sa pod váhou vykrútila.,"Dozorca sa vyliezol na vrchol, aby to skontroloval.",Pod novou váhou sa zatriasla strecha.,Strecha bola úplne v poriadku.,Domáci bol vystrašený.,2
104,Včera som mala narodeniny.,Na moje prekvapenie moji priatelia pre mňa pripravili párty.,Nemohol som tomu uveriť.,Oslava bola veľmi zábavná.,Neznášal som svoje narodeniny.,Bola to najlepšia narodeninová párty.,2
105,Moja mama vyhodila svoj starý slovník.,Vzal som ho z koša.,Sedela som s ním a cítila som jeho vôňu.,Pripomína mi to vôňu starej knižnice.,Bolo to nechutné.,"Vonelo to tak dobre, že som to zjedla.",1
106,Rodičia nás v roku 1963 zobrali do Paragon Parku.,Z Bostonu sme sa dostali na trajekt z prístavu Rowes.,"Jazdil som na kolotoči, biči a na housenke.",Hrali sme skeeball.,Máme veľa dobrých spomienok na tento výlet z detstva.,"Nepamätám si, že by som bol v Paragonskom parku.",1
107,Môj obľúbený film je Čarodejník z krajiny Oz.,"Keď som bol mladý, myslel som si, že je to skutočné.","Vždy, keď som si ho pozrela, cítila som sa ako v tom filme.",Postavy ma odviedli do krajiny Oz.,Jedného dňa som sa rozhodol kúpiť ten film.,Nepáčil sa mi Čarodejník z krajiny Oz.,1
108,Mary Ann sa šla prejsť po chodníku v parku.,Prešla okolo ľudí s deťmi a zvieratami.,"Prešla okolo ľudí, ktorí behali a jazdili na bicykloch.",Videla veľa rastlín.,"Mary Ann dostala vyrážku z jedného z nich, pretože to bol jedovatý bradaviak.",Mary Ann dokončila šalát a s radosťou ho zjedla.,1
109,Jedného dňa sa do rodiny s dvoma mačkami nasťahoval pes.,"Jednej mačke sa nový pes nepáčil, ale druhej sa bál.",Hlasne mňaval a škriabal psa po nose.,"Skákal z jednej strany miestnosti na druhú, aby unikol psovi.",Objal sa k psovi.,Pes ho našiel a roztrhal ho.,2
110,Moje obľúbené zviera je arabský oryk.,"Zvyčajne ich nevidím, pretože je to africká antilopa.",Musím ísť do zoologickej záhrady.,Moja rodina mi kúpila pekný darček na moje narodeniny tento rok.,Dali mi veľkú ilustrovanú knihu o afrických zvieratách.,Dali mi knihu o histórii počítača.,1
111,"Každý deň, som nag mojej dcéry robiť domáce úlohy.","Nakoniec som sa rozhodol, že je to jej vlastná zodpovednosť.","Určite, nerobil to len jeden večer.","Poslal som ju do postele, lebo som vedel, že sa dostane do problémov v škole.",Nakoniec dostala zlý známky z úlohy.,Hrala basketbal s priateľmi celé popoludnie.,1
112,Jeden chlapec chcel byť nadhazovačom pre svoj baseballový tím.,Veľa cvičil so svojimi bratmi.,Na tréningu ho jeho tréner nechal skúšať ako nadhazovača.,Chlapec sa mu nepodarilo.,Mladý chlapec odišiel domov sklamaný.,Tréner mu ponúkol miesto hlavného nadávateľa.,1
113,Sue sa uprostred noci zobudila kvôli strašnému zápachu.,"Nemohla zistiť, čo to bolo.",Rozhliadla sa po miestnosti.,"Potom si všimla, že to vidí.",Sarah začala pozerať telku.,Sarah našla na stole pokazené mlieko.,2
114,"Mark si všimol, že ho jedného dňa začínajú bolieť zuby.","Rozhodne sa navštíviť svojho zubára, aby zistil, čo sa deje.","Zubár mu povedal, že mu treba odstrániť mudrcové zuby.",Mark súhlasí s operáciou.,"Mark dúfal, že operácia zastaví jeho zubnú bolesť.","Markov kolega mu povedal, že nebude voliť.",1
115,Lulu sa práve nasťahovala do nového domu.,Mala umývačku riadu po prvýkrát.,Rozhodla sa v tú noc prejsť plnou nádobou.,V oddelení nalila nejaké umytie.,Lulu vypne umývačku riadu.,Lulu zapnula umývačku riadu.,2
116,Farmář Bill volal na kravy na poli.,Prišli bežať po jedlo.,Bill nalieval nejaké zrná pre kravy do veľkých košíkov.,Kravy sa s radosťou najedli.,Bill bol hrdý na svoju prácu.,Bill hľadal kravy.,1
117,Terry odišiel z nemocnice frustrovaný a skľúčený.,Mal problém otvoriť dvere auta so zlomeným palcom.,"Doma požiadal sestru, aby mu požičala peniaze na operáciu.","Súhlasila pod podmienkou, že dostane prácu v poisťovni.",Súhlasil.,Terryho sestra sa rozhodla operovať si palec.,1
118,Mary pracovala v autosalóne dva roky bez predaja.,"Jej šéf jej povie, že čoskoro musí predať auto.",Jedného dňa prišiel do predajne pár a požiadal o auto.,"Mary im predáva veľmi veľké, drahé auto.",Maryina šéfka je s jej predajom spokojná.,"Mary je smutná, že predala auto.",1
119,Brie a jej mačka sa presťahovali k jej priateľovi a jeho mačke.,Tie dve mačky sa navzájom nenávidia.,Strávili väčšinu času siceľaním jeden druhému.,"Jednej noci, o šesť mesiacov neskôr, sa mačky rozhodli sa objímať.","Brie bola rada, že sa stali priateľmi.",Brie nenávidel syr.,1
120,Tim potreboval novú kuchynskú podlahu.,Jeho bola stará a popraskaná.,Tak si šiel kúpiť nové dlaždice.,Našiel skvelé dlaždice a priniesol ich domov.,Do svojho domu namontoval krásnu novú podlahu v kuchyni.,Tim vrátil dlaždice do obchodu na druhý deň.,1
121,"Dave sa jedného dňa rozhodol, že chce ísť na show.",Objednal si pár lístkov.,Potom pozval svojich priateľov.,Všetci šli na predstavenie a dobre sa bavili.,"Dave hľadá na internete ďalšie koncerty, ktoré sa mu budú páčiť.",Dave prevzal kontrolu nad vrtuľníkom a pristáli na ihrisku.,1
122,Je tam cintorín s 199 náhrobkami.,Dvanásť mužov prinieslo rakvu.,12 mužov pochovalo rakvu.,Muži aj ženy spolu plakali.,Na pohľade sa tešili.,Smútili nad stratami.,2
123,"Joe sa cítil sebavedome, keď šiel do boxu.",Dominantne prešiel prvými štyrmi kolami.,"Dostal úder ľavým hákom, ktorý mu v piatej ronde porezal oko.",Posledných sedem kôl bolo záležitosť tam a späť.,Joe nakoniec boj vyhral.,Joe dokončil boj bez poranení alebo zranení.,1
124,Najhoršia vec sa stala Jimmymu.,Z podlahy v spálni vyzdvihol vrece s hranolkami.,"Na ceste von z domu, zjedol nejaké hranolky.","Vonku, povedal jeho priateľ, prečo sa na tvojej taške plazia mravce?",Jimmyho bolí brucho.,Jimmy zjedol ďalší čip z vrecka.,1
125,Môj syn sa zúčastnil derby s hračkami.,Tímy otca a syna navrhli malé autá so zápalkami.,Niektoré tímy navrhujú luxusné autá.,"Navrhli sme jednoduché auto, ktoré skutočne vyhralo derby.",S mojím synom sme sa dobre nevychovali.,"Môj syn bol šťastný, že sme vyhrali.",2
126,Brian sa tento rok pokúšal v hokejovom tíme.,"Bohužiaľ, do tímu sa nedostal.","Tréner povedal, že musí byť rýchlejší na korčuliach.",Brian strávil celú zimu cvičením na rýchlostnom korčuľovaní.,Nakoniec sa dostal do tímu.,"Rozhodol sa, že sa nezúčastní skúšky.",1
127,"Kelly lyžovala, keď zrazu za sebou počula veľký rozruch.","Pozrela sa späť a videla stenu snehu, ktorá sa k nej blížila.",Zpanikařila a začala rýchlejšie zbehnúť po svahu.,"Keď ju lavína dohnala, rýchlo skočila do stromov.",Kelly sa chytil za strom a pevne sa ho držal.,Kelly bola schopná lyžovať na kopci po lavinách.,1
128,Harry naozaj chcel vidieť nový film Star Wars.,Čakal v rade na pokladni v deň premiéry.,Dokázal si kúpiť lístok.,Pozrel celý film.,"Harry bol rád, že videl ten film s priateľmi.",Harryovi sa ten film naozaj páčil.,2
129,Mark mal začať nový deň.,"Bol nervózny z toho, že je v okolí toľkých cudzincov.",V noci pred tým sotva spal kvôli úzkosti.,"Keď vošiel do budovy, mnoho ľudí ho srdečne privítalo.",V ten istý deň ho vyhodili a odišiel z budovy.,"Uvedomil si, že sa dokonale prispôsobí novej práci.",2
130,"Ellen mala malú dcéru, ktorá spala vo postieľke vo svojej izbe.","Jedného rána Ellen nepočula, ako jej dieťa šepká, a tak sa šla pozrieť.",Jej dcéra sa nepohla ani nedýchala!,Ellen vo veľkej panike zavolala políciu.,Ellen sa strašne bála.,Ellen sa cítila veľmi pokojná.,1
131,Pearl zbieral CD s ošklivými obálkami.,"Zbožňovala jazzové CD s dvoma delfínmi, ktoré boli spolu vyfotografované.","Jej sestra ukradla CD, keď sa na ňu hnevala.","Perlino srdce sa zrútilo a ona prosila svoju sestru, aby ho vrátila.","Pearlina sestra dúfala, že sa jej to páči.",Pearlina sestra sa snažila pomstiť.,2
132,Anna išla na pláž.,Pri prílive videla prílivovú bazénku.,"Išla ho prezrieť a bola ohromená všetkými živými organizmami, ktoré v ňom boli.","Boli tam ryby, morské ježky, morské hviezdy - bolo to neuveriteľné!",Anna pozorovala morský život a premýšľala o zázraku prírody.,Anna bola sklamaná z jej cesty na breh.,1
133,"Brianna sa trpko sťažovala, keď jej rodina išla kempovať.",Zničilo by jej to vlasy a nechty a nebola by tu žiadna telka.,"Ale na tieto veci zabudla, keď ochutnala svoj prvý S'MORE.","Ako si žral svoje jedlo, s úžasom hľadel na obrovskú hviezdnu oblohu.",Brianna nenávidela s'mores.,Brianna milovala s'mores.,2
134,Shay bol na túre v lese.,"Potom si uvedomila, že sa stratila!",Snažila sa nevyľakať.,"Vrátila sa po svojich krokoch, až kým nenašla cestu späť do tábora.",Shay bol nakoniec nájdený o niekoľko týždňov neskôr v lese.,Shay cítil ohromnú úľavu.,2
135,Troy bol najlepší hráč v basketbalovom tíme.,Jeho tím dnes hral v šampionáte.,"Troy získal 56 bodov, aby vyhral zápas pre svoj tím.",Po zápase niesol obrovskú trofej.,"Rozhodol sa, že basketbal nie je pre neho.","Nasledujúce ráno zistil, že sa dostal na titulnú stranu novín.",2
136,Simon dostal jedlo-otravy.,"Spomenul si všetky reštaurácie, ktoré nedávno navštívil.","Volal svojim priateľom, ktorí pri týchto príležitostiach s ním jedli.","Jeden z jeho priateľov ho informoval, že bol tiež chorý na otravu jedlom.","Zistili, ktorá to bola reštaurácia.",Vrátili sa do tej istej reštaurácie.,1
137,Arnold sa bál vtákov.,Jedného dňa bol na pikniku.,V diaľke letel vták.,Pristálo to na jeho jedle.,"Arnold bol pokojný a šťastný, že videl vtáka.",Arnold kričal v hrôze!,2
138,Jedného dňa si Adam kúpil dve vzduchové pištole.,"Dal jednu svojmu synovi, Christianovi.",Christian sa chcel hrať so zbraňami v dome.,Christian vystrelil zbraň a rozbil obrazovku televízora.,Adam vzal Christianovi zbraň.,Adam bol na Christiana veľmi hrdý.,1
139,"Kip bol sklamaný, že tam nebol žiadny sneh.","Svojim rodičom sa sťažoval, že bez neho to nie sú Vianoce.","Povedali mu, aby šiel do postele.",Kip sa šlapal do svojej izby a nakoniec zaspal.,"Aby ho rozveselili, Kipovi rodičia ho vzali na Floridu.",Kip sníval o snehových vločkách.,2
140,Ben sa vždy chcel naučiť hrať na klavír.,"Teraz, keď sú jeho deti dospelé, má viac voľného času.",Ben sa zapíše na hodiny klavíru s miestnym učiteľom.,"Aj keď je to ťažké, je odhodlaný sa učiť.","Vzdáva sa, lebo je to príliš ťažké.",Zlepšuje sa s každou lekciou.,2
141,Benson bol šikanovaný v škole iným chlapcom.,Benson začal strácať spánok kvôli tomu.,Nakoniec to povedal svojim učiteľom v škole.,Učitelia sa obrátili na šikanátora a porozprávali mu o probléme.,Chválili ho.,Ten násilník bol vylúčený.,2
142,S otcom sme si na dvore vytvorili miesto pre rastliny.,"Hrabalo sa niekoľko minút, aby sa nám vytvoril priestor.","Našiel som krabicu, ktorá bola zakopaná v zemi.","Keď som sa pozrel dnu, bolo tam mŕtve zviera.",Dala som krabicu späť a našla som si iné miesto na kopanie.,Bola som taká šťastná.,1
143,Karen odišla do školy a opustila svojho partnera Sama.,"Samovi chýbala Karen, ale mal plán, ako to napraviť.","Na jeden dlhý víkend, Sam vzal vlak na sever, aby navštívil Karen.","Karen, ktorej Sam chýbal, mala plán, ako to napraviť.",Cestovala domov za Samom a oni sa navzájom minuli!,"Rozišla sa so Samom, a nechal mu zlomené srdce.",1
144,Joey bol s kamarátmi na kempingu.,"Chcel zapáliť oheň, aby upečil marshmallows.",Našiel v lese nejaké tyče a drevo.,Použil zápalku na zapálenie kmeňa.,Joey nenávidel kempovanie.,Potom upražil marshmallows.,2
145,Diana si robí prácu čističkou kancelárií.,Umýva záchody a drháva podlahy.,V piatok bola v práci veľmi chorá a mala nevoľnosť.,Nemohla si vziať deň voľna.,Zjedla obrovský obed.,Vyvrátila sa do záchodu.,2
146,Jasonov najlepší priateľ sa budúci rok žení v Indii.,"Jason sa rozhodol, že sa chce pred svadbou naučiť hindi.",Najal si učiteľa a každý deň cvičil hovoriť po hindsky.,"Keď príde deň svadby, Jason bežne hovorí po hindsky!","Všetci boli ohromení, že Jason sa stal dvojjazyčným.",Jasonov najlepší priateľ nebol ohromený.,1
147,Todd a Ashley spolu chodili.,Todd sa naštval na Ashley.,Nepovedal jej nič.,Ashley sa rozčúlila.,"Bola naštvaná, pretože Todd neprestal rozprávať.","Rozhodla sa, že nebude hovoriť ani s Toddom.",2
148,Moji priatelia a ja sme boli pozvaní na večierok na vysokej škole.,Všetky sme sa na tú vzrušujúcu udalosť vyzdobili.,"Všetci sme sa tešili, že sa budeme baviť!",Na tej párty sme tancovali celú dobu.,Neznášame večierky.,Skvelé chvíle!,2
149,"Kelly a jej priatelia sa rozhodli, že urobia pečiarku.",Dievčatá sa rozhodli upiecť koláčiky.,Urobili čokoládové a ovsené koláčiky.,"Keď skončili, zabalili ich do vreciek.",Rozdávali ich všetkým susedom.,Dali všetky hamburgery okoloidúcim.,1
150,Dievčatá sú veľa problémov.,"Niekedy hovoria veci, ktoré nemyslia vážne.","Posledný, s ktorým som hovoril, mi klamal.","Povedala mi, že je bohatá.",Skončila veľmi chudobná.,"Toto dokazuje, že dievčatá hovoria pravdu.",1
151,Bol to veľmi chladný deň.,Sneh veľmi silno padal celé hodiny.,Ľudia z Lansingu ostali bez elektriny v domovoch.,Búrka priniesla do mesta meter snehu.,Škola bola otvorená dlhšie ako zvyčajne.,Škola bola zrušená.,2
152,Larry hral golf so svojím otcom.,Larry sa cítil veľmi energicky po svojej káve.,"Udelil loptu tak tvrdo, ako len mohol, na prvý zásah.",Larry dostal dieru v jednom!,Larry bol naštvaný kvôli jeho skóre.,"Larry bol nadšený, že dal svoju prvú jamku v jednom.",2
153,"Candy sa zobudila vzrušená, pretože mala narodeniny.",Ale celý deň prešiel a nikto jej nedal žiadne darčeky.,"Začala sa cítiť skľúčená a myslela si, že na ňu všetci zabudli.","Neskôr mala hlad a išla do kuchyne, ale zastavila sa.",Nechcela sa prebúdzať z depresie.,"Je veľmi šťastná, že jej nikto nedal darčeky.",1
154,Nedávno som sa veľmi nešťastný zo svojej práce.,"Rozhodol som sa, že sa pozriem okolo seba po novom, aby som bol šťastný.",Žiadal som o prácu na rôznych miestach.,Jedno miesto mi zavolalo späť a ja som šiel na pohovor.,Rozhodol som sa ísť si zaberať.,"Išla som na pohovor a bola som šťastná, že som dostala tú prácu.",2
155,Lindsey naozaj chcela nový pár topánok.,Tie topánky boli veľmi drahé.,Rozhodla sa ušetriť peniaze.,Po niekoľkých týždňoch mohla dostať topánky.,Utratila peniaze na jedlo.,Kúpila si topánky a páčili sa jej.,2
156,"Ora sa odvážila nevysprchovať, aby sa mohla pripojiť k sesterstvu.","Nedokázala si predstaviť, že by mohla týždeň žiť bez čistej vody!",Potom prišla na únikovú cestu.,"Nepovedali, že sa Ora nemôže okúpať!",Ora sa vykúpala.,Ora sa sprchovala.,1
157,Na Allisonine 25. narodeniny ju rodina vzala na bingo.,Nikdy predtým nehrála a bola nervózna.,"Keď jej ukázali, ako sa hrá, bola nadšená, že môže začať.",Na štvrtom zápase dostala bingo.,Allison plánuje v budúcnosti opäť platiť bingo.,"Allison si myslí, že bingo je nudné.",1
158,Nya chcela vidieť tú prehliadku v centre.,Zastihla tri autobusy.,Potom išla metrom.,Do centra dorazila práve včas.,Nya úplne zmeškala tú prehliadku.,"Nya bola nadšená, že sa môže pozerať na tú prehliadku.",2
159,"Madeline bola nadšená, že dostala novú kabelku v Saks.",Jej matka ju vzala do oddelenia tašiek.,"Madeline okamžite uvidela ružovú tašku, ktorú milovala.","Nemohla uveriť, aké úžasné to bolo.",Madeline bola rozrušená z jej nového nákupu.,Madelineina matka jej tú tašku kúpila s radosťou.,2
