,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
82,Kate alitaka kununua kibodi mpya ya kompyuta yake.,Alikusanya pesa kwa miezi mingi ili kununua kibodi nzuri.,Hatimaye Kate aliingia kwenye Intaneti na kuagiza kibodi yake!,Alisubiri kwa hamu siku nyingi ili kifike.,Kisha akafuta agizo lake.,Kisha kibodi yake ikafika kwa barua.,2
83,Jon alihitimu chuo kikuu na kuanza kutafuta kazi.,Aliomba kazi katika uwanja wake kila siku.,"Majuma matatu baada ya kuanza, alipokea simu.",Mtu aliyempigia simu alimwuliza ikiwa angependa kuhojiwa.,Jon alikubali.,Jon alikataa ombi hilo.,1
84,Julie alipenda kusoma chochote alichoweza kupata.,Alitumia wakati wake mwingi katika maktaba.,Msomaji wake wa vitabu aliyependa zaidi alikuwa Bi. Watson.,Bi. Watson aliona jinsi Julie alivyopenda vitabu na akamwomba afanye kazi.,Julie alikubali kwa furaha!,Julie alimpiga rafiki yake kofi jicho.,1
85,Familia ya Amy ilikuwa ikienda kwenye hoteli ya Six Flags.,Alikaa kwa subira ndani ya gari akingojea kufika.,Wakati walipofika yeye akaketi juu ya magoti yake uchunguzi wa Hifadhi.,Alisubiri kwa saa moja ili aweze kupanda gari kubwa zaidi la mlimani.,Amy alifurahi sana kuwa katika bustani.,Amy alifikiri kwamba bustani hiyo ilikuwa yenye kuchosha.,1
86,Steve alikuwa na haraka ya kufika kwenye mchezo wa mpira wa miguu.,"Kwenye barabara kuu, Steve aliendesha gari lake kwa kasi sana.",Polisi wa barabarani walimzuia Steve.,Ofisa huyo alimwandikia Steve tiketi kwa sababu ya kusafiri kwa kasi.,Steve alifurahi.,Steve alifadhaika.,2
87,Binti yangu alienda kwenye karamu ya kwanza ya siku ya kuzaliwa kwa rafiki yake.,Alikuwa na msisimko sana kuongoza hadi chama.,"Kwa juma zima, hakuzungumza kuhusu jambo lingine lolote.",Alienda kwenye karamu na akafurahia sana.,Aliamua kutokwenda kwenye karamu tena kamwe.,"Aliporudi nyumbani alilala usingizi mara moja, akiwa amechoka.",2
88,Bob alihitaji pesa za kununua chakula.,Alihuzunika kwa sababu hangeweza kula kwa sababu hakuwa na pesa.,Aliamua kuandika kitabu kuhusu maisha yake magumu.,Watu waliisifu mara moja na kununua maelfu ya nakala!,Faida za mauzo ya vitabu zilimpa Bob pesa za kutosha za kula.,Itikio la umma kwa kitabu hicho linamaanisha kwamba Bob bado ana njaa.,1
89,Nilimaliza tu mbio zangu za kwanza za marathon leo.,Ilikuwa karibu maili sita na nilifanya kazi kwa bidii sana.,Nilijizoeza kwa miezi mitatu hivi.,Ni daima imekuwa kwenye kufanya orodha yangu katika maisha,Sijawahi kuwa na furaha kama hii.,Mimi mwenyewe nimekata tamaa sana.,1
90,Bobby alifunga karatasi yake ya matunda katika umbo la ndege.,Yeye jeraha up mkono wake na kutupwa roll-up ndege kwa nguvu kama yeye anaweza.,"Hata hivyo, ilikuwa nzito mno, na ikaanguka kama chokaa.",Bobby aliamua kwamba ndege zinapaswa kufanywa kwa karatasi.,Bobby alikuwa na umri wa miaka mitano.,Bobby alikuwa na umri wa miaka 35.,1
91,Sam alikuwa akitazama nyota usiku mmoja.,Ghafla akaketi wima.,"Aliona nyota yenye kung'aa, inayosonga!",Alikimbia ili amwonyeshe baba yake.,Baba yake alicheka kwa sababu nyota ilikuwa kweli ndege ya ndege na taa.,Baba ya Sam alifurahi kwamba mwana wake alipendezwa na jiolojia.,1
92,John na Meg walikuwa wamechumbiana kwa miaka mitano.,"John alimpenda Meg, na alitaka kumwoa.","Aliamua kumwomba aolewe naye usiku wa leo, baada ya kwenda kwenye sinema.","Walipokuwa wakitoka kwenye jumba la sinema, alianguka ghafula.",Alianza kumtukana Meg kwa sauti kubwa.,Alimwomba aolewe naye.,2
93,Mkusanyiko mzuri wa ndizi uliokuwa umegongwa nje ya uwezo wa mtu.,"Bobby alijaribu kutupa kiatu chake, lakini kikaingia.","Alijaribu kupanda mti huo, lakini akaanguka.","Kisha, akapiga kwa hasira kwa jembe, lakini lilikuwa fupi sana kuweza kulifikia.",Bobby aliudhika kwamba alipata ndizi.,Bobby alienda katika kibanda kupata ngazi ya kupata ndizi.,2
94,Beth alikuwa anapona ugonjwa fulani.,Hatimaye aliweza kula chakula baada ya siku 4.,"Ingawa alikuwa na afya nzuri, hakuwa na afya nzuri.",Aliamua kuchukua Ijumaa kutoka shule na kuchukua muda wa kupona.,Beth alihitaji kupumzika.,Beth alicheza mpira wa miguu siku yake ya Ijumaa.,1
95,Rhonda alichukua soksi mpya za rangi ya waridi.,Aliwapenda.,"Hata hivyo, alipoyavua, yalichanganyika na nguo nyingine.","Siku ya kufua nguo, alifua nguo zake bila kuziweka katika makundi.",Rhonda aliamua kula chakula cha mchana na kujibu barua-pepe.,"Kwa kusikitisha, ziliharibika na Rhonda akalazimika kununua jozi mpya.",2
96,Bahari ilikuwa yenye kuogopesha wakati wa dhoruba.,Marcus alichukia jinsi mashua ilivyopanda na kuanguka.,Hilo lilimfanya awe na kichefuchefu.,Alijikunjia katika kibanda chake na kufunga macho yake lakini hilo halikufaulu.,Marcus alifurahi sana hivi kwamba akaanza kucheza dansi.,Kisha Marcus akatokwa na majipu kwa sababu ya ugonjwa wa baharini.,2
97,"Jana, Anna aliamua kulala kidogo.",Alikaa vizuri katika kiti chake na kufunga macho yake.,"Alipokuwa tu amelala usingizi, mbwa mdogo wa binti yake aliruka na kuingia tumboni mwake!",Alishangaa sana.,"Alikumbatiana na mtoto huyo mchanga, akiwa na furaha ya kumwona.",Kitoto hicho kilikuwa kitamu sana.,1
98,Chuck anapenda baa hii karibu na nyumba yake.,Yeye huenda huko wakati wote pamoja na marafiki.,Siku moja alikuwa njiani kwenda huko na akaona kwamba ilikuwa imefungwa.,Ilikuwa imefungwa.,Chuck alifadhaika.,Chuck alifurahi kwamba hatimaye mahali hapo palifungwa.,1
99,Steve alikuwa ameketi katika mkahawa.,"Alipokuwa katika mkahawa, kwa kawaida alisoma kitabu.","Hata hivyo, leo alisahau kitabu chake.",Hakuwa na chaguo ila kufikiri sana.,Steve alimaliza fumbo lake la maneno mafupi kwa wakati usio na kifani.,"Alipokuwa akifikiria, Steve alipata wazo la kuandika kitabu.",2
100,John alikuwa akiendesha gari kwenda dukani alipogundua kwamba alikuwa amesahau mkoba wake.,Leseni yake ya dereva ilikuwa katika mkoba.,Taa za polisi zilianza kung'aa nyuma yake.,"Baada ya kutua, alimwambia ofisa kwamba alikuwa amesahau mkoba wake nyumbani.",Kisha John akamshambulia yule ofisa.,Ofisa huyo alikuwa mwenye kuelewa.,2
101,Tom alifurahia kutengeneza mafumbo alipokuwa akikua.,Yeye hakuwa nje ya adventure chumba kutoroka.,Alituliza pumzi yake na kujitayarisha kiakili.,"Dakika 30 baadaye, aliondoka kwenye chumba cha kutoroka kwa wakati usio na kifani.",Alijivunia mafanikio yake.,Tom alihuzunika kwa sababu ya kufanikiwa vibaya.,1
102,Gina alikuwa amechoshwa alipokuwa akisafisha chumba chake.,Lakini ilibidi ifanywe.,Aliamua kuwasha redio.,Kulikuwa na wimbo ambao hakuwa amesikia kamwe.,Alifurahia wimbo huo.,Gina alivaa na kwenda kazini.,1
103,Dhoruba ndogo ya theluji iliingia katika mji mmoja.,Paa la shule liligonga chini ya uzito.,Mlinzi mmoja alipanda juu ili kukagua.,Paa lilitetemeka chini ya uzito huo mpya.,Paa lilikuwa sawa kabisa.,Mlinzi huyo aliogopa.,2
104,Siku yangu ya kuzaliwa ilikuwa jana.,Nilishangaa marafiki wangu walipanga kunipa karamu.,Sikuamini.,Sherehe hiyo ilikuwa yenye kufurahisha sana.,Nilichukia siku yangu ya kuzaliwa.,Ilikuwa sherehe bora zaidi ya siku ya kuzaliwa.,2
105,Mama yangu alitupa kamusi yake ya zamani.,Niliichukua kutoka kwenye takataka.,"Nilipokuwa nikiketi nayo, nilijikuta nikisikia harufu yake.",Ilinikumbusha harufu ya maktaba ya zamani.,Ilikuwa yenye kuchukiza.,Ilinusa vizuri sana hivi kwamba nikaila.,1
106,Wazazi wetu walitupeleka kwenye bustani ya Paragon mwaka wa 1963.,Tulipanda mashua kutoka Bandari ya Rowes huko Boston.,"Tulipanda gari-mzunguko, tukapiga rungu, na tukasafiri kwa kutumia mbung'o.",Tulicheza mpira wa magongo.,Tuna kumbukumbu nyingi zenye kupendeza kuhusu safari hiyo ya utotoni.,Sikumbuki kwenda Paragon Park.,1
107,Sinema ninayopenda ni The Wizard of Oz.,Nilikuwa nikifikiri ni halisi nilipokuwa mchanga.,"Kila mara nilipoitazama, nilihisi nimezama kabisa katika sinema hiyo.",Wahusika walinipeleka kwenye Nchi ya Oz.,"Siku moja, niliamua kununua sinema hiyo.",Sikumpenda Mchawi wa Oz.,1
108,Mary Ann alitembea kwenye njia ya mbuga.,Aliwapitia watu waliokuwa na watoto na wanyama.,Aliwapita watu waliokuwa wakikimbia na kuendesha baiskeli.,Aliona mimea mingi.,Mary Ann alipata kasoro kutokana na mojawapo ya miti hiyo kwa sababu ilikuwa ya mti wenye sumu.,Mary Ann alimaliza kutengeneza saladi yake na akaifurahia.,1
109,"Siku moja, mbwa mmoja alihamia katika familia iliyokuwa na paka wawili.","Paka mmoja hakupendezwa na mbwa mpya, lakini yule mwingine aliogopa.",Alitoa mayowe kwa sauti kubwa na kumkwaruza mbwa huyo.,Aliruka kutoka upande mmoja wa chumba hadi ule mwingine ili kumkimbia mbwa.,Alikumbatiana na mbwa.,Mbwa huyo alimpata na kumchoma.,2
110,Mnyama ninayempenda zaidi ni Oryx wa Arabia.,Mimi siwezi kawaida kuwaona kwa sababu ni nyatisinga wa Afrika.,Lazima niende kwenye bustani za wanyama.,Familia yangu ilininunulia zawadi nzuri kwa siku yangu ya kuzaliwa mwaka huu.,Walinipa kitabu kikubwa chenye picha cha wanyama wa Afrika.,Walinipa kitabu kuhusu historia ya kompyuta.,1
111,"Kila siku, ninamchokoza binti yangu afanye kazi zake za shule.",Mwishowe niliamua kwamba ni daraka lake mwenyewe.,"Bila shaka, hakufanya hivyo jioni moja.","Nilimwambia alale, nikijua kwamba angepata matatizo shuleni.",Hatimaye alipata alama mbaya katika kazi hiyo.,Alicheza mpira wa kikapu na marafiki zake mchana kutwa.,1
112,Mvulana mmoja alitaka kucheza mpira wa besiboli katika timu yao.,Alifanya mazoezi mengi pamoja na ndugu zake.,"Katika mazoezi, kocha wake alimruhusu ajaribu kuwa mpiga-mbizi.",Mvulana huyo hakufanya vizuri.,Mvulana huyo alirudi nyumbani akiwa amevunjika moyo.,Mkufunzi alimpa kijana huyo nafasi ya kuwa mchezaji wa kwanza.,1
113,Sue aliamka katikati ya usiku kwa harufu mbaya.,Hakujua ni nini.,Alitazama huku na huku chumbani.,Kisha yeye niliona aliona.,Sarah alianza kutazama televisheni.,Sarah alipata maziwa yaliyoharibika mezani pake.,2
114,Siku moja Mark anaona kwamba meno yake yanaanza kuumiza.,Anaamua kumtembelea daktari wake wa meno ili aone tatizo lake.,Daktari wa meno anamwambia Mark kwamba anahitaji kuondolewa meno yake ya hekima.,Mark anakubali kufanyiwa upasuaji.,Mark alitumaini kwamba upasuaji huo ungemfanya asiwe na maumivu ya meno.,Mfanyakazi mwenzake wa Mark alimwambia kuwa hatakuwa na nafasi ya kupiga kura katika uchaguzi.,1
115,Lulu alikuwa tu amehamia nyumba yake mpya.,Alikuwa na mashine ya kuosha vyombo kwa mara ya kwanza.,Aliamua kuosha vyombo vingi usiku huo.,"Katika chumba cha kupangisha vyombo, alitia sabuni ya kuosha vyombo.",Lulu alizima mashine ya kuosha vyombo.,Lulu aliwasha mashine ya kuosha vyombo.,2
116,Mkulima Bill aliita ng'ombe katika shamba.,Walikuja mbio kwa ajili ya chakula chao.,Bill aliweka nafaka kwa ajili ya ng'ombe katika mapipa makubwa.,Ng'ombe hao walikula chakula chao cha jioni kwa furaha.,Bill alijivunia kazi yake.,Bill aliwatafuta ng'ombe.,1
117,Terry aliondoka hospitalini akiwa amevunjika moyo na kuvunjika moyo.,Alikuwa na shida kufungua mlango wa gari lake kwa kidole chake cha juu kilichovunjika.,"Akiwa nyumbani, alimwomba dada yake amkopeshe pesa za upasuaji.",Alikubali kwa sharti kwamba apate kazi katika kampuni ya bima.,"Alikubali,",Dada ya Terry aliamua kufanyiwa upasuaji kwenye kidole chake.,1
118,Mary amefanya kazi katika muuzaji wa magari kwa miaka miwili bila kuuza.,Msimamizi wake anamwambia kwamba anahitaji kuuza gari karibuni.,Siku moja wenzi wa ndoa wanaingia katika duka hilo na kuomba kuona gari.,Mary anawauzia gari kubwa sana na la bei ghali.,Msimamizi wa Mary anafurahi na mauzo yake.,Mary ana huzuni kwa sababu aliuza gari.,1
119,Brie na paka wake walihamia kwa rafiki yake wa kiume na paka wake.,Paka hao wawili walichukiana.,Walitumia muda mwingi wakitukanana.,"Usiku mmoja, miezi sita baadaye, paka hao waliamua kukumbatiana.",Brie alifurahi kwamba walikuwa marafiki.,Brie alichukia jibini.,1
120,Tim alihitaji sakafu mpya ya jikoni.,Mwili wake ulikuwa umekwisha kuharibika.,Kwa hiyo akaenda kununua vigae vipya.,Alipata vigae vizuri na kuvileta nyumbani.,Aliweka sakafu mpya nzuri ya jikoni nyumbani kwake.,Tim alirudisha vigae hivyo dukani siku iliyofuata.,1
121,Siku moja Dave aliamua kwamba alitaka kwenda kutazama maonyesho ya pesa taslimu.,Aliagiza tiketi kadhaa.,Kisha akaalika baadhi ya marafiki wake.,"Wote walienda kwenye maonyesho, na walipata wakati mzuri",Dave hutafuta kwenye Intaneti maonyesho zaidi ambayo atapenda.,Dave alichukua udhibiti wa helikopta na kutua kwenye uwanja.,1
122,Kuna kaburi lenye mawe 199 ya makaburi.,Wanaume 12 walileta jeneza.,Wanaume 12 waliweka jeneza hilo chini.,Wanaume na wanawake walilia pamoja.,Walifurahi kuona hilo.,Waliomboleza kwa sababu ya vifo.,2
123,Joe alijihisi akiwa na uhakika alipokwenda kwenye mechi yake ya ndondi.,Alitawala raundi nne za kwanza.,Alilipwa na ndoano ya kushoto ambayo ilivunja jicho lake katika robo ya tano.,Mizunguko saba ya mwisho ilikuwa ya kurudi na kurudi.,"Mwishowe, Joe alishinda pambano hilo.",Joe alimaliza pambano hilo bila majeraha yoyote.,1
124,Jambo baya sana lilimpata Jimmy.,Alichukua mfuko wa chips za viazi kutoka sakafuni katika chumba chake cha kulala.,"Alipokuwa akiondoka, alikula chips.","Rafiki yake alimwuliza, kwa nini kuna chungu kwenye mkoba wako?",Jimmy alihisi tumbo lake limesumbuliwa.,Jimmy alikula chip nyingine kutoka kwenye mfuko.,1
125,Mwana wangu alishiriki katika mashindano ya pikipiki ya pikipiki ya pikipiki.,Timu za baba na mwana zilibuni magari madogo ya kisanduku cha matchbox.,Timu nyingine zilibuni magari ya kifahari.,"Tuliunda gari rahisi, ambalo kwa kweli lilishinda mashindano ya mbio.",Mimi na mwanangu hatukufanya vizuri.,Mwana wangu alifurahi kwamba tulishinda.,2
126,Brian alijaribu kuingia katika timu ya mchezo wa magongo mwaka huu.,Kwa bahati mbaya hakuingia kwenye timu.,Mkufunzi huyo alisema kwamba alihitaji kuwa mwepesi zaidi katika kuteleza kwenye magurudumu.,Brian alitumia majira yote ya baridi kufanya kazi ya kuteleza mbio.,Hatimaye aliingia kwenye timu.,Aliamua kutojiunga na timu hiyo.,1
127,Kelly alikuwa akisafiri kwa ski wakati ghafula aliposikia mvurugo mkubwa nyuma yake.,Alitazama nyuma na kuona ukuta wa theluji ukija kwake.,Alipata hofu na kuanza kuteleza kwa kasi zaidi kwenye mteremko huo.,"Mvua ya theluji ilipomfikia, aliruka haraka kwenye miti fulani.",Kelly alikamata mti na kushikilia kwa nguvu.,Kelly aliweza kuteleza juu ya mlima kwenye maporomoko ya theluji.,1
128,Harry alitaka sana kuona sinema mpya ya Star Wars.,Alisubiri kwenye foleni kwenye ofisi ya kasinon siku ya kufunguliwa.,Aliweza kununua tiketi.,Alitazama sinema nzima.,Harry alifurahi kuona sinema hiyo pamoja na marafiki wake.,Harry alifurahia sana sinema hiyo.,2
129,Mark alikuwa anaanza kazi mpya siku iliyofuata.,Aliogopa kuwa na watu wengi asiowajua.,Usiku uliotangulia alikuwa amelala kidogo kwa sababu ya wasiwasi.,Alipoingia jengo hilo alikaribishwa kwa uchangamfu na watu wengi.,"Alifutwa kazi siku hiyohiyo, na akatoka nje ya jengo hilo.",Alitambua kwamba angefaulu kabisa katika kazi hiyo mpya.,2
130,Ellen alikuwa na binti mchanga ambaye alilala katika kitanda katika chumba chake mwenyewe.,"Asubuhi moja Ellen hakusikia mtoto wake akigombana, kwa hiyo akaenda kuangalia.",Binti yake hakuwa akienda wala kupumua!,Ellen alipiga simu polisi akiwa na hofu kubwa.,Ellen aliogopa sana.,Ellen alihisi utulivu wa kweli.,1
131,Pearl alikuwa akikusanya CD zenye jalada lenye picha chafu.,Alipenda sana CD ya muziki wa jazi iliyo na pomboo wawili waliotengenezwa kwa kutumia Photoshop.,Dada yake aliiba CD hiyo alipokuwa na hasira naye.,Moyo wa Pearl ulianza kuyeyuka na akamsihi dada yake arudishe pesa hizo.,Dada ya Pearl alitaka kumfurahisha.,Dada ya Pearl alikuwa akitafuta kisasi.,2
132,Anna alienda ufuoni.,"Maji yalipoanza kupungua, aliona dimbwi la maji.","Alienda kukichunguza, na alishangazwa na uhai wote uliokuwa ndani yake.","Kulikuwa na samaki, mchwa wa baharini, nyota za baharini - lilikuwa jambo la kustaajabisha!",Anna alitazama viumbe wa baharini na kufikiria maajabu ya asili.,Anna alivunjika moyo kwa sababu ya safari yake ya kwenda ufuoni.,1
133,Brianna alilalamika sana wakati familia yao ilipoenda kupiga kambi.,Ingeharibu nywele na kucha zake na hakukuwa na televisheni.,"Hata hivyo, aliisahau mambo hayo alipokula S'MORE yake ya kwanza.","Alipokuwa akila chakula hicho, alitazama kwa mshangao anga kubwa lenye nyota.",Brianna alichukia keki za s'mores.,Brianna alipenda sana s'mores.,2
134,Shay alikuwa akitembea msituni.,Kisha akatambua kwamba alikuwa amepotea!,Alijaribu kutoogopa.,Alifuata hatua zake hadi alipopata njia ya kurudi kambini.,Hatimaye Shay alipatikana majuma kadhaa baadaye msituni.,Shay alihisi ametulia sana.,2
135,Troy alikuwa mchezaji bora katika timu yake ya mpira wa kikapu.,Timu yake ilikuwa ikicheza katika mchezo wa ubingwa usiku wa leo.,Troy alifunga alama 56 ili timu yake ipate ushindi.,Alibeba tuzo kubwa baada ya mchezo.,Aliamua kwamba labda mpira wa vikapu haukuwa kwa ajili yake.,Asubuhi iliyofuata alipata kwamba alikuwa amechapishwa kwenye ukurasa wa kwanza wa gazeti hilo.,2
136,Simon alipata sumu ya chakula.,Alifikiria tena mikahawa yote aliyoitembelea hivi karibuni.,Aliwaita rafiki zake waliokula pamoja naye katika pindi hizo.,Rafiki yake mmoja alimwambia kwamba alikuwa pia amepata ugonjwa wa chakula.,Walijua ni mkahawa gani.,Walirudi kula kwenye mkahawa uleule.,1
137,Arnold aliogopa ndege.,Siku moja alikuwa katika matembezi.,Ndege alikuwa akiruka kwa mbali.,Ilitumbukia juu ya chakula chake.,Arnold alikuwa mtulivu na furaha kuona ndege.,Arnold alipiga mayowe kwa hofu!,2
138,Siku moja Adam alinunua bunduki mbili za hewa.,"Alimpa mwana wake, Christian, nakala moja.",Christian alitaka kucheza na bunduki zilizokuwa nyumbani.,Christian alipiga risasi na kuvunja kiwambo cha televisheni.,Adam alimnyang'anya Christian bunduki hiyo.,Adam alijivunia sana Christian.,1
139,Kip alivunjika moyo kwa sababu hakukuwa na theluji.,Alilalamika kwa wazazi wake kwamba bila hiyo haikuwa Krismasi.,Walimwambia aende kulala.,Kip alienda kwa miguu hadi kwenye chumba chake na hatimaye akalala.,"Ili kumtia moyo, wazazi wa Kip walimpeleka Florida.",Kip aliota juu ya vipande vya theluji.,2
140,Sikuzote Ben alitaka kujifunza kucheza piano.,"Sasa kwa kuwa watoto wake wamekua, ana wakati mwingi zaidi wa faragha.",Ben anajiandikisha katika darasa la kupiga piano na mwalimu wa shule ya eneo hilo.,"Ingawa ni vigumu, yeye hujitoa kujifunza.",Yeye huacha kwa sababu ni vigumu sana.,Anazidi kuwa bora kila wakati.,2
141,Benson alionewa na mvulana mwingine shuleni.,Benson alianza kukosa usingizi kwa sababu ya jambo hilo.,Hatimaye aliwaambia walimu wake shuleni kuhusu jambo hilo.,Walimu walimfikia yule mdhalimu kuhusu tatizo hilo.,Walimsifu.,Mdhulumu huyo alifukuzwa.,2
142,Baba yangu nami tulikuwa tukifanya nafasi kwa ajili ya mimea katika ua wa nyuma.,Tulichimba kwa dakika kadhaa tukijaribu kupata nafasi.,Nilipata sanduku lililokuwa limezikwa ardhini.,"Nilipotazama ndani, kulikuwa na mnyama mfu.",Niliweka sanduku hilo mahali pake na nikatafuta mahali pengine pa kuchimba.,Nilifurahi sana.,1
143,"Karen alikuwa ameondoka kwenda shuleni, na kumwacha mwenzake, Sam.","Sam alimkosa Karen, lakini alikuwa na mpango wa kurekebisha hali hiyo.","Katika mwisho-juma mmoja mrefu, Sam alichukua gari-moshi kwenda kaskazini kumtembelea Karen.","Karen ambaye alikuwa akimkosa Sam, alikuwa na mpango wa kurekebisha pia.","Alirudi nyumbani ili kumwona Sam, na walikosa kuonana!","Alitengana na Sam, na kumwacha akiwa na moyo uliovunjika.",1
144,Joey alikuwa akipanga kambi pamoja na marafiki zake.,Alitaka kuwasha moto ili kuchoma marshmallows.,Alipata vijiti na magogo fulani msituni.,Alitumia tochi kuwasha kuni hizo.,Joey alichukia kupiga kambi.,Kisha akaoka marshmallows.,2
145,Diana hufanya kazi ya kusafisha majengo ya ofisi.,Yeye husafisha vyoo na kupiga pasi.,Ijumaa alikuwa mgonjwa sana na alikuwa na kichefuchefu kazini.,Hakuweza kuchukua siku ya mapumziko.,Alikula chakula kingi cha mchana.,Alitapika chooni.,2
146,Rafiki wa karibu wa Jason anafunga ndoa nchini India mwaka ujao.,Jason anaamua kwamba anataka kujifunza Kihindi kabla ya harusi.,Yeye huajiri mwalimu wa kumfundisha na anazoea kuzungumza Kihindi kila siku.,"Siku ya arusi inapofika, Jason anazungumza Kihindi vizuri!",Kila mtu alivutiwa kwamba Jason alikuwa amejifunza lugha mbili.,Rafiki wa karibu wa Jason hakuvutiwa.,1
147,Todd na Ashley walikuwa wakichumbiana.,Todd aliudhika na Ashley.,Alimtendea kwa ukimya.,Ashley aliudhika.,Alikuwa na hasira kwa sababu Todd hakuacha kuongea.,Aliamua pia kutozungumza na Todd.,2
148,Mimi na rafiki zangu tulialikwa kwenye karamu chuoni.,Tulivalia vizuri kwa ajili ya tukio hilo lenye kusisimua.,Sote tulikuwa na hamu ya kujifurahisha!,Tulicheza dansi wakati wote wa karamu.,Sisi huchukia karamu.,Tulifurahia sana!,2
