,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
92,John ja Meg olivat seurustelleet viisi vuotta.,John rakasti Megia ja halusi naida hänet.,Hän päätti kosia häntä tänään elokuvatapaamisen jälkeen.,"Kun he lähtivät elokuvasta, hän yhtäkkiä kaatui polvilleen.",Hän alkoi huutaa Megille.,Hän kosi häntä.,2
93,Kaunis banaanipuu roikkui ulottumattomissa.,"Bobby yritti heittää kenkänsä, mutta se jäi jumiin.","Hän yritti kiivetä puuhun, mutta putosi.","Seuraavaksi hän löi raivoissaan hakkaa, mutta se oli liian lyhyt ulottuvuudelle.","Bobby oli vihainen, koska sai banaanit.",Bobby meni vajaan hakemaan tikkaita banaaneja varten.,2
94,Beth oli toipumassa sairaudesta.,Hän pystyi viimein syömään ruokaa neljän päivän jälkeen.,"Vaikka hän oli parempi, hän ei ollut terve.",Hän päätti pitää perjantaina vapaata koulusta ja ottaa aikaa parantua.,Bethin piti levätä.,Beth pelasi jalkapalloa vapaapäivänään.,1
95,Rhonda osti uusia vaaleanpunaisia sukkia.,Hän rakasti niitä.,"Kun hän otti ne pois, ne sekoittui muihin pyykkiin.",Peseytymispäivänä hän pesi vaatteensa lajittamatta niitä.,Rhonda päätti sitten syödä lounasta ja vastata sähköpostiin.,"Valitettavasti ne menivät pilalle, ja Rhondan täytyi ostaa uudet.",2
96,Meri oli pelottava myrskyn aikana.,"Marcus vihasi sitä, miten vene nousi ja kaatui.",Se sai hänet voimaan pahoin.,"Hän kyyhkytti mökillään ja sulki silmänsä, mutta se ei auttanut.","Marcus oli niin innoissaan, että hän alkoi tanssia.",Marcus oksensi merisairaudesta.,2
97,Eilen Anna päätti ottaa nokoset.,Hän asettui tuoliinsa ja sulki silmänsä.,"Juuri kun hän nukahti, hänen tyttärensä koiranpentu hyppäsi hänen syliinsä!",Hän oli hyvin yllättynyt.,Hän halasi suloista koiranpentua ja oli iloinen nähdessään sen.,Kissanpentu oli hyvin söpö.,1
98,Chuck rakastaa tätä baaria.,Hän käy siellä usein ystäviensä kanssa.,Hän oli matkalla sinne ja huomasi sen olevan suljettu.,Se oli suljettu.,Chuck oli järkyttynyt.,"Chuck oli iloinen, että paikka lopulta suljettiin.",1
99,Steve istui kahvilassa.,Kahvilassa hän yleensä luki kirjaa.,Mutta tänään hän unohti kirjansa.,Hänellä ei ollut muuta vaihtoehtoa kuin miettiä paljon.,Steve teki ristiinpanonsa ennätysajassa.,Ajatellessaan Steve keksi idean romaanin kirjoittamiseksi.,2
100,"John ajoi kauppaan, kun tajusi unohtaneensa lompakkonsa.",Hänen ajokorttinsa oli lompakossa.,Poliisin valot alkoivat vilkkuilla hänen takanaan.,Pysähtymisen jälkeen hän kertoi poliisille unohtaneensa lompakkonsa kotiin.,John kävi sitten upseerin kimppuun.,- Hän oli ymmärtäväinen.,2
101,Tom nautti palapelien pelaamisesta varttuessaan.,Hän ei ollut vain pakokohteen seikkailun ulkopuolella.,Hän rauhoitti hengitystään ja valmistui henkisesti.,Puoli tuntia myöhemmin hän poistui pakokohdasta ennätysajassa.,Hän tunsi ylpeyttä saavutuksestaan.,"Tom oli järkyttynyt siitä, että hän pärjäsi huonosti.",1
102,Gina oli tylsistynyt siivoessaan huonettaan.,Mutta se oli tehtävä.,Hän päätti laittaa radion päälle.,Hän ei ollut kuullut sitä ennen.,Hän nautti laulusta.,Gina pukeutui ja lähti töihin.,1
103,Pieni lumimyrsky tuli kaupungin läpi.,Koulun katto taantui painoensa alla.,Talonmiehen piti tarkastaa.,Katto vapisi uuden painoisen paineen alla.,Katto oli täysin kunnossa.,- Talonhoitaja oli peloissaan.,2
104,Synttäripäiväni oli eilen.,Yllätyksekseni ystäväni suunnittelivat minulle juhlat.,En voinut uskoa sitä.,Juhlat olivat hauskat.,Vihasin syntymäpäivääni.,Se oli paras syntymäpäiväjuhla ikinä.,2
105,Äitini heitti pois vanhan sanakirjansa.,Löysin sen roskiksesta.,Istuin sen kanssa ja huomasin haistavani sen.,Se muistutti vanhan kirjaston tuoksua.,Se oli ällöttävää.,"Se tuoksui niin hyvältä, että söin sen.",1
106,Vanhempamme veivät meidät Paragon Parkiin vuonna 1963.,-Mennimme lautalla Rowes Wharfista Bostoniin.,"Ajoimme karusellilla, ruosalla ja toukalla.",Pelasimme skeeballia.,Meillä on monia hyviä muistoja tästä lapsuuden matkasta.,En muista olleeni Paragon Parkissa.,1
107,Suosikkini on Ozin velho.,"Luulin sitä todeksi, kun olin nuori.","Aina kun katsoin sen, tunsin olevani uppoutunut elokuvaan.",Hahmot veivät minut pois Ozin maahan.,Eräänä päivänä päätin ostaa elokuvan.,En pitänyt Oz-velhosta.,1
108,Mary Ann meni kävelylle puiston polulle.,"Hän ohitti ihmisiä, joilla oli lapsia ja eläimiä.",Hän ohitti ihmisiä lenkkeillessään ja pyöräillessään.,Hän näki paljon kasveja.,"Mary Ann sai ihottumaa, koska se oli myrkkyhiutale.",Mary Ann valmisti salaatin ja nautti sen syömisestä.,1
109,"Eräänä päivänä koira muutti perheeseen, jossa oli kaksi kissaa.","Toinen kissa ei välittänyt uudesta koirasta, mutta toinen oli peloissaan.",Hän nyökkäsi kovaa ja raapi koiran nenää.,Hän hyppäsi huoneen toiselta puolelta toiselle pakenakseen koiralta.,Hän käperteli koiraa.,Koira löysi hänet ja viilteli hänet.,2
110,Suosikkiläiminäni on arabialainen oriks.,"En yleensä näe niitä, koska se on afrikkalainen antilopi.",Minun täytyy käydä eläintarhassa.,Perheeni osti minulle hyvän lahjan syntymäpäiväpäiväksi tänä vuonna.,He antoivat minulle ison kuvitetun kirjan afrikkalaisista eläimistä.,He antoivat minulle kirjan tietokoneen historiasta.,1
111,"Nyrin tyttäreni kanssa joka päivä, että hän tekee läksynsä.","Päätin, että se on hänen vastuullaan.",Hän ei tehnyt sitä vain yhtenä iltana.,"Lähetin hänet nukkumaan, koska tiesin hänen joutuvan pulaan koulussa.",Hän sai huonoja arvosanoja.,Hän pelasi koripalloa ystäviensä kanssa koko iltapäivän.,1
112,Eräs nuori poika halusi syöttää baseball-joukkueessaan.,Hän harjoitteli paljon veljiensä kanssa.,Valmentaja antoi hänen kokeilla syöttäjänä.,Poika ei pärjännyt hyvin.,Nuori poika meni kotiin pettyneenä.,Valmentaja tarjosi pojalle aloituspyörän syöttäjän aseman.,1
113,Sue heräsi keskellä yötä hirveälle hajuun.,"Hän ei tajunnut, mikä se oli.",Hän katsoi ympäri huonetta.,Sitten hän huomasi sen.,Sarah alkoi katsoa televisiota.,Sarah löysi pöydältä pilalle pilalle pienen maidon.,2
114,"Eräänä päivänä Mark huomaa, että hampaat alkavat särkeä.","Hän päättää käydä hammaslääkärillään selvittämässä, mikä on vialla.","Hammaslääkäri kertoo Markille, että hänen viisaushampaansa on poistettava.",Mark suostuu leikkaukseen.,"Mark toivoi, että leikkaus lopettaisi hänen hammaskipuensa.",Mark'in työtoverin mukaan hän ei äänestäisi vaaleissa.,1
115,Lulu oli juuri muuttanut uuteen kotiinsa.,Hänellä oli astianpesukone ensimmäistä kertaa.,Hän päätti pestä astiat.,Hän kaatoi astiasapelua.,Lulu sulki astianpesukoneen.,Lulu laittoi tiskikoneen päälle.,2
116,Viljelijä Bill kutsui lehmät kentälle.,He tulivat juoksemaan syömään.,Bill kaatoi lehmille viljaa suurissa ruutuissa.,Lehmät söivät ilomielin illallisensa.,Bill oli ylpeä työstään.,Bill etsi lehmiä.,1
117,Terry lähti sairaalasta turhautuneena ja masentuneena.,Hän ei voinut avata autoa sormen murtumisen takia.,Kotipuolella hän pyysi siskoaan lainaamaan rahaa leikkaukseen.,"Hän suostui, jos hän saa vakuutuspalvelun.",Hän suostui.,Terryn sisko päätti leikata peukalonsa.,1
118,Mary on työskennellyt autonmyyjänä kaksi vuotta myymättä.,"Hänen pomonsa sanoo, että hänen täytyy myydä auto pian.",Eräänä päivänä pari tulee myymälään ja pyytää nähdä auton.,"Mary myy heille hyvin suuren, kalliin auton.",Maryn pomo on tyytyväinen hänen myyntiin.,"Mary on surullinen, että hän myi auton.",1
119,Brie ja hänen kissansa muuttivat poikaystävänsä ja hänen kissansa luo.,Kaksi kissaa vihasivat toisiaan.,He viettävät suurimman osan ajastaan viheltämällä toisilleen.,"Eräänä iltana, puoli vuotta myöhemmin, kissat päättivät halata toisiaan.","Brie oli iloinen, että heistä oli tullut ystäviä.",Brie vihasi juustoa.,1
120,Tim tarvitsi uuden keittiön lattian.,Hänen oli vanha ja halkeama.,Hän meni ostamaan uusia laattoja.,Hän löysi hienoja laattoja ja toi ne kotiin.,Hän asensi kauniin uuden keittiön lattian kotiinsa.,Tim palautti laatat kauppaan seuraavana päivänä.,1
121,"Dave päätti eräänä päivänä, että hän haluaa mennä katsomaan show'ta.",Hän tilasi pari lippua.,Sitten hän kutsui muutaman ystävänsä.,He kaikki menivät show'hun ja viihdyivät.,"Dave etsii netistä lisää konsertteja, joista hän pitää.",Dave otti helikopterin haltuunsa ja laskeutui kentälle.,1
122,"Siellä on hautausmaa, jossa on 199 hautakiveä.",12 miestä toi arkun.,12 miestä hautasi arkun maahan.,Miehet ja naiset itkivät yhdessä.,He iloitsivat näkemästä.,He surevat menetyksistä.,2
123,Joe tunsi olevansa varma menossa nyrkkeilyotteluun.,Hän hallitsi ensimmäisiä neljä erää.,"Hän sai vasemman koukun, joka viilsi hänen silmänsä viidennessä erässä.",Viimeiset seitsemän erää olivat edestakaisia.,Joe voitti lopulta.,Joe lopetti ottelun ilman haavoja.,1
124,Jimmylle tapahtui jotain kamalaa.,Hän poimi laukun lattialta pussillisen perunalastuja.,Hän söi ranskalaisia.,"Hänen ystävänsä kysyi, miksi laukkuusi ryömi muurahaisia.",Jimmyllä oli vatsavaivoja.,Jimmy söi taas sirppuja puskusta.,1
125,Poikani osallistui partiolaisten lelu-autoderbyyn.,Isä ja poika suunnittelivat yhdessä pieniä tulitikkuautot.,Jotkut ryhmät suunnittelivat hienoja autoja.,"Suunnittelimme yksinkertaisen auton, joka voitti derbyn.",Poikani ja minä emme pärjänneet hyvin.,Poikani oli iloinen voitostamme.,2
126,Brian yritti jääkiekkojoukkueessa tänä vuonna.,Valitettavasti hän ei päässyt joukkueeseen.,"Valmentaja sanoi, että hänen pitää olla nopeampi luisteilla.",Brian työskenteli koko talven luistelemalla.,Hän pääsi lopulta joukkueeseen.,Hän päätti olla yrittämättä joukkueessa.,1
127,"Kelly oli hiihtämässä, kun hän yhtäkkiä kuuli ison meteliä takanaan.",Hän katsoi taakseen ja näki lumimuurin tulevan häntä kohti.,Hän paniikkiin ja alkoi hiihtää nopeammin alas vuorenrinteelle.,"Kun lumivyöry saavutti hänet, hän hyppäsi nopeasti puuhun.",Kelly tarttui puuhun ja kesti tiukasti.,Kelly pystyi hiihtämään lumivyöryllä.,1
128,Harry halusi nähdä uuden Tähtien sota -elokuvan.,Hän odotti jonossa lipputoimistoon ensi-iltanä päivänä.,Hän osasi ostaa lipun itselleen.,Hän katsoi koko elokuvan.,"Harry oli iloinen, että hän näki elokuvan ystäviensä kanssa.",Harry piti elokuvasta.,2
129,Mark aloitti uuden työn seuraavana päivänä.,Hän oli hermostunut vieraiden seurassa.,Hän ei saanut nukuttua juuri mitään edellisenä yönä ahdistuksen takia.,"Kun hän tuli rakennukseen, monet ihmiset tervehtivät häntä lämpimästi.",Hän sai potkut samana päivänä ja käveli ulos rakennuksesta.,"Hän tajusi, että sopeutuisi täydellisesti uuteen työhön.",2
130,"Ellenillä oli pikkutyttö, joka nukkui omaan huoneeseensa.","Eräänä aamuna Ellen ei kuullut vauvansa huudon, joten hän meni katsomaan.",Tyttärensä ei liikkunut eikä hengittänyt!,Ellen soitti poliisille kauheassa paniikissa.,Ellen oli kauhean peloissaan.,Ellen tunsi olonsa todella rauhalliselta.,1
131,"Pearl keräsi CD-levyjä, joiden kannessa oli rumia kuvia.","Hän piti jazz-CD:stä, jossa oli kaksi delfiiniä, jotka oli kuvattu yhdessä.",Hänen siskonsa varasti CD:n vihaisena hänelle.,"Perlen sydän särkyi, ja hän anoi sisarelleen palauttamaan sen.",Pearl'n sisko toivoi miellyttävänsä häntä.,Pearl'n sisko halusi kostaa.,2
132,Anna meni rannalle.,"Vuorovesi laski, ja hän näki vuoroveden.",Hän meni tarkistamaan sitä ja oli hämmästynyt kaikesta elämästä siinä.,"Siellä oli kaloja, meripiikkejä, meritähtiä - se oli uskomatonta!",Anna tarkkaili meren elämää ja mietti luonnon ihmeitä.,Anna oli pettynyt matkaansa rantaan.,1
133,"Brianna valitti katkerasti, kun hänen perheensä meni retkeilyyn.","Se pilaisi hänen hiuksensa ja kynnet, eikä siellä ollut televisiota.","Hän kuitenkin unohti nämä asiat, kun hän maisti ensimmäisen S'MORENsa.",Hän syö herkkujaan ja katsoo kunnioituksella valtavaa tähtikirjaa.,Brianna vihasi makeisia.,Brianna rakasti makeisia.,2
134,Shay oli vaellus metsässä.,Sitten hän tajusi olevansa eksyksissä!,Hän yritti olla paniikissa.,"Hän käveli askeleitaan, kunnes löysi takaisin leiriin.",Shay löydettiin viikkoja myöhemmin metsästä.,Shay tunsi valtavan helpotuksen.,2
135,Troy oli koripalloseuran paras pelaaja.,Hänen joukkueensa pelasi mestaruusottelussa.,Troy teki 56 pistettä voittaakseen pelin joukkueelleen.,Hän kantoi ison palkinnon pelin jälkeen.,"Hän päätti, ettei koripallo ole hänelle.",Seuraavana aamuna hän huomasi olevansa lehden etusivulla.,2
136,Simon sai ruokamyrkytyksen.,"Hän muisteli kaikkia ravintoloita, joissa hän on käynyt.","Hän kutsui ystäviään, jotka söivät hänen kanssaan näissä tilaisuuksissa.","Yksi hänen ystävistään kertoi hänelle, että hän oli sairas myös ruokamyrkytykseen.","He selvisivät, mikä ravintola se oli.",He menivät syömään samaan ravintolaan.,1
137,Arnold pelkäsi lintuja.,Eräänä päivänä hän oli piknikillä.,Kaukana lensi lintu.,Se putosi hänen ruokaansa.,Arnold oli rauhallinen ja iloinen nähdessään linnun.,Arnold huusi kauhusta!,2
138,Eräänä päivänä Adam osti kaksi ilmapistoolia.,"Hän antoi yhden pojalleen, Christianille.",Christian halusi leikkiä aseilla.,Christian ampui aseella ja rikkoi television näytön.,Adam vei aseen Christianin kädestä.,Adam oli hyvin ylpeä Christiannesta.,1
139,"Kip oli pettynyt, ettei siellä ollut lunta.","Hän itki vanhemmilleen, ettei ilman sitä olisi joulua.",He käskivät hänen mennä nukkumaan.,Kip polki huoneeseensa ja nukahti lopulta.,Kipin vanhemmat veivät hänet Floridaan piristämään häntä.,Kip uneksi lunta.,2
140,Ben on aina halunnut oppia soittamaan pianoa.,"Nyt kun hänen lapsensa ovat kasvaneet, hänellä on enemmän vapaa-aikaa.",Ben ilmoittautuu pianotunneille paikallisen opettajan kanssa.,"Vaikka se on vaikeaa, hän on omistautunut oppimiseen.","Hän luovuttaa, koska se on liian vaikeaa.",Hän paranee jokaisella tunnilla.,2
141,Bensonia kiusasi toinen poika koulussa.,Benson alkoi menettää uniaan sen takia.,Hän kertoi lopulta opettajilleen koulussa siitä.,Opettajat puhuivat kiusaajalle ongelmasta.,He ylistivät häntä.,Kiusaaja erotettiin.,2
142,Isäni ja minä teimme tilaa kasveille takapihalla.,Kaivoimme useita minuutteja yrittäen tehdä tilaa.,"Löysin laatikon, joka oli haudattu maahan.","Kun katsoin sisään, siellä oli kuollut eläin.",Laitoin laatikon takaisin ja löysin toisen paikan kaivaa.,Olin niin onnellinen.,1
143,Karen oli lähtenyt kouluun jättämällä parinsa Samin.,"Sam kaipasi Karenia, mutta hänellä oli suunnitelma sen korjaamiseksi.",Sam kävi viikonloppuna Karenin luona.,"Karen, joka kaipasi Samia, suunnitteli myös sen korjaamista.","Hän matkusti kotiin tapaamaan Samia, ja he eivät nähneet toisiaan!","Hän jätti Samin, ja Samin sydän särkyi.",1
144,Joey oli telttaamassa ystäviensä kanssa.,Hän halusi sytyttää tulen paahtaakseen marshmallowsia.,Hän löysi puita ja tikkuja metsästä.,Hän sytytti puita tulitikulla.,Joey vihasi leirintäalueita.,Sitten hän paisti marshmallowsia.,2
145,Diana siivoaa toimistoja.,Hän pesee vessat ja pyyhkii lattiat.,Perjantaina hän oli töissä pahoinvoiva.,Hän ei voinut ottaa vapaapäivää.,Hän söi valtavan lounaan.,Hän oksensi vessaan.,2
146,Jasonin paras ystävä menee naimisiin Intiassa ensi vuonna.,"Jason päättää, että hän haluaa oppia hindiä ennen häitä.",Hän palkkaa opettajan ja harjoittelee hindin puhumista joka päivä.,"Kun häät koittivat, Jason puhui sujuvasti hindiä!","Kaikki olivat vaikuttuneita siitä, että Jasonista oli tullut kaksikielinen.",Jasonin paras ystävä ei ollut vaikuttunut.,1
147,Todd ja Ashley seurustelivat.,Todd ärsyyntyikin Ashleylle.,Hän ei puhunut hänelle.,Ashley järkyttyi.,"Hän oli vihainen, koska Todd ei lopettanut puhumista.",Hän ei myöskään puhunut Toddille.,2
148,Ystäväni ja minä saimme kutsun juhliin yliopistossa.,Me pukeuduimme kaikki upeaan tapahtumaan.,Olimme kaikki innoissamme hauskanpidosta!,Tanssimme koko juhlassa.,Vihaamme juhlia.,Meillä oli hauskaa!,2
149,Kelly ja hänen ystävänsä päättivät pitää leipomopäivän.,Tytöt päättivät leipäämään keksejä.,He leipäsivät suklaata ja kaurapuuroja.,"Kun ne olivat valmiita, ne pakattiin pusseihin.",He jakoivat ne kaikille naapureille.,He antoivat kaikki hampurilaiset ohikulkijoille.,1
150,Tytöt ovat paljon ongelmia.,"Joskus he sanovat asioita, joita eivät tarkoita.",- Viimeinen valehteli minulle.,Hän kertoi olevansa rikas.,Hän päätti hyvin köyhäksi.,"Tämä todistaa, että tytöt puhuvat totta koko ajan.",1
151,Oli hyvin kylmä päivä.,Lumi laski kovasti monta tuntia.,Lansingin asukkaat olivat jumissa kodissaan ilman sähköä.,Myrsky toi metrin pituisen lumen kaupunkiin.,Koulu oli auki pidempään kuin tavallisesti.,Koulu peruttiin.,2
152,Larry pelasi golfia isänsä kanssa.,Larry oli aika energinen kahvinsa takia.,Hän löi palloa niin kovaa kuin pystyi ensimmäisellä lyönnillä.,Larry teki reiän yhdellä!,Larry oli vihainen pisteestään.,"Larry oli innoissaan, kun teki ensimmäisen reiän yhdellä.",2
153,"Candy heräsi innoissaan, koska oli hänen syntymäpäivänsä.",Mutta koko päivä meni eikä kukaan antanut hänelle lahjoja.,"Hän alkoi masentua ja luuli, että kaikki olivat unohtaneet hänet.","Myöhemmin hän tuli nälkäiseksi ja suuntasi keittiöön, mutta pysähtyi.",Hän ei halunnut syödä liikaa masennuksesta.,"Hän on hyvin iloinen, ettei kukaan antanut hänelle lahjoja.",1
154,Viime aikoina olen tullut hyvin tyytymättömäksi työhöni.,"Päätin etsiä uuden, jotta olisin onnellinen.",Olen hakenut eri paikoissa.,Yksi paikka soitti minulle takaisin ja menin haastatteluun.,Päätin lähteä lenkille.,Menin haastatteluun ja olin iloinen saatuani työn.,2
155,Lindsey halusi todella uuden parin kenkiä.,Kengät olivat hyvin kalliita.,Hän päätti säästää rahaa.,Useiden viikkojen jälkeen hän sai kengät.,Hän käytti rahat ulkona syömiseen.,Hän osti kengät ja nautti niistä.,2
156,Ora oli uskaltanut olla suihkussa liittyäksensä sisarkuntaan.,"Hän ei voinut kuvitella, että olisi voinut olla viikko ilman puhdasta vettä!",Sitten hän keksi porsaanreiän.,"He eivät sanoneet, ettei Ora voi kylpeä.",Ora kävi kylvyssä.,Ora oli suihkussa.,1
157,Allisonin 25-vuotispäivänä hänen perheensä vei hänet bingolle.,Hän ei ollut koskaan ennen pelannut ja oli hermostunut.,"Kun he olivat näyttäneet hänelle, miten pelata, hän oli innoissaan aloittamisesta.",Neljännessä pelissä hän sai bingon.,Allison aikoo maksaa bingoon uudestaan.,Allison pitää bingoa tylsänä.,1
158,Nya halusi nähdä paraatin keskustassa.,Hän ehti kolmeen bussiin.,Sitten hän otti metroa.,Hän ehti keskustaan juuri ajoissa.,Nya ei päässyt paraatiin.,Nya oli innoissaan saatuaan katsoa paraatin.,2
159,Madeline oli innoissaan uudesta käsilaukusta Saksissa.,Äiti vei hänet laukunosastolle.,"Madeline näki heti vaaleanpunaisen laukun, josta hän piti.","Hän ei voinut uskoa, miten uskomatonta se oli.",Madeline oli järkyttynyt uudesta ostoksestaan.,Madelinen äiti osti hänelle laukun mielellään.,2
