,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
94,Beth t ap rekipere yon maladi.,Li te finalman kapab manje manje apre 4 jou.,Malgre ke li te pi bon li pa t 'byen.,Li te deside pran Vandredi a pou l pa al lekòl e pou l pran tan pou l geri.,Beth te bezwen repoze.,Beth te jwe foutbòl nan jou vandredi li te gen libète.,1
95,Rhonda te achte kèk nouvo chosèt woz pou l mete.,Li te renmen yo.,"Men, lè li te wete yo, yo te melanje ak lòt rad.","Jou lave a, li lave rad li san li pa klase yo.","Lè sa a, Rhonda te deside manje midi e li te reponn imèl yo.","Malerezman, yo te fin kraze e Rhonda te oblije achte yon lòt pè.",2
96,Lanmè a te pè pandan yon tanpèt.,Marcus te rayi fason bato a leve epi li te tonbe.,Li te fè l santi li malad.,Li te kouche nan kabin li epi li te fèmen je l men li pa te ede.,Marcus te tèlman kontan li te kòmanse danse.,"Apre sa, Marcus te vomi paske li te gen maladi lanmè.",2
97,"Yè, Anna te deside pran yon ti dòmi.",Li te vin konfòtab nan chèz li epi li fèmen je l.,"Menm lè l t ap dòmi, ti chen pitit fi l lan te sote nan kou l!",Li te trè sezi.,"Li te pran ti chen an, li te kontan wè l.",Ti chat la te trè bèl.,1
98,Chuck renmen bar sa a pa kay li.,Li ale la tout tan ak zanmi.,Li te sou wout la yon jou ak remake li te fèmen.,Yo te mete l deyò nan biznis la.,Chuck te fache.,Chuck te kontan kote sa a te finalman fèmen.,1
99,Steve te chita nan kafe a.,"Pandan li nan kafe a, li te konn li yon liv.","Sepandan, jodi a li bliye liv li.",Li pa t gen chwa men pou l fè yon anpil nan panse.,Steve te konplete devinèt li a nan tan anrejistre.,"Pandan Steve t ap reflechi, li te vin gen yon lide pou yon woman.",2
100,Jan te ap kondwi pou al nan magazen lè li reyalize li te bliye bous li.,Lisans chofè li te nan bous la.,Limyè polis yo te kòmanse flache dèyè l.,"Apre li te fin fè yon ti kanpe, li te di ofisye a li te bliye bous li lakay li.","Apre sa, John te atake ofisye a.",Ofisye a te gen bon konprann.,2
101,Tom te renmen devinèt lè l te grandi.,Li pa t 'jis deyò nan avanti chanm chape.,Li te kalme respire l e li te prepare tèt li mantalman.,"Trant minit apre, li te sòti nan chanm chape a nan tan dosye.",Li te santi l fyè de sa l te fè a.,Tom te fache paske li te fè mal.,1
102,Gina te anwiye pandan li t ap netwaye chanm li.,"Men, li te dwe fèt.",Li deside vire radyo a.,Te gen yon chante li pa t janm tande anvan.,Li te renmen chante a.,Gina te abiye e li te ale nan travay.,1
103,Yon ti tanpèt nèj te pase nan yon vil.,Twal lekòl la te vin dechouke anba pwa a.,Yon moun ki te konn travay nan kay la te monte sou li pou l te enspekte.,Twal la te souke anba nouvo pwa a.,Twal la te konplètman bon.,Moun ki te konn veye kay la te pè.,2
104,Jou fèt mwen te yè.,Sa te etone m paske zanmi m yo te fè yon fèt pou mwen.,Mwen pa t ka kwè sa.,Fèt la te trè amizan.,Mwen te rayi anivèsè nesans mwen.,Se te pi bon fèt fèt mwen te janm fè.,2
105,Manman m te jete vye diksyonè li a.,Mwen te jwenn li nan fatra a.,"chita ak li, mwen te jwenn tèt mwen odè li.",Li te fè m sonje sant yon ansyen bibliyotèk.,Li te yon bagay ki ra.,Li te santi tèlman bon ke mwen te manje l.,1
106,Paran nou te pran nou nan Paragon Park nan 1963.,Nou te pran yon bato ki te soti nan waf Rowes nan Boston.,"Nou te monte karusel, baton, ak chen.",Nou te jwe skeeball.,Nou gen anpil bèl memwa sou vwayaj sa a nou te fè lè nou te timoun.,Mwen pa sonje mwen te ale nan Paragon Park.,1
107,Fim mwen pi renmen an se Mèt Oz la.,Mwen te konn panse li te reyèl lè m te jèn.,"Chak fwa m te gade l, mwen te santi m nan fim nan.",Karaktè yo te pran m 'ale nan peyi Oz la.,"Yon jou, mwen te deside achte fim nan.",Mwen pa t renmen sòsye Oz la.,1
108,Mary Ann te ale mache sou yon santye nan pak la.,Li te pase moun ki gen timoun ak bèt.,Li te pase bò moun ki t ap kouri ak moun ki t ap monte bisiklèt.,Li te wè anpil plant.,Mary Ann te gen yon echantiyon nan youn nan yo paske li te pwazon ivy.,Mary Ann te fini fè salad li e li te jwi manje li.,1
109,"Yon jou, yon chen te demenaje ale rete nan yon fanmi ki te gen de chat.","Yon chat pa t 'gen pwoblèm chen an nouvo, men chat la lòt te pè.",Li mewe byen fò e li grate nen chen an.,Li te sote soti nan yon bò nan chanm nan pou lòt la pou li te ka chape anba chen an.,Li te vin bò kote chen an.,Chen an te jwenn li e li te fè l mal.,2
110,Bèt mwen pi renmen an se Oryx Arab la.,Mwen pa ka wè yo anjeneral paske li se yon antilop Afriken.,Mwen gen pou m ale nan zò.,Fanmi mwen te achte m yon bèl kado pou anivèsè nesans mwen ane sa a.,Yo te ban m yon gwo liv ki gen ilistrasyon sou bèt Afriken yo.,Yo te ban mwen yon liv sou istwa òdinatè a.,1
111,"Chak jou, mwen di pitit fi m fè devwa li.",Mwen te finalman deside ke se li menm ki responsab.,Li pa t fè sa yon sèl swa.,"Mwen te voye l al dòmi de tout fason, paske mwen te konnen l t ap gen pwoblèm nan lekòl.",Li te fini ak yon move nòt nan travay la.,Li te jwe baskètbòl ak zanmi l yo tout apremidi a.,1
112,Yon jèn gason te vle jwe nan ekip bezbòl li a.,Li te pratike anpil avèk frè l yo.,Nan antrennman antrenè l la te kite l eseye jwe kòm yon pitcher.,Ti gason an pa t byen fè.,Ti gason an te ale lakay li ak yon gwo desepsyon.,Antrenè a te ofri ti gason an pozisyon lanpètè.,1
113,Sue te reveye nan mitan lannwit lan ak yon sant terib.,Li pa t ka konprann sa l te ye.,Li gade toutotou nan sal la.,"Lè sa a, li remake wè li.",Sarah te kòmanse gade televizyon.,Sara te jwenn lèt ki te vin gate sou biwo li.,2
114,"Yon jou, Mak remake dan l ap kòmanse fè l mal.",Li deside al wè dantis li a pou l wè sa k ap pase.,Dantis la di Mak li bezwen retire dan sajès li.,Mark dakò pou l fè operasyon an.,Mark te espere pwosedi a ta sispann doulè dan li.,Ko-travayè Mak la te di l li pa t ap vote nan eleksyon an.,1
115,Lulu te fèk demenaje ale rete nan nouvo kay li.,Li te gen yon lave-plate pou premye fwa.,Li te deside lave yon pakèt asyèt nan aswè a.,"Nan konpatiman an, li vide kèk savon pou lave asyèt.",Lulu te fèmen machin pou lave asyèt la.,Lulu te vire machin pou lave asyèt la.,2
116,Fèmye Bill rele bèf yo nan jaden an.,Yo te vin kouri nan pou manje yo.,Bill te vide kèk grenn pou bèf yo nan gwo bwat.,Bòf yo te manje manje yo ak kè kontan.,Bill te fyè de travay li.,Bill te al chache bèf yo.,1
117,"Terry te kite lopital la, li te santi l fristre e li te dekouraje.",Li te gen pwoblèm pou l louvri pòt machin li avèk yon gwo pous ki te kase.,"Nan kay la, li te mande sè l pou l prete l lajan pou operasyon an.",Li te dakò ak kondisyon ke li jwenn yon travay ak asirans.,"Li te dakò,",Sè Terry te deside opere gwo pous li.,1
118,Mari te travay nan yon konsesyonè machin pou de ane san yo pa vann.,Chèf li di l li bezwen vann yon machin byento.,"Yon jou, yon koup vin nan magazen an epi yo mande pou yo wè yon machin.",Mari vann yo yon gwo machin ki chè anpil.,Patwon Mary a kontan ak lavant li fè a.,Mari tris paske li vann yon machin.,1
119,Brie ak chat li a te demenaje al viv ak mennaj li ak chat li a.,De chat yo te rayi youn ak lòt.,Yo te pase pi fò nan tan yo sifle youn ak lòt.,"Yon jou swa, sis mwa apre, chat yo te deside pou yo te anbrase.",Brie te kontan yo te vin zanmi.,Brie te rayi fwomaj.,1
120,Tim te bezwen yon nouvo etaj kwizin.,Li te fin vye granmoun ak fann.,"Se konsa, li te al achte nouvo mozayik.",Li te jwenn gwo mozayik epi li te pote yo lakay li.,Li te enstale yon bèl etaj kwizin pou kay li.,Tim te retounen mozayik yo nan magazen an jou kap vini an.,1
121,Dave deside yon jou li te vle ale wè yon montre nickelback.,Li te bay lòd pou kèk tikè.,"Apre sa, li te envite kèk zanmi l.","Yo tout te ale nan montre a, e te gen yon bon tan",Dave ap tcheke entènèt la pou plis konsè li pral renmen.,Dave te pran kontwòl elikoptè a e li te ateri sou teren an.,1
122,Gen yon simityè ki gen 199 wòch kavo.,12 moun te pote yon kaz.,12 moun te antere kòb la nan tè a.,Gason ak fanm te kriye ansanm.,Yo te kontan wè sa.,Yo te lapenn pou pèt yo.,2
123,Joe te santi l gen konfyans lè l t ap antre nan match boksè l la.,Li te domine premye 4 tou yo.,Li te frape ak yon kwòk gòch ki koupe je l nan senkyèm lan.,Sete dènye tou yo te yon zafè de e de.,Joe te fini genyen batay la.,Joe te fini batay la san li pa t blese.,1
124,Bagay ki pi mal rive Jimmy.,Li te pran yon sak chips patat sou etaj chanm li.,"Sou wout li soti nan pòt la, li te manje kèk chips.","Deyò, zanmi l te di, poukisa gen foumi k ap rale sou sak ou a?",Jimmy te santi vant li te vin boulvèse.,Jimmy te manje yon lòt chip nan sak la.,1
125,Pitit gason m nan te patisipe nan yon derby machin jwèt pou scout ti kabrit.,Papa ak pitit gason te travay ansanm pou yo te fè ti machin ki gen bwat alimèt.,Gen kèk ekip ki te fè machin ki pi rafine.,"Nou te fèt yon machin senp, ki aktyèlman te genyen derby la.",Pitit gason m ak mwen pa t byen fè.,Pitit gason m te kontan nou te genyen.,2
126,Brian te eseye pou ekip Hockey ane sa a.,Malerezman li pa t fè ekip la.,Antrenè a te di ke li te bezwen pi vit sou paten.,Brian te pase tout sezon ivè a ap travay sou patin vitès li.,Li te finalman fè ekip la.,Li deside pa eseye pou ekip la.,1
127,Kelly te ap ski lè li toudenkou tande yon gwo bri dèyè li.,Li gade dèyè e li wè yon miray nèj ki t ap vini sou li.,Li te vin panike e li te kòmanse ski pi vit desann pant lan.,Lè lavann lan te rive jwenn li li te byen vit sote nan kèk pyebwa.,Kelly te pran yon pyebwa epi li te kenbe l byen sere.,Kelly te kapab ski monte sou lavann lan.,1
128,Harry te vrèman vle wè nouvo fim Star Wars la.,Li te rete nan liy nan biwo bwat la nan jou ouvèti a.,Li te kapab achte yon tikè pou tèt li.,Li te gade fim nan antye.,Harry te kontan wè fim nan ak zanmi l yo.,Harry te vrèman renmen fim nan.,2
129,Mark t ap kòmanse yon nouvo travay jou kap vini an.,Li te santi l twouble lè l te nan mitan anpil moun li pa konnen.,Li te apèn dòmi nenpòt nan nwit la anvan akòz enkyetid.,Lè li te antre nan bilding lan li te resevwa anpil moun ak kè kontan.,"Li te revoke menm jou a, epi li te mache soti nan bilding lan.",Li te reyalize li t ap byen adapte ak nouvo travay la.,2
130,Ellen te gen yon ti fi ki te konn dòmi nan yon kabann nan chanm li.,"Yon maten, Ellen pa t tande tibebe l la ap fè bri, se konsa li te ale pou l wè.",Pitit fi l lan pa t ap bouje ni respire!,Ellen te rele lapolis nan yon panik terib.,Ellen te pè anpil.,Ellen te santi l vrèman kalm.,1
131,Pearl te konn kolekte CD ki te gen kouvèti ki te fè moun santi yo mal.,Li te renmen yon CD jazz ak de delfin ki te fè foto ansanm.,Sè l te vòlè CD a pandan l te fache sou li.,Kè Pearl te tonbe e li te mande sè l pou l te retounen l.,Sè Pearl te vle fè l plezi.,Sè Pearl la te vle revanj.,2
132,Anna te ale nan plaj la.,"Lè mare a te retade, li te wè yon basen mare.","Li te ale pou l te enspekte l, e li te sezi wè tout lavi ki te ladan l.","Te gen pwason, eriken lanmè, zetwal lanmè - sa te enkwayab!",Anna te gade lavi lanmè a e li te panse sou bèl bagay lanati.,Anna te santi l dezoye apre vwayaj li te fè sou rivaj la.,1
133,Brianna te konn plenyen anpil lè fanmi l te ale nan kan.,Li ta kraze cheve li ak klou li e pa te gen okenn televizyon.,"Sepandan, li te bliye bagay sa yo lè li te goute premye S'MORE li.","Pandan l t ap manje manje l, li te kontanple lè l te gade syèl la ki plen zetwal yo.",Brianna te rayi s'mores.,Brianna te renmen s'mores.,2
134,Shay te mache nan forè a.,"Lè sa a, li te reyalize li te pèdi!",Li te eseye pa panike.,Li te fè yon ti mache pou l te jwenn wout pou l te retounen nan kan an.,Yo te finalman jwenn Shay semèn apre nan forè a.,Shay te santi l te vin pi alèz.,2
135,Troy te pi bon jwè nan ekip baskètbòl li.,Ekip li a te jwe nan match chanpyona a aswè a.,Troy te fè 56 pwen pou l te genyen jwèt la pou ekip li a.,Li te pote yon gwo trofe apre match la.,Li te deside petèt baskètbòl pa pou li.,Nan denmen maten li te jwenn li te fè premye paj la nan papye a.,2
136,Simon te pran pwazon manje.,Li te panse tounen sou tout restoran li te vizite dènyèman.,Li te rele zanmi l yo ki te manje avè l nan okazyon sa yo.,Youn nan zanmi l te di l li te malad tou ak anpwazònman manje.,Yo te konnen ki restoran li te ye.,Yo te tounen al manje nan menm restoran an.,1
137,Arnold te pè zwazo.,Yon jou li te nan yon piknik.,Yon zwazo t ap vole nan distans.,Li te ateri sou manje l.,Arnold te kalm e li te kontan wè zwazo a.,Arnold te kriye nan pè!,2
138,"Yon jou, Adam te achte de zam ki gen gaz.","Li te bay pitit gason l lan, Christian, youn.",Christian te vle jwe ak zam ki te nan kay la.,Christian te tire zam la e li te kraze ekran televizyon an.,Adan te pran zam la nan men Christian.,Adan te trè fyè de kretyen.,1
139,Kip te wont paske pa t gen nèj.,Li te plenyen ak paran li yo pou l di yo li pa menm ak Nwèl san yo pa fè l.,Yo te di l pou l al dòmi.,Kip te mache nan chanm li e li te fini tonbe nan dòmi.,"Pou yo te ka fè l vin pi kontan, paran Kip te pran l al Florid.",Kip te reve nan ti flè nèj.,2
140,Ben te toujou vle aprann jwe pyano.,"Kounye a, li gen plis tan lib depi pitit li yo grandi.",Ben enskri nan yon klas pyano ak yon pwofesè lokal.,"Malgre ke li difisil, li dedye a aprann.",Li bay moute paske li twò difisil.,Li vin pi bon ak chak leson.,2
141,Benson te sibi entimidasyon nan lekòl pa yon lòt ti gason.,Benson te kòmanse pèdi dòmi sou li.,"Finalman, li te di pwofesè l yo sa.",Pwofesè yo te al jwenn moun ki t ap maltrete a pou yo pale de pwoblèm nan.,Yo te fè lwanj li.,Yo te mete moun ki t ap maltrete a deyò.,2
142,Papa m ak mwen t ap fè plas pou plant nan lakou a.,Nou te fouye pandan plizyè minit pou nou te eseye fè plas.,Mwen te jwenn yon bwat ki te antere nan tè a.,"Lè m te gade anndan, te gen yon bèt ki mouri.",Mwen te remete bwat la e mwen te jwenn yon lòt kote pou m fouye.,Mwen te tèlman kontan.,1
143,"Karen te ale lekòl, li te kite Sam, patnè l la.","Sam te manke Karen, men li te gen yon plan pou l ranje sa.","Nan yon wikenn long, Sam te pran tren pou l te ale vizite Karen.","Karen ki te manke Sam, te gen yon plan pou ranje li tou.","Li te vwayaje lakay li pou l wè Sam, e yo te manke youn ak lòt!","Li te kraze ak Sam, li te kite l kè kase.",1
144,Joey te nan kan ak zanmi l yo.,Li te vle mete dife pou li fè marshmallow.,Li te jwenn kèk baton ak bwa nan bwa a.,Li te itilize yon match pou l limen bwa yo.,Joey te rayi kan.,"Apre sa, li te fè yon ti boul.",2
145,Diana netwaye bilding biwo pou l viv.,Li lave twalèt ak fwote planche.,Vandredi li te vrèman malad ak vomisman nan travay.,Li pa t ka pran jou konje.,Li te manje yon gwo manje midi.,Li te vomi nan twalèt la.,2
146,Pi bon zanmi Jason ap marye nan peyi Zend ane pwochèn.,Jason deside ke li vle aprann Hindi anvan maryaj la.,Li anboche yon pwofesè epi li pratike pale Hindi chak jou.,"Lè jou maryaj la rive, Jason pale hindi byen!",Tout moun te enpresyone lè Jason te vin pale de lang.,Pi bon zanmi Jason an pa t enpresyone.,1
147,Todd ak Ashley te konn rankontre.,Todd te vin anmède ak Ashley.,Li te fè l pa pale.,Ashley te vin fache.,Li te fache paske Todd pa t sispann pale.,Li te deside pa pale ak Todd tou.,2
148,Zanmi m yo ak mwen te envite nan yon fèt nan kolèj.,Nou te abiye pou evènman enteresan an.,Nou tout te tèlman kontan pou nou te pran plezi!,"Nan fèt la, nou te danse tout tan.",Nou rayi fèt.,Nou te pase yon bon moman!,2
149,Kelly ak zanmi li yo te deside fè yon fèt boulanjri.,Tifi yo te deside fè kèk bonbon.,Yo te fè bonbon chokola ak fwi avwàn.,Apre yo te fin fè yo te vlope yo nan sak.,Yo te bay tout vwazen yo.,Yo te bay tout anburger yo bay pasaje yo.,1
150,Ti fi yo se yon anpil nan pwoblèm.,"Pafwa, yo di bagay yo pa vle di.",Dènye moun mwen te pale avè l la te bay manti.,Li te di m li te rich.,Li te vin trè pòv.,Sa pwouve ti fi yo di verite tout tan.,1
151,Se te yon jou ki te trè frèt.,Nèj la te tonbe trè fò pandan plizyè èdtan.,Moun Lansing yo te bloke nan kay yo san kouran.,Tanpèt la te pote yon mèt nèj nan vil la.,Lekòl la te rete ouvè pi lontan pase nòmal.,Lekòl la te anile.,2
152,Larry te jwe gòlf ak papa l.,Larry te santi l vrèman enèjik apre kafe li te bwè anvan.,Li te frape boul la pi rèd ke li te kapab nan premye swèch li.,Larry te fè yon twou nan yon sèl!,Larry te fache sou nòt li.,Larry te eksite pou li te fè premye gòl li nan yon sèl.,2
153,Candy te reveye eksite paske li te anivèsè nesans li.,"Men, tout jounen an te pase san pèsonn pa te ba li okenn kado.",Li te kòmanse santi l deprime e li te panse tout moun te bliye l.,"Pita, li te vin grangou e li te pran wout pou l al nan kwizin nan, men li te sispann.",Li pa t vle manje anpil paske li te nan depresyon.,Li kontan anpil paske pèsonn pa ba li kado.,1
154,"Dènyèman, mwen te vin trè kontan ak travay mwen.",Mwen te deside gade alantou pou yon nouvo pou mwen ta dwe kontan.,Mwen te aplike nan anpil kote diferan.,Yon kote rele m tounen e mwen te ale pou yon entèvyou.,Mwen deside ale kouri.,Mwen te ale nan entèvyou a e mwen te kontan pou m te jwenn travay la.,2
155,Lindsey te vrèman vle yon nouvo pè soulye.,Soulye yo te trè chè.,Li te deside pou l ekonomize lajan l.,"Apre plizyè semèn, li te kapab jwenn soulye yo.",Li te depanse lajan an pou l te ale manje deyò.,Li te achte soulye yo e li te renmen yo.,2
156,Ora te gen te oserye pa douch yo nan lòd yo rantre nan yon sorority.,Li pa t ka imajine l ap viv san dlo pou yon semèn!,"Apre sa, li te panse sou yon fason pou l fè sa.",Yo pa t di ke Ora pa t ka pran yon beny!,Ora te pran yon beny.,Ora te pran yon douch.,1
157,Sou anivèsè 25yèm Allison a fanmi li te pran l' pou bingo.,Li pa t janm jwe anvan e li te nève.,Apre yo te montre l kijan pou jwe li te eksite pou kòmanse.,Nan katriyèm jwèt la li te resevwa yon bingo.,Allison gen plan pou l peye bingo ankò nan lavni.,Allison panse bingo se raz.,1
158,Nya te vle wè parad nan vil la.,Li pran twa otobis.,"Apre sa, li te pran métro a.",Li te rive nan sant vil la jis nan tan.,Nya te rate parad la nèt.,Nya te eksite pou li te kapab gade parad la.,2
159,Madeline te kontan anpil lè li te jwenn yon nouvo bous nan magazen Saks.,Manman l te mennen l nan depatman sak yo.,Madeline te wè yon sak woz li te renmen anpil.,Li pa t ka kwè jan li te etonan.,Madeline te fache ak nouvo acha li te fè a.,Manman Madeline te kontan achte sak la pou li.,2
