,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
103,Uma pequena tempestade de neve veio através de uma cidade.,O telhado da escola cedeu sob o peso.,Um zelador subiu no topo para inspecionar.,O telhado tremeu sob o novo peso.,O telhado estava perfeitamente bom.,O zelador estava assustado.,2
104,O meu aniversário foi ontem.,"Para minha surpresa, meus amigos planejaram uma festa para mim.",Não podia acreditar.,A festa foi muito divertida.,Eu odiava o meu aniversário.,Foi a melhor festa de anos de sempre.,2
105,Minha mãe jogou fora seu velho dicionário.,Retirei-o do lixo.,"Sentado com ele, senti o cheiro.",Lembrou-me do cheiro de uma biblioteca antiga.,Foi nojento.,Cheirava tão bem que o comi.,1
106,Os nossos pais levaram-nos ao Paragon Park em 1963.,"Pegamos um ferry do cais de Rowes, em Boston.","Andámos de carrossel, de chicote e de lagarta.",Jogávamos skeeball.,Temos muitas lembranças agradáveis desta viagem de infância.,Não me lembro de ter ido ao Paragon Park.,1
107,O meu filme favorito é O Mágico de Oz.,Eu pensava que era real quando era jovem.,"Sempre que o via, sentia-me imerso no filme.",As personagens levaram-me para a Terra de Oz.,"Um dia, decidi comprar o filme.",Não gostei do Mágico de Oz.,1
108,Mary Ann foi dar um passeio por uma trilha no parque.,Passou por pessoas com crianças e animais.,Passou por pessoas a correr e a andar de bicicleta.,Ela viu muitas plantas.,A Mary Ann teve uma erupção de um deles porque era hera venenosa.,Mary Ann terminou de fazer sua salada e gostou de comê-la.,1
109,"Um dia, um cão mudou-se para uma família que tinha dois gatos.","Um gato não se importava com o novo cão, mas o outro estava assustado.",Ele miaou alto e coçou o nariz do cão.,Ele pulou de um lado da sala para o outro para escapar do cão.,Ele se abraçou ao cão.,O cão encontrou-o e arrancou-o.,2
110,O meu animal favorito é o Oryx árabe.,Não costumo vê-los porque é um antílope africano.,Tenho de ir aos zoológicos.,A minha família comprou-me um presente bonito para o meu aniversário este ano.,Deram-me um livro grande e ilustrado sobre animais africanos.,Deram-me um livro sobre a história do computador.,1
111,"Todos os dias, chateio a minha filha para fazer os trabalhos de casa.",Finalmente decidi que é responsabilidade dela.,Claro que não o fez numa noite.,"Mandei-a dormir, sabendo que ela ia ter problemas na escola.",Ela acabou por fazer uma má nota na tarefa.,Ela jogou basquete com seus amigos a tarde toda.,1
112,Um garoto queria jogar pelo seu time de beisebol.,Ele treinou muito com os irmãos.,"No treino, o treinador deixou-o tentar ser lançador.",O rapaz não se saiu bem.,O rapaz foi para casa desapontado.,O treinador ofereceu ao menino o lugar de arremessador titular.,1
113,A Sue acordou a meio da noite com um cheiro horrível.,Ela não conseguia descobrir o que era.,Ela olhou em volta da sala.,Então ela viu-o.,A Sarah começou a ver televisão.,A Sarah encontrou leite estragado na secretária.,2
114,"Um dia, Mark percebe que os dentes começam a doer.",Decide visitar o dentista para ver o que se passa.,O dentista diz a Mark que ele precisa ter seus dentes do siso removidos.,O Mark concorda em fazer a cirurgia.,O Mark esperava que o procedimento parasse a dor dentária.,O colega de trabalho do Mark disse-lhe que ele não ia votar nas eleições.,1
115,A Lulu tinha acabado de se mudar para a sua nova casa.,Ela tinha uma máquina de lavar louça pela primeira vez.,Ela decidiu lavar pratos naquela noite.,"No compartimento, ela despejou sabão para louças.",A Lulu desligou a máquina de lavar louça.,A Lulu ligou a máquina de lavar louça.,2
116,O fazendeiro Bill chamou as vacas no campo.,Eles vieram correndo para a comida.,Bill colocou alguns grãos para as vacas em grandes contentores.,As vacas felizes comeram o seu jantar.,Bill tinha orgulho do seu trabalho.,Bill procurou as vacas.,1
117,Terry saiu do hospital frustrado e desanimado.,Ele teve problemas para abrir a porta do carro com um polegar partido.,"Em casa, ele pediu à irmã para lhe emprestar dinheiro para a cirurgia.",Ela concordou com a condição de ele conseguir um emprego com seguros.,Ele concordou.,A irmã do Terry decidiu operar o polegar.,1
118,A Mary trabalhou numa concessionária de carros durante dois anos sem vender.,O chefe diz-lhe que precisa de vender um carro em breve.,"Um dia, um casal entra na concessionária e pede para ver um carro.",Mary vende-lhes um carro muito grande e caro.,O chefe da Mary está feliz com a venda dela.,Mary está triste por ter vendido um carro.,1
119,A Brie e o gato dela mudaram-se para o namorado dela e o gato dele.,Os dois gatos se odiavam.,Passaram a maior parte do tempo a assobiar um ao outro.,"Uma noite, seis meses depois, os gatos decidiram abraçar-se.",Brie estava feliz por terem se tornado amigos.,O Brie odiava queijo.,1
120,O Tim precisava de um novo chão de cozinha.,O dele era velho e rachado.,Então ele foi comprar telhas novas.,Ele encontrou grandes telhas e trouxe-as para casa.,Ele instalou um belo novo chão de cozinha para sua casa.,Tim devolveu os azulejos à loja no dia seguinte.,1
121,"Um dia, o Dave decidiu que queria ir ver um espectáculo de dinheiro.",Ele encomendou alguns bilhetes.,Depois convidou alguns amigos.,Todos foram ao espectáculo e divertiram-se.,O Dave procura na Internet mais concertos que ele vai gostar.,O Dave assumiu o controlo do helicóptero e aterrou no campo.,1
122,Há um cemitério com 199 lápides.,Doze homens trouxeram um caixão.,Doze homens enterraram o caixão.,Homens e mulheres choraram juntos.,Eles se alegraram com a visão.,Eles choraram por perdas.,2
123,O Joe sentia-se confiante ao entrar no combate de boxe.,Ele dominou as primeiras quatro rodadas.,Ele foi atingido com um gancho esquerdo que cortou o olho no quinto.,As últimas sete rodadas foram um caso de ida e volta.,Joe acabou por vencer a luta.,Joe terminou a luta sem cortes ou ferimentos.,1
124,A coisa mais horrível aconteceu ao Jimmy.,Ele pegou um saco de batatas fritas do chão do quarto.,"A sair, comeu umas batatas fritas.","Lá fora, disse o amigo, porque há formigas a rastejar no seu saco?",O Jimmy sentiu-se mal do estômago.,O Jimmy comeu outra batatinha do saco.,1
125,O meu filho participou num derby de carros de brinquedo.,Equipes de pai e filho projetaram pequenos carros de fósforos.,Algumas equipes projetaram carros sofisticados.,"Nós projetamos um carro simples, que realmente ganhou o derby.",Eu e o meu filho não nos saímos bem.,O meu filho ficou feliz por termos ganho.,2
126,O Brian tentou entrar para a equipa de hóquei este ano.,"Infelizmente, ele não entrou na equipa.",O treinador disse que ele precisava ser mais rápido nos patins.,O Brian passou o inverno a treinar o patinação de velocidade.,Ele acabou por entrar na equipa.,Ele decidiu não tentar entrar na equipa.,1
127,Kelly estava esquiando quando de repente ouviu uma grande agitação atrás dela.,Ela olhou para trás e viu uma parede de neve vindo em sua direção.,Ela entrou em pânico e começou a esquiar mais depressa para baixo da encosta.,"Quando a avalanche a alcançou, ela rapidamente pulou em algumas árvores.",Kelly agarrou-se a uma árvore e agarrou-se bem.,Kelly conseguiu esquiar na montanha na avalanche.,1
128,O Harry queria mesmo ver o novo filme de Star Wars.,Ele ficou na fila na bilheteria no dia da estreia.,Ele conseguiu comprar um bilhete para si mesmo.,Ele viu o filme inteiro.,Harry ficou feliz por ter visto o filme com seus amigos.,O Harry gostou muito do filme.,2
129,O Mark ia começar um novo emprego no dia seguinte.,Ele estava nervoso por estar com tantos estranhos.,Ele mal dormiu na noite anterior devido à ansiedade.,"Quando entrou no edifício, foi calorosamente recebido por muitas pessoas.",Foi despedido no mesmo dia e saiu do edifício.,Ele percebeu que se encaixaria perfeitamente no novo emprego.,2
130,A Ellen tinha uma filha que dormia num berço no seu quarto.,"Certa manhã, Ellen não ouviu o bebê agitar-se, então foi verificar.",A filha dela não se movia nem respirava!,A Ellen chamou a polícia em pânico.,A Ellen estava com muito medo.,A Ellen sentiu-se muito calma.,1
131,Pearl colecionava CDs com capa feia.,Ela gostava de um CD de jazz com dois golfinhos combinados com Photoshop.,"A irmã dela roubou o CD, zangada com ela.",O coração de Pearl afundou e ela implorou à irmã para devolvê-lo.,A irmã da Pearl esperava agradá-la.,A irmã da Pearl estava a tentar vingar-se.,2
132,A Anna foi à praia.,A maré baixou e ela viu uma piscina de maré.,"Ela foi inspecioná-lo, e ficou espantada com toda a vida nele.","Havia peixes, ouriços-do-mar, estrelas-do-mar - era incrível!",Anna observava a vida marinha e pensava na maravilha da natureza.,Anna sentiu-se desapontada com a sua viagem à costa.,1
133,Brianna reclamava amargamente quando sua família ia acampar.,Estragaria o cabelo e as unhas e não havia televisão.,"No entanto, ela esqueceu-se dessas coisas quando provou seu primeiro S'MORE.","Comendo o seu deleite, ela olhava para o céu estrelado, imenso, com admiração.",A Brianna odiava s'mores.,A Brianna adorava s'mores.,2
134,O Shay estava a fazer uma caminhada no bosque.,Então ela percebeu que estava perdida!,Ela tentou não entrar em pânico.,Ela voltou atrás até encontrar o caminho de volta ao acampamento.,"A Shay foi finalmente encontrada semanas depois, na floresta.",Shay sentiu um alívio esmagador.,2
135,O Troy era o melhor jogador da equipa de basquetebol dele.,A equipa dele estava a jogar o jogo de campeonato esta noite.,Troy marcou 56 pontos para ganhar o jogo para sua equipe.,Ele carregou um troféu enorme depois do jogo.,Ele decidiu que talvez o basquetebol não fosse para ele.,"Na manhã seguinte, descobriu que tinha sido na primeira página do jornal.",2
136,O Simon teve intoxicação alimentar.,Ele pensou em todos os restaurantes que ele visitou recentemente.,Ele chamava seus amigos que comia com ele nessas ocasiões.,Um de seus amigos informou-lhe que ele também estava doente com intoxicação alimentar.,Descobriram qual era o restaurante.,Eles voltaram para comer no mesmo restaurante.,1
137,O Arnold tinha medo de pássaros.,Um dia ele estava num piquenique.,Um pássaro voava à distância.,Aterrou na comida dele.,O Arnold estava calmo e feliz por ver o pássaro.,O Arnold gritou de terror!,2
138,"Um dia, o Adam comprou duas pistolas de ar comprimido.","Ele deu um ao filho, Christian.",O Christian queria brincar com as armas na casa.,O Christian disparou a arma e partiu o ecrã da televisão.,O Adam tirou a arma do Christian.,O Adam estava muito orgulhoso do Christian.,1
139,O Kip ficou desapontado por não haver neve.,Ele chorou para os pais que não era Natal sem ele.,Disseram-lhe para ir para a cama.,Kip caminhou a pé até ao seu quarto e acabou por adormecer.,"Para animá-lo, os pais do Kip levaram-no para a Flórida.",O Kip sonhou com flocos de neve.,2
140,Ben sempre quis aprender a tocar piano.,"Agora que seus filhos cresceram, ele tem mais tempo livre.",Ben se inscreve em uma aula de piano com um tutor local.,"Embora seja difícil, ele é dedicado a aprender.",Ele desiste porque é muito difícil.,Ele melhora a cada aula.,2
141,O Benson foi intimidado na escola por outro rapaz.,O Benson começou a perder o sono com isso.,Ele finalmente contou aos professores da escola.,Os professores falaram com o valentão sobre o problema.,Eles o elogiaram.,O valentão foi expulso.,2
142,O meu pai e eu estávamos a fazer espaço para plantas no quintal.,"Cavamos durante vários minutos, tentando abrir espaço.",Encontrei uma caixa enterrada no chão.,"Quando olhei para dentro, havia um animal morto.",Pus a caixa de volta e encontrei outro lugar para cavar.,Eu estava tão feliz.,1
143,"A Karen tinha ido para a escola, deixando para trás o seu parceiro Sam.","O Sam sentia falta da Karen, mas tinha um plano para resolver isso.","Num fim-de-semana, o Sam apanhou o comboio para visitar a Karen.","A Karen, que sentia falta do Sam, também tinha um plano para o consertar.","Ela foi a casa ver o Sam, e eles perderam-se um ao outro!","Ela acabou com o Sam, deixando-o com o coração partido.",1
144,O Joey estava a acampar com os amigos.,Ele queria acender uma fogueira para assar marshmallows.,Ele encontrou uns pauzinhos e troncos na floresta.,Ele usou um fósforo para acender os troncos.,O Joey odiava acampar.,Depois ele assou marshmallows.,2
145,A Diana limpa edifícios de escritórios para viver.,Ela lava os banheiros e esfrega o chão.,Na sexta-feira ela estava muito doente e com náuseas no trabalho.,Ela não podia tirar o dia de folga.,Ela comeu um almoço enorme.,Ela vomitou na sanita.,2
146,O melhor amigo do Jason vai casar na Índia no próximo ano.,Jason decide que quer aprender hindi antes do casamento.,Ele contrata um tutor e pratica falar hindi todos os dias.,"Quando chega o dia do casamento, Jason fala Hindi fluentemente!",Todos ficaram impressionados com o fato de Jason ter se tornado bilíngue.,O melhor amigo do Jason não ficou impressionado.,1
147,O Todd e a Ashley namoravam.,O Todd ficou irritado com a Ashley.,Ele tratou-a com o silêncio.,A Ashley ficou chateada.,Ela estava zangada porque o Todd não parava de falar.,Ela também decidiu não falar com o Todd.,2
148,Meus amigos e eu fomos convidados para uma festa na faculdade.,Nós nos vestimos para o evento emocionante.,Estávamos todos tão entusiasmados por nos divertirmos!,"Na festa, dançámos o tempo todo.",Nós odiamos festas.,Passámos um bom bocado!,2
149,A Kelly e as amigas decidiram fazer uma festa de assar.,As meninas decidiram fazer biscoitos.,Eles fizeram biscoitos de chocolate e aveia.,"Depois de terminados, enrolavam-nos em sacos.",Eles distribuíram-nas a todos os vizinhos.,Eles deram todos os hambúrgueres aos transeuntes.,1
150,As raparigas são um grande problema.,"Às vezes, dizem coisas que não querem dizer.",O último com quem falei mentiu-me.,Ela me disse que era rica.,Ela acabou por ficar muito pobre.,Isto prova que as raparigas dizem sempre a verdade.,1
151,Era um dia muito frio.,A neve caía muito forte durante muitas horas.,As pessoas de Lansing estavam presas nas suas casas sem energia.,A tempestade trouxe um metro de neve para a cidade.,A escola ficou aberta mais do que o habitual.,A escola foi cancelada.,2
152,O Larry estava a jogar golfe com o pai.,O Larry estava a sentir-se com muita energia depois do café.,Ele bateu a bola o mais forte que pôde no primeiro lance.,O Larry fez um buraco em um!,O Larry estava zangado com a sua pontuação.,O Larry estava entusiasmado por ter marcado o primeiro buraco em um.,2
153,A Candy acordou entusiasmada porque era o aniversário dela.,Mas o dia todo passou e ninguém lhe deu nenhum presente.,Ela começou a sentir-se deprimida e a pensar que todos tinham esquecido.,"Mais tarde, ela ficou com fome e foi para a cozinha, mas parou.",Ela não queria comer demais por depressão.,Ela está muito feliz por ninguém lhe ter dado presentes.,1
