,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
101,Tom je uživao u zagonetkama dok je odrastao.,Nije samo bio van avanture u sobi za bekstvo.,Smirio je disanje i mentalno se pripremio.,"Trideset minuta kasnije, izašao je iz sobe za bekstvo u rekordnom vremenu.",Bio je ponosan na svoje postignuće.,Tom je bio uznemiren što je loše prošao.,1
102,Gina je dosadila dok je čistila sobu.,"Ali, moralo je da se uradi.",Odlučila je da uključi radio.,Bila je jedna pesma koju nikada nije čula.,Uživala je u pesmi.,Gina se obuče i ode na posao.,1
103,Mala snežna oluja je prošla kroz grad.,Krov škole se iskrivio pod njenom težinom.,Čuvari su se popeli na vrh da bi ga pregledali.,Krov se tresnuo pod novom težinom.,Krov je bio u redu.,Vlasnik je bio uplašen.,2
104,Juče mi je bio rođendan.,"Na moje iznenađenje, moji prijatelji su organizovali žurku za mene.",Nisam mogao da verujem.,Zabava je bila veoma zabavna.,Mrzio sam svoj rođendan.,Bila je to najbolja rođendanska zabava ikada.,2
105,Moja majka je bacila svoj stari rečnik.,Izvukao sam ga iz smeća.,"Sjedim sa njim, i nađem ga.",Podsetio me na miris stare biblioteke.,Bilo je odvratno.,Miriše tako dobro da sam je pojeo.,1
106,Naši roditelji su nas odveli u Paragon Park 1963.,Uzeli smo trajekt iz Rowes Wharfa u Bostonu.,"Vozili smo se na karusel, bič i gusjenicu.",Igrali smo skeeball.,Imamo mnogo lijepih uspomena na ovo putovanje iz detinjstva.,Ne sećam se da sam išao u Paragon Park.,1
107,Moj omiljeni film je Čarobnjak iz Oza.,Ja sam mislio da je stvarna kada sam bio mlad.,"Kad god sam ga gledala, osećala sam se uronjen u film.",Likovi su me odveli u Zemlju Oz.,"Jednog dana, odlučio sam da kupim film.",Nisam volio Čarobnjaka iz Oza.,1
108,Meri En je otišla u šetnju po stazi u parku.,Prošla je pored ljudi sa decom i životinjama.,Prolazila je pored ljudi koji su trčali i vozili bicikle.,Videla je puno biljaka.,Mary Ann je dobila osip od jednog od njih jer je bio otrovni bršljan.,Meri En je završila sa salatom i uživala je u jeli.,1
109,"Jednog dana, pas se useli u porodicu koja je imala dvije mačke.","Jedna mačka nije imala ništa protiv novog psa, ali je druga bila uplašena.",Glasno je miauo i grebao psa po nosu.,Skočio je sa jedne strane sobe na drugu da bi pobjegao od psa.,Priblizio se psu.,Pas ga je našao i izdrkao ga.,2
110,Moja omiljena životinja je arapski oriks.,Obično ih ne vidim jer je to afrička antilopa.,Moram da idem u zoološke vrtove.,Moja porodica mi je kupila lijep poklon za rođendan ove godine.,Dali su mi veliku ilustrovanu knjigu o afričkim životinjama.,Dali su mi knjigu o istoriji računara.,1
111,"Svaki dan, ja gnjavim svoju kćer da radi domaći.",Konačno sam odlučio da je to njena odgovornost.,"Naravno, nije to uradila samo jedne večeri.","Poslala sam je u krevet, znajući da će u školi imati problema.",Na kraju je dobila lošu ocenu na zadatku.,Igrala je košarku sa prijateljima cijelo popodne.,1
112,Jedan dečak je htio da baca za svoj bejzbol tim.,Veoma je vežbao sa braćom.,Na treningu mu je trener dozvolio da se proba kao bacač.,Dečak nije dobro prošao.,Mladić je otišao kući razočaran.,Trener je ponudio momku poziciju početnog bacača.,1
113,Sue se probudila usred noći od užasnog mirisa.,Nije mogla da shvati šta je to.,Pogledala je po sobi.,Onda je primetila da je to videla.,Sarah je počela da gleda TV.,Sarah je našla pokvareno mleko na stolu.,2
114,Mark primeti da mu zubi počinju da ga bole.,Odluči da ode kod zubara da vidi šta mu je.,Zubar mu kaže da mu treba izvaditi mudrosti zube.,Mark se složio da mu se uradi operacija.,Mark se nadao da će mu procedura zaustaviti zubni bol.,Markov kolega mu je rekao da neće glasati na izborima.,1
115,Lulu se upravo uselila u novi dom.,Prvi put je imala mašinu za pranje sudova.,Odlučila je da oprati posude te noći.,"U odjeljku, ona je nalila malo sapuna za suđe.",Lulu je isključila mašinu za pranje sudova.,Lulu je upalila mašinu za pranje sudova.,2
116,Farmer Bill je pozvao krave na polju.,Došli su trčeći po hranu.,Bill je bacio žito za krave u velike kontejnere.,Krave su srećno pojele večeru.,Bill je bio ponosan na svoj posao.,Bill je tražio krave.,1
117,Teri je napustio bolnicu frustriran i obeshrabren.,Imao je problema sa otvaranjem vrata auta sa slomljenim palcem.,Kod kuće je tražio od sestre da mu pozajmi novac za operaciju.,Pristala je pod uslovom da dobije posao u osiguranju.,"On je pristao,",Terijina sestra je odlučila da se operira na palac.,1
118,Meri je radila u auto-dealeru dve godine bez prodaje.,Njen šef joj kaže da treba da proda auto uskoro.,"Jednog dana, par dolazi u prodavnicu i pita da vidi auto.","Meri im prodaje veoma veliki, skupi auto.",Marijin šef je sretan zbog njene prodaje.,Meri je tužna što je prodala auto.,1
119,Brie i njena mačka su se preselili kod njenog dečka i njegove mačke.,Dvije mačke su se mrzele.,Proveli su većinu vremena šuškanjem jedni drugima.,"Jedne noći, šest meseci kasnije, mačke su odlučile da se zagrle.",Brie je bila srećna što su postali prijatelji.,Brie je mrzio sir.,1
120,Tim je trebao novi kuhinjski pod.,Njegov je bio star i puknut.,Pa je otišao u kupovinu novih pločica.,Našao je sjajne pločice i donio ih kući.,Postavio je predivan novi kuhinjski pod za svoj dom.,Tim je vratio pločice u prodavnicu sledećeg dana.,1
121,Dave je odlučio da želi da gleda emisiju.,Naručio je nekoliko karata.,Onda je pozvao neke od svojih prijatelja.,Svi su otišli na predstavu i dobro su se proveli.,Dave provjerava internet za još koncerata koji će mu se svidjeti.,Dave je preuzeo kontrolu nad helikopterom i sletio na teren.,1
122,Postoji groblje sa 199 grobnih kamenja.,12 ljudi je donijelo kovčeg.,12 ljudi je pokopalo kovčeg.,Muškarci i žene su zajedno plakali.,Oni su se radovali pri tom pogledu.,Žalili su zbog gubitaka.,2
123,Joe je bio siguran u boks.,On je dominirao u prvih četiri runde.,Dobio je udarac lijevom udicom koji mu je izrezao oko u petoj.,Poslednjih sedam rundi je bilo kao da se vraćamo unazad.,Džo je na kraju pobijedio.,Džo je završio borbu bez posekotina ili povreda.,1
124,Najgore se desilo Džimiju.,Podigao je vreću krumpirića sa poda u spavaćoj sobi.,"Na putu van, pojeo je čips.","Napolju, njegov prijatelj je rekao, zašto su mravi puzeći po torbi?",Jimmy je imao grčeve u stomaku.,Jimmy je pojeo još jedan čips iz vreće.,1
125,Moj sin je učestvovao u derbiju igračkih automobila.,Ekipe oca i sina dizajnirale su male automobile od šibica.,Neki timovi su dizajnirali otmjene automobile.,"Dizajnirali smo jednostavan automobil, koji je zapravo pobijedio u derbiju.",Moj sin i ja nismo dobro prošli.,Moj sin je bio sretan što smo pobijedili.,2
126,Brian je probao u hokej timu ove godine.,"Nažalost, nije ušao u ekipu.",Trener je rekao da mora biti brži na klizaljkama.,Brian je proveo celu zimu radeći na brzom klizanju.,Na kraju je ušao u tim.,Odlučio je da ne pokuša da se prijavi u tim.,1
127,Kelly je skijala kada je odjednom čula veliku buku iza sebe.,Pogledala je unazad i videla zid snijega kako dolazi prema njoj.,Paničarila je i počela brže da skija niz padinu.,"Kada ju je lavina uhvatila, brzo je skočila u drveće.",Kelly je zgrabila drvo i čvrsto se držala.,Kelly je uspela da skija gore po lavini.,1
128,Harry je stvarno želio da vidi novi film Ratova zvijezda.,Čekao je u redu na blagajni na dan otvaranja.,Bio je u stanju da kupi kartu za sebe.,Gledao je ceo film.,Hari je bio sretan što je video film sa svojim prijateljima.,Hariju se stvarno dopao film.,2
129,Mark je počeo novi posao sledećeg dana.,Bio je nervozan zbog toga što je bio u blizini toliko stranaca.,Jedva je spavao prethodne noći zbog anksioznosti.,"Kada je ušao u zgradu, mnogi su ga toplo dočekali.",Otpušten je istog dana i izašao iz zgrade.,Shvatio je da će se savršeno uklopiti u novi posao.,2
130,Ellen je imala kćerku koja je spavala u kolijevci u svojoj sobi.,"Jednog jutra Ellen nije čula da joj beba vrišti, pa je otišla da proveri.",Njena ćerka se nije micala ni dišala!,Ellen je u stravičnoj panici pozvala policiju.,Ellen je bila užasno uplašena.,Ellen je bila veoma mirna.,1
131,Pearl je sakupljala CD-ove sa ružnim naslovnicama.,Cijenila je džez CD sa dva delfina koji su zajedno fotošopirani.,Njena sestra je ukrala CD dok je bila ljuta na nju.,Pearl je bila u dubokom žaljenju i molila je sestru da joj vrati novac.,Perlin sestra se nadala da će joj ugoditi.,Pearl sestra je tražila osvetu.,2
132,Ana je otišla na plažu.,"Plima je otišla, i ona je videla plime.","Otišla je da je pregleda, i bila je zapanjena svim životom u njoj.","Bilo je riba, morski ježovi, morske zvijezde - bilo je neverovatno!",Ana je gledala život u moru i razmišljala o čudu prirode.,Ana je bila razočarana zbog svog putovanja na obalu.,1
133,Brianna se gorko žalila kad je njena porodica otišla u kamp.,"Uništio bi joj kosu i nokte, a nije bilo televizije.","Međutim, zaboravila je sve to kada je kušala svoj prvi S'more.","Žvakajući svoje slatkiše, ona je sa strahom gledala u ogromno, zvezdano nebo.",Brianna je mrzila s'mores.,Brianna je voljela s'mores.,2
134,Šej je šetala u šumi.,Onda je shvatila da je izgubljena!,Pokušala je da ne paniči.,Ona je povratila svoje korake dok nije pronašla put nazad u kamp.,Šej je nađen nakon nekoliko nedelja u šumi.,Šej je osetio ogromno olakšanje.,2
135,Troy je bio najbolji igrač u svom košarkaškom timu.,Njegov tim je igrao u prvenstvu večeras.,Troy je postigao 56 poena i pobedio u utakmici za svoj tim.,Nosio je veliki trofej nakon utakmice.,Odlučio je da mu košarka možda nije za njega.,Sledećeg jutra je otkrio da je na naslovnoj strani novina.,2
136,Simon je dobio trovanje hranom.,Sjetio se svih restorana koje je nedavno posetio.,Zvao je svoje prijatelje koji su jeli sa njim u tim prilikama.,Jedan od njegovih prijatelja ga je obavestio da je takođe bio bolestan od trovanja hranom.,Shvatili su koji je restoran.,Vratili su se da jedu u istom restoranu.,1
137,Arnold se plašio ptica.,Jednog dana je bio na pikniku.,Ptica je letjela u daljini.,Sletjelo je na njegovu hranu.,Arnold je bio miran i sretan što je vidio pticu.,Arnold je vrištao od straha!,2
138,Jednog dana Adam je kupio dva vazdušna pištolja.,"Dao je jedan svom sinu, Kristijanu.",Christian je htio da se igra sa pištoljem u kući.,Christian je pucao i razbio ekran na televiziji.,Adam je uzeo pištolj od Christiana.,Adam je bio veoma ponosan na Christiana.,1
139,Kip je bio razočaran što nije bilo snijega.,Cvijao je roditeljima da bez njega nije Božić.,Rekli su mu da ide u krevet.,Kip je šetao u svoju sobu i na kraju je zaspao.,Da bi ga razveselili Kipovi roditelji su ga odveli na Floridu.,Kip je sanjao o snijegovima.,2
140,Ben je oduvek želeo da nauči da svira klavir.,"Sada kada su mu deca odrasla, ima više slobodnog vremena.",Ben se upisuje na klavirski kurs sa lokalnim nastavnikom.,"Iako je teško, on je posvećen učenju.",Odustaje jer je previše teško.,Postaje bolji sa svakom lekcijom.,2
141,Bensona je maltretirao drugi dečak u školi.,Benson je počeo gubiti san zbog toga.,Konačno je rekao svojim učiteljima u školi o tome.,Učitelji su prišli nasilniku i rekli mu šta je problem.,Hvalili su ga.,Zlostavljač je izbačen.,2
142,Moj otac i ja smo napravili prostor za biljke u dvorištu.,Kopali smo nekoliko minuta pokušavajući da napravimo prostor.,Našao sam kutiju koja je bila zakopana u zemlji.,"Kada sam pogledao unutra, tamo je bila mrtva životinja.",Stavio sam kutiju nazad i našao drugo mjesto za kopanje.,Bio sam tako srećan.,1
143,"Karen je otišla u školu, ostavljajući svog partnera Sama.","Sam je nedostajao Karen, ali je imao plan da to popravi.","Na dugim vikendom, Sam je ušao u voz da poseti Karen.","Karen, kojoj je Sam nedostajao, imala je plan da to popravi.","Otišla je kući da vidi Sama, a oni su propustili jedno drugo!","Raskinula je sa Semom, ostavivši ga sa slomljenim srcem.",1
144,Joey je bio na kampu sa prijateljima.,Htio je da zapali vatru da peče slatkiše.,Pronašao je neke štapove i drveće u šumi.,Upotrebio je šibicu da zapali drveće.,Džoi je mrzio kampovanje.,Onda je pecao slatkiše.,2
145,Diana čisti kancelarijske zgrade za život.,Ona pere toalet i briše podove.,U petak je bila stvarno bolesna i mučila se na poslu.,Nije mogla da uzme slobodan dan.,Ona je jela ogroman ručak.,Povratila je u WC.,2
146,Džejsonov najbolji prijatelj se venčava u Indiji sledeće godine.,Jason odlučuje da želi da nauči Hindi prije vjenčanja.,Unajmljuje nastavnika i vežba govoriti hindi svaki dan.,"Kada je došao dan venčanja, Džejson je govorio tečno hindski!",Svi su bili impresionirani da je Jason postao dvosječan.,Jasonov najbolji prijatelj nije bio impresioniran.,1
147,Todd i Ashley su se viđali.,Todd se naljutio na Ashley.,On joj je dao tretman šutnje.,Ešli se uznemirila.,Bila je ljuta jer Todd nije prestao da priča.,Odlučila je da ne priča ni sa Todom.,2
148,Ja i moji prijatelji smo pozvani na zabavu na koledžu.,Svi smo se dotjerili za uzbudljiv događaj.,Svi smo bili tako uzbuđeni da se zabavimo!,"Na zabavi, plesali smo cijelo vrijeme.",Mi mrzimo zabave.,Sjajno smo se proveli!,2
149,Kelly i njene prijateljice su odlučile da održe žurku pečenja.,Devojke su odlučile da ispeču kolačiće.,Pecali su čokoladne i ovsenog kolača.,"Kada su završili, umotani su u vreće.",Podijelili su ih svim komšijama.,Dali su sve hamburgere prolaznicima.,1
150,Djevojke su veliki problem.,Ponekad kažu stvari koje ne misle.,Poslednji sa kojim sam razgovarao lagao mi je.,Rekla mi je da je bogata.,Završio je kao veoma siromašna.,Ovo dokazuje da devojke govore istinu.,1
151,Bio je veoma hladan dan.,Snijeg je padao jako mnogo sati.,Stanovnici Lansinga su ostali u svojim domovima bez struje.,Oluja je donijela metar snega u grad.,Škola je bila otvorena duže nego obično.,Škola je otkazana.,2
152,Larry je igrao golf sa ocem.,Larry se osećao veoma energično od svoje kafe ranije.,Udario je loptu što je jače mogao na svom prvom zamahu.,Larry je napravio rupu u jednom!,Larry je bio ljut zbog svog rezultata.,Larry je bio uzbuđen što je postigao svoju prvu rupu u jednom.,2
153,Candy se probudila uzbuđena jer je bio njen rođendan.,"Ali cijeli dan je prošao, a niko joj nije dao poklone.",Počela je da se oseća depresivno i mislila je da su svi zaboravili.,"Kasnije je postala gladna i krenula prema kuhinji, ali je stala.",Nije htela da jede iz depresije.,Veoma je srećna što joj niko nije poklonio poklone.,1
154,Nedavno sam postao veoma nesretan sa svojim poslom.,Odlučio sam da se osvrnem na novi da bih bio srećan.,Prijavila sam se na mnogo različitih mesta.,Jedno mjesto me pozvalo i ja sam otišao na intervju.,Odlucio sam da idem na trčanje.,Otišao sam na intervju i bio sam srećan što sam dobio posao.,2
155,Lindsey je stvarno htela novi par cipela.,Cipele su bile veoma skupe.,Odlučila je da uštedi novac.,"Nakon nekoliko nedelja, mogla je da dobije cipele.",Ona je potrošila novac na izlazak na večeru.,Kupila je cipele i uživala u njima.,2
156,Ora je bila usmjerena da se ne tušira da bi se pridružila sestrinstvu.,Nije mogla da zamisli da živi nedelju dana bez čiste vode!,Onda je smislila rupu.,Nisu rekli da se Ora ne može okupati!,Ora se okupala.,Ora se tuširala.,1
157,Na Alisonin 25. rođendan njena porodica je odvela na bingo.,Nikada pre nije igrala i bila je nervozna.,"Nakon što su joj pokazali kako se igra, bila je uzbuđena da počne.",U četvrtoj partiji dobila je bingo.,Allison planira da plati bingo ponovo u budućnosti.,Allison misli da je bingo dosadan.,1
158,Nya je htjela da vidi paradu u centru.,Uhvatila je tri autobusa.,Onda je ušla u metro.,Došla je u centar baš na vrijeme.,Nya je propustila paradu.,Nya je bila uzbuđena što će moći da gleda paradu.,2
159,Madeline je bila oduševljena što je dobila novu torbicu u Saks.,Njena majka je odvela u odeljenje torbi.,Madeline je odmah vidjela ružičastu torbu koju je voljela.,Nije mogla da veruje koliko je neverovatno bilo.,Madeline je bila uznemirena zbog svoje nove kupovine.,Madelineina majka je sretno kupila torbu za nju.,2
160,Tom je kupio novu biljku.,Čuvao ga je pored kreveta.,Biljka je prestala da raste.,Njegova majka je rekla da treba sunce.,Tom je stavio biljku na prozor.,Tom je zatvorio prozore da bi sprečio što više sunčeve svetlosti.,1
161,Yu Darvish je bacač za Texas Rangers.,Poslednje dvije sezone je bio povređen.,"Prema izveštajima, on je konačno zdrav i u stanju da igra.",Fanovi Rangera se nadaju da će biti vođa njihovih bacača.,Fanovi Rangera žele da ode.,Fanovi Rangera se raduju njegovom povratku.,2
162,Avery je dobio domaći zadatak za dvije sedmice.,Odmah je pročitala zadatak.,Napravila je raspored i razdvojila ga na zadatke za svaki dan.,Završila je zadatke na njihov raspored.,Avery je napustio školu.,Ejveri je završila svoj projekat ranije.,2
163,Chester odluči da ode u trgovački centar jedno popodne.,"On ne namerava da kupi ništa, samo želi da se šeta.","Međutim, on vidi da je na rasprodaji jedna veoma lijepa majica.",Chester kupuje majicu jer je cijena tako dobra.,Čester je odmah bacio košulju koju je kupio.,Chester je bio veoma zadovoljan košuljom koju je kupio.,2
